year,area,subarea,closure_type,total_days_closed
2012,13,6,sanitary closure,30
2012,13,7,biotoxins,62
2012,13,7,chemical closure,9
2012,13,7,sanitary closure,30
2012,13,8,biotoxins,62
2012,13,8,chemical closure,9
2012,13,8,sanitary closure,30
2012,13,9,biotoxins,62
2012,13,9,chemical closure,9
2012,13,9,sanitary closure,30
2012,13,10,biotoxins,62
2012,13,10,chemical closure,9
2012,13,10,sanitary closure,30
2012,13,11,biotoxins,62
2012,13,11,chemical closure,9
2012,13,11,sanitary closure,30
2012,13,12,biotoxins,335
2012,13,12,chemical closure,0
2012,13,12,sanitary closure,30
2012,13,13,biotoxins,335
2012,13,13,chemical closure,0
2012,13,13,sanitary closure,30
2012,13,14,biotoxins,335
2012,13,14,chemical closure,0
2012,13,14,sanitary closure,30
2012,13,15,biotoxins,335
2012,13,15,chemical closure,0
2012,13,15,sanitary closure,30
2012,13,16,biotoxins,335
2012,13,16,chemical closure,0
2012,13,16,sanitary closure,30
2012,13,17,biotoxins,335
2012,13,17,chemical closure,0
2012,13,17,sanitary closure,30
2012,13,18,biotoxins,335
2012,13,18,chemical closure,0
2012,13,18,sanitary closure,30
2012,13,19,biotoxins,335
2012,13,19,chemical closure,0
2012,13,19,sanitary closure,30
2012,13,20,biotoxins,335
2012,13,20,chemical closure,0
2012,13,20,sanitary closure,30
2012,13,21,biotoxins,335
2012,13,21,chemical closure,0
2012,13,21,sanitary closure,30
2012,13,22,biotoxins,335
2012,13,22,chemical closure,0
2012,13,22,sanitary closure,30
2012,13,23,biotoxins,335
2012,13,23,chemical closure,0
2012,13,23,sanitary closure,30
2012,13,24,biotoxins,335
2012,13,24,chemical closure,0
2012,13,24,sanitary closure,30
2012,13,25,biotoxins,335
2012,13,25,chemical closure,0
2012,13,25,sanitary closure,30
2012,13,26,biotoxins,335
2012,13,26,chemical closure,0
2012,13,26,sanitary closure,30
2012,13,27,biotoxins,335
2012,13,27,chemical closure,0
2012,13,27,sanitary closure,30
2012,13,28,biotoxins,335
2012,13,28,chemical closure,0
2012,13,28,sanitary closure,30
2012,13,29,biotoxins,335
2012,13,29,chemical closure,0
2012,13,29,sanitary closure,30
2012,13,30,biotoxins,335
2012,13,30,chemical closure,0
2012,13,30,sanitary closure,30
2012,13,31,biotoxins,335
2012,13,31,chemical closure,0
2012,13,31,sanitary closure,30
2012,13,32,biotoxins,335
2012,13,32,chemical closure,0
2012,13,32,sanitary closure,30
2012,13,33,biotoxins,335
2012,13,33,chemical closure,0
2012,13,33,sanitary closure,30
2012,13,34,biotoxins,335
2012,13,34,chemical closure,0
2012,13,34,sanitary closure,30
2012,13,35,biotoxins,335
2012,13,35,chemical closure,0
2012,13,35,sanitary closure,30
2012,13,36,biotoxins,335
2012,13,36,chemical closure,0
2012,13,36,sanitary closure,30
2012,13,37,biotoxins,335
2012,13,37,chemical closure,0
2012,13,37,sanitary closure,30
2012,13,38,biotoxins,335
2012,13,38,chemical closure,0
2012,13,38,sanitary closure,30
2012,13,39,biotoxins,335
2012,13,39,chemical closure,0
2012,13,39,sanitary closure,30
2012,13,40,biotoxins,335
2012,13,40,chemical closure,0
2012,13,40,sanitary closure,30
2012,13,41,biotoxins,335
2012,13,41,chemical closure,0
2012,13,41,sanitary closure,30
2012,13,42,biotoxins,335
2012,13,42,chemical closure,0
2012,13,42,sanitary closure,30
2012,13,43,biotoxins,335
2012,13,43,chemical closure,0
2012,13,43,sanitary closure,30
2012,14,1,biotoxins,365
2012,14,1,sanitary closure,0
2012,14,2,biotoxins,365
2012,14,3,biotoxins,365
2012,14,4,biotoxins,365
2012,14,5,biotoxins,41
2012,14,5,sanitary closure,7
2012,14,6,biotoxins,306
2012,14,6,sanitary closure,59
2012,14,7,biotoxins,365
2012,14,7,sanitary closure,0
2012,14,8,biotoxins,41
2012,14,8,sanitary closure,7
2012,14,9,biotoxins,365
2012,14,10,biotoxins,365
2012,14,11,biotoxins,365
2012,14,12,biotoxins,158
2012,14,12,sanitary closure,207
2012,14,13,biotoxins,365
2012,14,13,chemical closure,0
2012,14,14,biotoxins,365
2012,15,1,biotoxins,335
2012,15,1,sanitary closure,30
2012,15,2,biotoxins,335
2012,15,2,sanitary closure,30
2012,15,3,biotoxins,335
2012,15,3,sanitary closure,30
2012,15,4,biotoxins,276
2012,15,4,sanitary closure,89
2012,15,5,biotoxins,272
2012,15,5,sanitary closure,30
2012,15,6,biotoxins,276
2012,15,6,sanitary closure,89
2012,16,1,biotoxins,335
2012,16,1,sanitary closure,30
2012,16,2,biotoxins,335
2012,16,2,sanitary closure,30
2012,16,3,biotoxins,335
2012,16,3,sanitary closure,30
2012,16,4,biotoxins,335
2012,16,4,sanitary closure,30
2012,16,5,biotoxins,335
2012,16,5,sanitary closure,30
2012,16,6,biotoxins,335
2012,16,6,sanitary closure,30
2012,16,7,biotoxins,335
2012,16,7,sanitary closure,30
2012,16,8,biotoxins,335
2012,16,8,sanitary closure,30
2012,16,9,biotoxins,335
2012,16,9,sanitary closure,30
2012,16,10,biotoxins,335
2012,16,10,sanitary closure,30
2012,16,11,biotoxins,335
2012,16,11,sanitary closure,30
2012,16,12,biotoxins,335
2012,16,12,sanitary closure,30
2012,16,13,biotoxins,335
2012,16,13,sanitary closure,30
2012,16,14,biotoxins,335
2012,16,14,sanitary closure,30
2012,16,15,biotoxins,335
2012,16,15,sanitary closure,30
2012,16,16,biotoxins,335
2012,16,16,sanitary closure,30
2012,16,17,biotoxins,335
2012,16,17,sanitary closure,30
2012,16,18,biotoxins,335
2012,16,18,sanitary closure,30
2012,16,19,biotoxins,335
2012,16,19,sanitary closure,30
2012,16,20,biotoxins,335
2012,16,20,sanitary closure,30
2012,16,21,biotoxins,335
2012,16,21,sanitary closure,30
2012,16,22,biotoxins,335
2012,16,22,sanitary closure,30
2012,17,1,biotoxins,365
2012,17,2,biotoxins,361
2012,17,3,biotoxins,361
2012,17,4,biotoxins,344
2012,17,5,biotoxins,347
2012,17,6,biotoxins,347
2012,17,7,biotoxins,348
2012,17,8,biotoxins,348
2012,17,9,biotoxins,348
2012,17,10,biotoxins,365
2012,17,11,biotoxins,277
2012,17,12,biotoxins,361
2012,17,13,biotoxins,365
2012,17,13,sanitary closure,0
2012,17,14,biotoxins,356
2012,17,15,biotoxins,356
2012,17,15,sanitary closure,0
2012,17,16,biotoxins,361
2012,17,16,sanitary closure,4
2012,17,17,biotoxins,365
2012,17,17,sanitary closure,0
2012,17,18,biotoxins,356
2012,17,18,sanitary closure,5
2012,17,19,biotoxins,307
2012,17,19,sanitary closure,9
2012,17,20,biotoxins,156
2012,17,20,sanitary closure,9
2012,17,21,biotoxins,361
2012,18,1,biotoxins,338
2012,18,2,biotoxins,338
2012,18,3,biotoxins,365
2012,18,3,sanitary closure,0
2012,18,4,biotoxins,338
2012,18,5,biotoxins,338
2012,18,6,biotoxins,338
2012,18,7,biotoxins,365
2012,18,8,biotoxins,338
2012,18,9,biotoxins,338
2012,18,10,biotoxins,338
2012,18,11,biotoxins,338
2012,19,1,biotoxins,39
2012,19,1,sanitary closure,326
2012,19,2,biotoxins,365
2012,19,3,biotoxins,335
2012,19,3,sanitary closure,30
2012,19,4,biotoxins,365
2012,19,5,biotoxins,365
2012,19,6,biotoxins,365
2012,19,7,biotoxins,365
2012,19,8,biotoxins,365
2012,19,9,biotoxins,365
2012,19,10,biotoxins,365
2012,19,11,biotoxins,365
2012,19,12,biotoxins,365
2012,20,1,biotoxins,122
2012,20,2,biotoxins,122
2012,20,3,biotoxins,122
2012,20,4,biotoxins,87
2012,20,5,biotoxins,87
2012,20,6,biotoxins,5
2012,20,7,biotoxins,5
2012,21,0,biotoxins,150
2012,23,1,biotoxins,328
2012,23,1,sanitary closure,30
2012,23,2,biotoxins,328
2012,23,2,sanitary closure,30
2012,23,3,biotoxins,335
2012,23,3,sanitary closure,30
2012,23,4,biotoxins,328
2012,23,4,sanitary closure,30
2012,23,5,biotoxins,328
2012,23,5,sanitary closure,30
2012,23,6,biotoxins,326
2012,23,6,sanitary closure,30
2012,23,7,biotoxins,328
2012,23,7,sanitary closure,30
2012,23,8,biotoxins,328
2012,23,8,sanitary closure,30
2012,23,9,biotoxins,328
2012,23,9,sanitary closure,30
2012,23,10,biotoxins,328
2012,23,10,sanitary closure,30
2012,23,11,biotoxins,328
2012,23,11,sanitary closure,30
2012,24,1,biotoxins,252
2012,24,1,sanitary closure,113
2012,24,2,biotoxins,339
2012,24,2,sanitary closure,26
2012,24,3,biotoxins,339
2012,24,3,sanitary closure,26
2012,24,4,biotoxins,339
2012,24,4,sanitary closure,26
2012,24,5,biotoxins,339
2012,24,5,sanitary closure,26
2012,24,6,biotoxins,339
2012,24,6,sanitary closure,26
2012,24,7,biotoxins,339
2012,24,7,sanitary closure,26
2012,24,8,biotoxins,339
2012,24,8,sanitary closure,26
2012,24,9,biotoxins,340
2012,24,9,sanitary closure,25
2012,24,10,biotoxins,340
2012,24,10,sanitary closure,25
2012,24,11,biotoxins,339
2012,24,11,sanitary closure,26
2012,24,12,biotoxins,339
2012,24,12,sanitary closure,26
2012,24,13,biotoxins,339
2012,24,13,sanitary closure,26
2012,24,14,biotoxins,339
2012,24,14,sanitary closure,26
2012,25,1,biotoxins,183
2012,25,1,sanitary closure,182
2012,25,2,biotoxins,183
2012,25,2,sanitary closure,182
2012,25,3,biotoxins,183
2012,25,3,sanitary closure,182
2012,25,4,biotoxins,183
2012,25,4,sanitary closure,182
2012,25,5,biotoxins,183
2012,25,5,sanitary closure,182
2012,25,6,biotoxins,183
2012,25,6,sanitary closure,182
2012,25,7,biotoxins,183
2012,25,7,sanitary closure,182
2012,25,8,biotoxins,183
2012,25,8,sanitary closure,182
2012,25,9,biotoxins,183
2012,25,9,sanitary closure,182
2012,25,10,biotoxins,183
2012,25,10,sanitary closure,182
2012,25,11,biotoxins,183
2012,25,11,sanitary closure,182
2012,25,12,biotoxins,183
2012,25,12,sanitary closure,182
2012,25,13,biotoxins,183
2012,25,13,sanitary closure,182
2012,25,14,biotoxins,183
2012,25,14,sanitary closure,182
2012,25,15,biotoxins,183
2012,25,15,sanitary closure,182
2012,25,16,biotoxins,183
2012,25,16,sanitary closure,182
2012,26,1,biotoxins,362
2012,26,2,biotoxins,348
2012,26,3,biotoxins,348
2012,26,4,biotoxins,348
2012,26,5,biotoxins,35
2012,26,5,sanitary closure,330
2012,26,6,biotoxins,362
2012,26,7,biotoxins,362
2012,26,8,biotoxins,348
2012,26,9,biotoxins,348
2012,26,10,biotoxins,348
2012,26,11,biotoxins,348
2012,27,1,biotoxins,365
2012,27,2,biotoxins,365
2012,27,3,biotoxins,365
2012,27,4,biotoxins,365
2012,27,5,biotoxins,365
2012,27,6,biotoxins,365
2012,27,7,biotoxins,365
2012,27,8,biotoxins,213
2012,27,9,biotoxins,365
2012,27,10,biotoxins,365
2012,27,11,biotoxins,187
2012,27,11,sanitary closure,178
2012,28,1,sanitary closure,30
2012,28,2,sanitary closure,30
2012,28,3,sanitary closure,30
2012,28,4,sanitary closure,30
2012,28,5,sanitary closure,30
2012,28,6,sanitary closure,30
2012,28,7,sanitary closure,30
2012,28,8,sanitary closure,30
2012,28,9,sanitary closure,30
2012,28,10,sanitary closure,274
2012,28,11,sanitary closure,30
2012,28,12,sanitary closure,30
2012,28,13,sanitary closure,30
2012,28,14,sanitary closure,30
2012,29,3,sanitary closure,244
2012,29,8,sanitary closure,30
2012,29,9,sanitary closure,244
2012,101,1,biotoxins,97
2012,101,2,biotoxins,97
2012,101,3,biotoxins,97
2012,101,4,biotoxins,97
2012,101,5,biotoxins,97
2012,101,6,biotoxins,97
2012,101,7,biotoxins,97
2012,101,8,biotoxins,97
2012,101,9,biotoxins,97
2012,101,10,biotoxins,97
2012,130,1,biotoxins,268
2012,130,2,biotoxins,268
2012,130,3,biotoxins,268
2012,142,1,biotoxins,268
2012,142,2,biotoxins,268
2013,1,1,biotoxins,364
2013,1,2,biotoxins,364
2013,1,3,biotoxins,364
2013,1,4,biotoxins,364
2013,1,5,biotoxins,364
2013,1,6,biotoxins,364
2013,1,7,biotoxins,364
2013,2,1,biotoxins,364
2013,2,2,biotoxins,364
2013,2,3,biotoxins,364
2013,2,4,biotoxins,364
2013,2,5,biotoxins,364
2013,2,6,biotoxins,364
2013,2,7,biotoxins,364
2013,2,8,biotoxins,364
2013,2,9,biotoxins,364
2013,2,10,biotoxins,364
2013,2,11,biotoxins,364
2013,2,12,biotoxins,364
2013,2,13,biotoxins,364
2013,2,14,biotoxins,364
2013,2,15,biotoxins,364
2013,2,16,biotoxins,364
2013,2,17,biotoxins,364
2013,2,18,biotoxins,364
2013,2,19,biotoxins,364
2013,2,31,biotoxins,364
2013,2,32,biotoxins,364
2013,2,33,biotoxins,364
2013,2,34,biotoxins,364
2013,2,35,biotoxins,364
2013,2,36,biotoxins,364
2013,2,37,biotoxins,364
2013,2,38,biotoxins,364
2013,2,39,biotoxins,364
2013,2,40,biotoxins,364
2013,2,41,biotoxins,364
2013,2,42,biotoxins,364
2013,2,43,biotoxins,364
2013,2,44,biotoxins,364
2013,2,45,biotoxins,364
2013,2,46,biotoxins,364
2013,2,47,biotoxins,364
2013,2,48,biotoxins,364
2013,2,49,biotoxins,364
2013,2,50,biotoxins,364
2013,2,51,biotoxins,364
2013,2,52,biotoxins,364
2013,2,53,biotoxins,364
2013,2,54,biotoxins,364
2013,2,55,biotoxins,364
2013,2,56,biotoxins,364
2013,2,57,biotoxins,364
2013,2,58,biotoxins,364
2013,2,59,biotoxins,364
2013,2,60,biotoxins,364
2013,2,61,biotoxins,364
2013,2,62,biotoxins,364
2013,2,63,biotoxins,364
2013,2,64,biotoxins,364
2013,2,65,biotoxins,364
2013,2,66,biotoxins,364
2013,2,67,biotoxins,364
2013,2,68,biotoxins,364
2013,2,69,biotoxins,364
2013,2,70,biotoxins,364
2013,2,71,biotoxins,364
2013,2,72,biotoxins,364
2013,2,73,biotoxins,364
2013,2,74,biotoxins,364
2013,2,75,biotoxins,364
2013,2,76,biotoxins,364
2013,2,77,biotoxins,364
2013,2,78,biotoxins,364
2013,2,79,biotoxins,364
2013,2,80,biotoxins,364
2013,2,81,biotoxins,364
2013,2,82,biotoxins,364
2013,2,83,biotoxins,364
2013,2,84,biotoxins,364
2013,2,85,biotoxins,364
2013,2,86,biotoxins,364
2013,2,87,biotoxins,364
2013,2,88,biotoxins,364
2013,2,89,biotoxins,364
2013,2,90,biotoxins,364
2013,2,91,biotoxins,364
2013,2,92,biotoxins,364
2013,2,93,biotoxins,364
2013,2,94,biotoxins,364
2013,2,95,biotoxins,364
2013,2,96,biotoxins,364
2013,2,97,biotoxins,364
2013,2,98,biotoxins,364
2013,2,99,biotoxins,364
2013,2,100,biotoxins,364
2013,5,1,biotoxins,364
2013,5,2,biotoxins,364
2013,5,3,biotoxins,364
2013,5,4,biotoxins,364
2013,5,5,biotoxins,364
2013,5,6,biotoxins,364
2013,5,7,biotoxins,364
2013,5,8,biotoxins,364
2013,5,9,biotoxins,364
2013,5,10,biotoxins,364
2013,5,11,biotoxins,364
2013,5,12,biotoxins,364
2013,5,13,biotoxins,364
2013,5,14,biotoxins,364
2013,5,15,biotoxins,364
2013,5,16,biotoxins,364
2013,5,17,biotoxins,364
2013,5,18,biotoxins,364
2013,5,19,biotoxins,364
2013,5,20,biotoxins,364
2013,5,21,biotoxins,364
2013,5,22,biotoxins,364
2013,5,23,biotoxins,364
2013,5,24,biotoxins,364
2013,6,1,biotoxins,363
2013,6,2,biotoxins,363
2013,6,3,biotoxins,363
2013,6,4,biotoxins,363
2013,6,5,biotoxins,363
2013,6,6,biotoxins,363
2013,6,7,biotoxins,363
2013,6,8,biotoxins,363
2013,6,9,biotoxins,363
2013,6,10,biotoxins,363
2013,6,11,biotoxins,363
2013,6,12,biotoxins,363
2013,6,13,biotoxins,363
2013,6,14,biotoxins,363
2013,6,15,biotoxins,363
2013,6,16,biotoxins,363
2013,6,17,biotoxins,363
2013,6,18,biotoxins,363
2013,6,19,biotoxins,363
2013,6,20,biotoxins,363
2013,6,21,biotoxins,363
2013,6,22,biotoxins,363
2013,6,23,biotoxins,363
2013,6,24,biotoxins,363
2013,6,25,biotoxins,363
2013,6,26,biotoxins,363
2013,6,27,biotoxins,363
2013,6,28,biotoxins,363
2013,7,1,biotoxins,364
2013,7,2,biotoxins,364
2013,7,3,biotoxins,364
2013,7,4,biotoxins,364
2013,7,5,biotoxins,364
2013,7,6,biotoxins,364
2013,7,7,biotoxins,364
2013,7,8,biotoxins,364
2013,7,9,biotoxins,364
2013,7,10,biotoxins,364
2013,7,11,biotoxins,364
2013,7,12,biotoxins,364
2013,7,13,biotoxins,364
2013,7,14,biotoxins,364
2013,7,15,biotoxins,364
2013,7,16,biotoxins,364
2013,7,17,biotoxins,364
2013,7,18,biotoxins,364
2013,7,19,biotoxins,364
2013,7,20,biotoxins,364
2013,7,21,biotoxins,364
2013,7,22,biotoxins,364
2013,7,23,biotoxins,364
2013,7,24,biotoxins,364
2013,7,25,biotoxins,364
2013,7,26,biotoxins,364
2013,7,27,biotoxins,364
2013,7,28,biotoxins,364
2013,7,29,biotoxins,364
2013,7,30,biotoxins,364
2013,7,31,biotoxins,364
2013,7,32,biotoxins,364
2013,8,1,biotoxins,250
2013,8,2,biotoxins,250
2013,8,3,biotoxins,250
2013,8,4,biotoxins,250
2013,8,5,biotoxins,250
2013,8,6,biotoxins,250
2013,8,7,biotoxins,250
2013,8,8,biotoxins,250
2013,8,9,biotoxins,250
2013,8,10,biotoxins,250
2013,8,11,biotoxins,250
2013,8,12,biotoxins,250
2013,8,13,biotoxins,250
2013,8,14,biotoxins,250
2013,8,15,biotoxins,250
2013,8,16,biotoxins,250
2013,9,1,biotoxins,170
2013,9,2,biotoxins,170
2013,9,3,biotoxins,170
2013,9,4,biotoxins,170
2013,9,5,biotoxins,170
2013,9,6,biotoxins,170
2013,9,7,biotoxins,170
2013,9,8,biotoxins,170
2013,9,9,biotoxins,170
2013,9,10,biotoxins,170
2013,9,11,biotoxins,170
2013,9,12,biotoxins,170
2013,12,1,biotoxins,364
2013,12,2,biotoxins,364
2013,12,3,biotoxins,364
2013,12,4,biotoxins,364
2013,12,5,biotoxins,364
2013,12,6,biotoxins,364
2013,12,7,biotoxins,364
2013,12,8,biotoxins,364
2013,12,9,biotoxins,364
2013,12,10,biotoxins,364
2013,12,11,biotoxins,364
2013,12,12,biotoxins,364
2013,12,13,biotoxins,364
2013,12,14,biotoxins,364
2013,12,15,biotoxins,364
2013,12,16,biotoxins,364
2013,12,17,biotoxins,364
2013,12,18,biotoxins,364
2013,12,19,biotoxins,364
2013,12,20,biotoxins,364
2013,12,21,biotoxins,364
2013,12,22,biotoxins,364
2013,12,23,biotoxins,364
2013,12,24,biotoxins,364
2013,12,25,biotoxins,364
2013,12,26,biotoxins,364
2013,12,27,biotoxins,364
2013,12,28,biotoxins,364
2013,12,29,biotoxins,364
2013,12,30,biotoxins,364
2013,12,31,biotoxins,364
2013,12,32,biotoxins,364
2013,12,33,biotoxins,364
2013,12,34,biotoxins,224
2013,12,34,sanitary closure,140
2013,12,35,biotoxins,364
2013,12,36,biotoxins,364
2013,12,37,biotoxins,364
2013,12,38,biotoxins,364
2013,12,39,biotoxins,364
2013,12,40,biotoxins,364
2013,12,41,biotoxins,364
2013,12,42,biotoxins,364
2013,12,43,biotoxins,364
2013,12,44,biotoxins,364
2013,12,45,biotoxins,364
2013,12,46,biotoxins,364
2013,12,47,biotoxins,364
2013,12,48,biotoxins,364
2013,13,1,biotoxins,364
2013,13,2,biotoxins,364
2013,13,3,sanitary closure,35
2013,13,10,sanitary closure,148
2013,13,11,sanitary closure,74
2013,13,12,biotoxins,364
2013,13,12,sanitary closure,0
2013,13,13,biotoxins,364
2013,13,13,sanitary closure,0
2013,13,14,biotoxins,281
2013,13,14,sanitary closure,0
2013,13,15,biotoxins,364
2013,13,15,sanitary closure,0
2013,13,16,biotoxins,198
2013,13,16,sanitary closure,4
2013,13,17,biotoxins,198
2013,13,17,sanitary closure,4
2013,13,18,biotoxins,364
2013,13,19,biotoxins,364
2013,13,20,biotoxins,364
2013,13,21,biotoxins,364
2013,13,22,biotoxins,364
2013,13,23,biotoxins,364
2013,13,24,biotoxins,364
2013,13,25,biotoxins,364
2013,13,26,biotoxins,364
2013,13,26,sanitary closure,0
2013,13,27,biotoxins,364
2013,13,27,sanitary closure,0
2013,13,28,biotoxins,364
2013,13,29,biotoxins,364
2013,13,30,biotoxins,364
2013,13,31,biotoxins,364
2013,13,32,biotoxins,364
2013,13,33,biotoxins,364
2013,13,34,biotoxins,364
2013,13,35,biotoxins,364
2013,13,36,biotoxins,364
2013,13,37,biotoxins,364
2013,13,38,biotoxins,364
2013,13,39,biotoxins,364
2013,13,40,biotoxins,364
2013,13,41,biotoxins,364
2013,13,42,biotoxins,364
2013,13,43,biotoxins,364
2013,14,1,biotoxins,140
2013,14,1,sanitary closure,224
2013,14,2,biotoxins,140
2013,14,2,sanitary closure,224
2013,14,3,biotoxins,140
2013,14,3,sanitary closure,224
2013,14,4,biotoxins,140
2013,14,4,sanitary closure,224
2013,14,5,biotoxins,140
2013,14,5,sanitary closure,224
2013,14,6,biotoxins,140
2013,14,6,sanitary closure,224
2013,14,7,biotoxins,140
2013,14,7,sanitary closure,224
2013,14,8,biotoxins,140
2013,14,8,sanitary closure,224
2013,14,9,biotoxins,140
2013,14,9,sanitary closure,224
2013,14,10,biotoxins,140
2013,14,10,sanitary closure,224
2013,14,11,biotoxins,51
2013,14,11,sanitary closure,313
2013,14,12,biotoxins,140
2013,14,12,sanitary closure,224
2013,14,13,biotoxins,140
2013,14,13,sanitary closure,224
2013,14,14,biotoxins,140
2013,14,14,sanitary closure,224
2013,14,15,biotoxins,140
2013,14,15,sanitary closure,224
2013,15,1,biotoxins,364
2013,15,1,sanitary closure,0
2013,15,2,biotoxins,364
2013,15,2,sanitary closure,0
2013,15,3,biotoxins,364
2013,15,3,sanitary closure,0
2013,15,4,biotoxins,364
2013,15,4,sanitary closure,0
2013,15,5,biotoxins,302
2013,15,5,sanitary closure,56
2013,15,6,biotoxins,364
2013,15,6,sanitary closure,0
2013,16,1,biotoxins,364
2013,16,1,sanitary closure,0
2013,16,2,biotoxins,364
2013,16,2,sanitary closure,0
2013,16,3,biotoxins,364
2013,16,3,sanitary closure,0
2013,16,4,biotoxins,364
2013,16,4,sanitary closure,0
2013,16,5,biotoxins,364
2013,16,5,sanitary closure,0
2013,16,6,biotoxins,364
2013,16,6,sanitary closure,0
2013,16,7,biotoxins,364
2013,16,7,sanitary closure,0
2013,16,8,biotoxins,364
2013,16,8,sanitary closure,0
2013,16,9,biotoxins,364
2013,16,9,sanitary closure,0
2013,16,10,biotoxins,191
2013,16,10,sanitary closure,4
2013,16,11,biotoxins,364
2013,16,11,sanitary closure,0
2013,16,12,biotoxins,364
2013,16,12,sanitary closure,0
2013,16,13,biotoxins,364
2013,16,13,sanitary closure,0
2013,16,14,biotoxins,364
2013,16,14,sanitary closure,0
2013,16,15,biotoxins,364
2013,16,15,sanitary closure,0
2013,16,16,biotoxins,364
2013,16,16,sanitary closure,0
2013,16,17,biotoxins,364
2013,16,17,sanitary closure,0
2013,16,18,biotoxins,364
2013,16,18,sanitary closure,0
2013,16,19,biotoxins,364
2013,16,19,sanitary closure,0
2013,16,20,biotoxins,364
2013,16,20,sanitary closure,0
2013,16,21,biotoxins,273
2013,16,21,sanitary closure,91
2013,16,22,biotoxins,364
2013,16,22,sanitary closure,0
2013,17,1,biotoxins,364
2013,17,1,sanitary closure,0
2013,17,2,biotoxins,364
2013,17,2,sanitary closure,0
2013,17,3,biotoxins,364
2013,17,3,sanitary closure,0
2013,17,4,biotoxins,238
2013,17,4,sanitary closure,126
2013,17,5,biotoxins,364
2013,17,5,sanitary closure,0
2013,17,6,biotoxins,364
2013,17,6,sanitary closure,0
2013,17,7,biotoxins,364
2013,17,7,sanitary closure,0
2013,17,8,biotoxins,359
2013,17,8,sanitary closure,0
2013,17,9,biotoxins,364
2013,17,9,sanitary closure,0
2013,17,10,biotoxins,364
2013,17,10,sanitary closure,0
2013,17,11,biotoxins,364
2013,17,11,sanitary closure,0
2013,17,12,biotoxins,364
2013,17,12,sanitary closure,0
2013,17,13,biotoxins,364
2013,17,13,sanitary closure,0
2013,17,14,biotoxins,364
2013,17,14,sanitary closure,0
2013,17,15,biotoxins,364
2013,17,15,sanitary closure,0
2013,17,16,biotoxins,364
2013,17,16,sanitary closure,0
2013,17,17,biotoxins,364
2013,17,17,sanitary closure,0
2013,17,18,biotoxins,364
2013,17,18,sanitary closure,0
2013,17,19,biotoxins,364
2013,17,19,sanitary closure,0
2013,17,20,biotoxins,143
2013,17,20,sanitary closure,221
2013,17,21,biotoxins,364
2013,17,21,sanitary closure,0
2013,18,1,biotoxins,364
2013,18,1,sanitary closure,0
2013,18,2,biotoxins,364
2013,18,2,sanitary closure,0
2013,18,3,biotoxins,364
2013,18,3,sanitary closure,0
2013,18,4,biotoxins,364
2013,18,4,sanitary closure,0
2013,18,5,biotoxins,364
2013,18,5,sanitary closure,0
2013,18,6,biotoxins,364
2013,18,6,sanitary closure,0
2013,18,7,biotoxins,364
2013,18,7,sanitary closure,0
2013,18,8,biotoxins,364
2013,18,8,sanitary closure,0
2013,18,9,biotoxins,364
2013,18,9,sanitary closure,0
2013,18,10,biotoxins,364
2013,18,10,sanitary closure,0
2013,18,11,biotoxins,364
2013,18,11,sanitary closure,0
2013,19,1,biotoxins,364
2013,19,2,biotoxins,364
2013,19,3,biotoxins,364
2013,19,4,biotoxins,364
2013,19,5,biotoxins,364
2013,19,6,biotoxins,364
2013,19,7,biotoxins,364
2013,19,8,biotoxins,364
2013,19,9,biotoxins,364
2013,19,10,biotoxins,364
2013,19,11,biotoxins,364
2013,19,12,biotoxins,364
2013,20,1,biotoxins,364
2013,20,2,biotoxins,364
2013,20,3,biotoxins,364
2013,20,4,biotoxins,364
2013,20,5,biotoxins,364
2013,20,6,biotoxins,2
2013,20,7,biotoxins,2
2013,23,1,biotoxins,364
2013,23,1,chemical closure,0
2013,23,2,biotoxins,364
2013,23,2,chemical closure,0
2013,23,3,biotoxins,364
2013,23,3,chemical closure,0
2013,23,4,biotoxins,364
2013,23,4,chemical closure,0
2013,23,5,biotoxins,364
2013,23,5,chemical closure,0
2013,23,6,biotoxins,364
2013,23,6,chemical closure,0
2013,23,7,biotoxins,364
2013,23,7,chemical closure,0
2013,23,8,biotoxins,364
2013,23,8,chemical closure,0
2013,23,9,biotoxins,364
2013,23,9,chemical closure,0
2013,23,10,biotoxins,364
2013,23,10,chemical closure,0
2013,23,11,biotoxins,364
2013,23,11,chemical closure,0
2013,24,1,biotoxins,364
2013,24,2,biotoxins,162
2013,24,3,biotoxins,162
2013,24,4,biotoxins,162
2013,24,5,biotoxins,364
2013,24,6,biotoxins,364
2013,24,7,biotoxins,364
2013,24,8,biotoxins,364
2013,24,9,biotoxins,364
2013,24,10,biotoxins,364
2013,24,11,biotoxins,364
2013,24,12,biotoxins,364
2013,24,13,biotoxins,364
2013,24,14,biotoxins,364
2013,25,1,biotoxins,364
2013,25,2,biotoxins,364
2013,25,3,biotoxins,364
2013,25,3,sanitary closure,0
2013,25,4,biotoxins,364
2013,25,4,sanitary closure,0
2013,25,5,biotoxins,364
2013,25,5,sanitary closure,0
2013,25,6,biotoxins,364
2013,25,6,sanitary closure,0
2013,25,7,biotoxins,364
2013,25,7,sanitary closure,0
2013,25,8,biotoxins,364
2013,25,9,biotoxins,364
2013,25,10,biotoxins,364
2013,25,11,biotoxins,364
2013,25,12,biotoxins,364
2013,25,13,biotoxins,364
2013,25,14,biotoxins,364
2013,25,15,biotoxins,364
