year,pfma,taxa,fn,n_lic
2006,7,herring,FALSE,70
2006,7,rockfish,FALSE,174
2006,7,rockfish,TRUE,11
2006,7,salmon,FALSE,789
2006,7,salmon,TRUE,240
2006,8,crab,FALSE,10
2006,8,echinoderm,FALSE,37
2006,8,herring,FALSE,70
2006,8,rockfish,FALSE,174
2006,8,rockfish,TRUE,11
2006,8,salmon,FALSE,789
2006,8,salmon,TRUE,240
2006,9,crab,FALSE,10
2006,9,echinoderm,FALSE,37
2006,9,herring,FALSE,1
2006,9,rockfish,FALSE,174
2006,9,rockfish,TRUE,11
2006,9,salmon,FALSE,789
2006,9,salmon,TRUE,240
2006,10,bivalve,FALSE,38
2006,10,crab,FALSE,10
2006,10,echinoderm,FALSE,121
2006,10,echinoderm,TRUE,3
2006,10,herring,FALSE,1
2006,10,rockfish,FALSE,174
2006,10,rockfish,TRUE,11
2006,10,salmon,FALSE,789
2006,10,salmon,TRUE,240
2006,11,bivalve,FALSE,3
2006,11,bivalve,TRUE,24
2006,11,crab,FALSE,12
2006,11,crab,TRUE,2
2006,11,echinoderm,FALSE,15
2006,11,echinoderm,TRUE,1
2006,11,herring,FALSE,1
2006,11,rockfish,FALSE,174
2006,11,rockfish,TRUE,11
2006,11,salmon,FALSE,539
2006,11,salmon,TRUE,97
2006,12,bivalve,FALSE,9
2006,12,bivalve,TRUE,24
2006,12,crab,FALSE,12
2006,12,crab,TRUE,2
2006,12,echinoderm,FALSE,11
2006,12,herring,FALSE,1
2006,12,rockfish,FALSE,240
2006,12,rockfish,TRUE,14
2006,12,salmon,FALSE,660
2006,12,salmon,TRUE,97
2006,13,bivalve,FALSE,57
2006,13,bivalve,TRUE,43
2006,13,crab,FALSE,12
2006,13,crab,TRUE,2
2006,13,echinoderm,FALSE,11
2006,13,herring,FALSE,15
2006,13,rockfish,FALSE,66
2006,13,rockfish,TRUE,3
2006,13,salmon,FALSE,503
2006,13,salmon,TRUE,90
2006,14,bivalve,FALSE,131
2006,14,bivalve,TRUE,2
2006,14,crab,FALSE,40
2006,14,crab,TRUE,1
2006,14,herring,FALSE,1245
2006,14,herring,TRUE,25
2006,14,rockfish,FALSE,66
2006,14,rockfish,TRUE,3
2006,14,salmon,FALSE,503
2006,14,salmon,TRUE,90
2006,15,bivalve,FALSE,160
2006,15,bivalve,TRUE,108
2006,15,crab,FALSE,12
2006,15,crab,TRUE,2
2006,15,herring,FALSE,1231
2006,15,herring,TRUE,25
2006,15,rockfish,FALSE,66
2006,15,rockfish,TRUE,3
2006,15,salmon,FALSE,503
2006,15,salmon,TRUE,90
2006,16,bivalve,FALSE,234
2006,16,bivalve,TRUE,67
2006,16,crab,FALSE,40
2006,16,crab,TRUE,1
2006,16,herring,FALSE,1231
2006,16,herring,TRUE,25
2006,16,rockfish,FALSE,66
2006,16,rockfish,TRUE,3
2006,16,salmon,FALSE,621
2006,16,salmon,TRUE,21
2006,17,bivalve,FALSE,76
2006,17,bivalve,TRUE,82
2006,17,crab,FALSE,40
2006,17,crab,TRUE,1
2006,17,herring,FALSE,1245
2006,17,herring,TRUE,25
2006,17,rockfish,FALSE,66
2006,17,rockfish,TRUE,3
2006,17,salmon,FALSE,621
2006,17,salmon,TRUE,21
2006,18,bivalve,FALSE,76
2006,18,bivalve,TRUE,82
2006,18,crab,FALSE,40
2006,18,crab,TRUE,1
2006,18,herring,FALSE,1245
2006,18,herring,TRUE,25
2006,18,rockfish,FALSE,66
2006,18,rockfish,TRUE,3
2006,18,salmon,FALSE,621
2006,18,salmon,TRUE,21
2006,19,bivalve,FALSE,82
2006,19,bivalve,TRUE,82
2006,19,crab,FALSE,40
2006,19,crab,TRUE,1
2006,19,herring,FALSE,1
2006,19,rockfish,FALSE,66
2006,19,rockfish,TRUE,3
2006,19,salmon,FALSE,621
2006,19,salmon,TRUE,21
2006,20,bivalve,FALSE,87
2006,20,bivalve,TRUE,82
2006,20,crab,FALSE,32
2006,20,crab,TRUE,2
2006,20,rockfish,FALSE,240
2006,20,rockfish,TRUE,14
2006,20,salmon,FALSE,657
2006,20,salmon,TRUE,28
2006,21,crab,FALSE,32
2006,21,crab,TRUE,2
2006,21,rockfish,FALSE,174
2006,21,rockfish,TRUE,11
2006,21,salmon,FALSE,657
2006,21,salmon,TRUE,28
2006,23,bivalve,FALSE,99
2006,23,bivalve,TRUE,144
2006,23,crab,FALSE,32
2006,23,crab,TRUE,2
2006,23,herring,FALSE,1
2006,23,rockfish,FALSE,174
2006,23,rockfish,TRUE,11
2006,23,salmon,FALSE,539
2006,23,salmon,TRUE,97
2006,24,bivalve,FALSE,99
2006,24,bivalve,TRUE,144
2006,24,crab,FALSE,32
2006,24,crab,TRUE,2
2006,24,echinoderm,FALSE,3
2006,24,herring,FALSE,1
2006,24,rockfish,FALSE,174
2006,24,rockfish,TRUE,11
2006,24,salmon,FALSE,539
2006,24,salmon,TRUE,97
2006,25,bivalve,FALSE,99
2006,25,bivalve,TRUE,144
2006,25,crab,FALSE,32
2006,25,crab,TRUE,2
2006,25,herring,FALSE,1
2006,25,rockfish,FALSE,174
2006,25,rockfish,TRUE,11
2006,25,salmon,FALSE,539
2006,25,salmon,TRUE,97
2006,26,bivalve,FALSE,99
2006,26,bivalve,TRUE,144
2006,26,crab,FALSE,32
2006,26,crab,TRUE,2
2006,26,herring,FALSE,1
2006,26,rockfish,FALSE,174
2006,26,rockfish,TRUE,11
2006,26,salmon,FALSE,539
2006,26,salmon,TRUE,97
2006,27,bivalve,FALSE,99
2006,27,bivalve,TRUE,145
2006,27,crab,FALSE,32
2006,27,crab,TRUE,2
2006,27,herring,FALSE,1
2006,27,rockfish,FALSE,174
2006,27,rockfish,TRUE,11
2006,27,salmon,FALSE,539
2006,27,salmon,TRUE,97
2006,28,bivalve,FALSE,103
2006,28,bivalve,TRUE,65
2006,28,crab,FALSE,39
2006,28,crab,TRUE,1
2006,28,herring,FALSE,1
2006,28,rockfish,FALSE,66
2006,28,rockfish,TRUE,3
2006,28,salmon,FALSE,621
2006,28,salmon,TRUE,21
2006,29,bivalve,FALSE,185
2006,29,bivalve,TRUE,147
2006,29,crab,FALSE,101
2006,29,crab,TRUE,2
2006,29,echinoderm,FALSE,15
2006,29,echinoderm,TRUE,1
2006,29,herring,FALSE,15
2006,29,rockfish,FALSE,66
2006,29,rockfish,TRUE,3
2006,29,salmon,FALSE,621
2006,29,salmon,TRUE,21
2006,101,crab,FALSE,51
2006,101,crab,TRUE,3
2006,101,echinoderm,FALSE,84
2006,101,echinoderm,TRUE,3
2006,101,rockfish,FALSE,174
2006,101,rockfish,TRUE,11
2006,101,salmon,FALSE,789
2006,101,salmon,TRUE,240
2006,102,bivalve,FALSE,5
2006,102,crab,FALSE,51
2006,102,crab,TRUE,3
2006,102,rockfish,FALSE,174
2006,102,rockfish,TRUE,11
2006,102,salmon,FALSE,238
2006,102,salmon,TRUE,6
2006,103,crab,FALSE,51
2006,103,crab,TRUE,3
2006,103,rockfish,FALSE,174
2006,103,rockfish,TRUE,11
2006,103,salmon,FALSE,238
2006,103,salmon,TRUE,6
2006,104,crab,FALSE,51
2006,104,crab,TRUE,3
2006,104,rockfish,FALSE,174
2006,104,rockfish,TRUE,11
2006,104,salmon,FALSE,238
2006,104,salmon,TRUE,6
2006,105,crab,FALSE,51
2006,105,crab,TRUE,3
2006,105,echinoderm,FALSE,84
2006,105,echinoderm,TRUE,3
2006,105,rockfish,FALSE,174
2006,105,rockfish,TRUE,11
2006,105,salmon,FALSE,238
2006,105,salmon,TRUE,6
2006,106,crab,FALSE,51
2006,106,crab,TRUE,3
2006,106,echinoderm,FALSE,84
2006,106,echinoderm,TRUE,3
2006,106,rockfish,FALSE,174
2006,106,rockfish,TRUE,11
2006,106,salmon,FALSE,238
2006,106,salmon,TRUE,6
2006,107,crab,FALSE,51
2006,107,crab,TRUE,3
2006,107,rockfish,FALSE,174
2006,107,rockfish,TRUE,11
2006,107,salmon,FALSE,238
2006,107,salmon,TRUE,6
2006,108,crab,FALSE,51
2006,108,crab,TRUE,3
2006,108,rockfish,FALSE,174
2006,108,rockfish,TRUE,11
2006,108,salmon,FALSE,238
2006,108,salmon,TRUE,6
2006,109,crab,FALSE,51
2006,109,crab,TRUE,3
2006,109,echinoderm,FALSE,84
2006,109,echinoderm,TRUE,3
2006,109,rockfish,FALSE,174
2006,109,rockfish,TRUE,11
2006,109,salmon,FALSE,238
2006,109,salmon,TRUE,6
2006,110,crab,FALSE,51
2006,110,crab,TRUE,3
2006,110,rockfish,FALSE,174
2006,110,rockfish,TRUE,11
2006,110,salmon,FALSE,238
2006,110,salmon,TRUE,6
2006,111,crab,FALSE,12
2006,111,crab,TRUE,2
2006,111,rockfish,FALSE,174
2006,111,rockfish,TRUE,11
2006,111,salmon,FALSE,157
2006,111,salmon,TRUE,7
2006,121,crab,FALSE,32
2006,121,crab,TRUE,2
2006,121,rockfish,FALSE,174
2006,121,rockfish,TRUE,11
2006,121,salmon,FALSE,657
2006,121,salmon,TRUE,28
2006,123,crab,FALSE,32
2006,123,crab,TRUE,2
2006,123,echinoderm,FALSE,15
2006,123,echinoderm,TRUE,1
2006,123,rockfish,FALSE,174
2006,123,rockfish,TRUE,11
2006,123,salmon,FALSE,157
2006,123,salmon,TRUE,7
2006,124,crab,FALSE,32
2006,124,crab,TRUE,2
2006,124,rockfish,FALSE,174
2006,124,rockfish,TRUE,11
2006,124,salmon,FALSE,157
2006,124,salmon,TRUE,7
2006,125,crab,FALSE,32
2006,125,crab,TRUE,2
2006,125,rockfish,FALSE,174
2006,125,rockfish,TRUE,11
2006,125,salmon,FALSE,157
2006,125,salmon,TRUE,7
2006,126,crab,FALSE,32
2006,126,crab,TRUE,2
2006,126,rockfish,FALSE,174
2006,126,rockfish,TRUE,11
2006,126,salmon,FALSE,157
2006,126,salmon,TRUE,7
2006,127,crab,FALSE,32
2006,127,crab,TRUE,2
2006,127,rockfish,FALSE,174
2006,127,rockfish,TRUE,11
2006,127,salmon,FALSE,157
2006,127,salmon,TRUE,7
2006,130,crab,FALSE,51
2006,130,crab,TRUE,3
2006,130,rockfish,FALSE,174
2006,130,rockfish,TRUE,11
2006,130,salmon,FALSE,238
2006,130,salmon,TRUE,6
2006,142,crab,FALSE,51
2006,142,crab,TRUE,3
2006,142,echinoderm,FALSE,84
2006,142,echinoderm,TRUE,3
2006,142,rockfish,FALSE,174
2006,142,rockfish,TRUE,11
2006,142,salmon,FALSE,238
2006,142,salmon,TRUE,6
2007,1,bivalve,FALSE,5
2007,1,crab,FALSE,51
2007,1,crab,TRUE,1
2007,1,echinoderm,FALSE,58
2007,1,echinoderm,TRUE,2
2007,1,rockfish,FALSE,173
2007,1,rockfish,TRUE,14
2007,1,salmon,FALSE,788
2007,1,salmon,TRUE,236
2007,2,crab,FALSE,51
2007,2,crab,TRUE,1
2007,2,rockfish,FALSE,173
2007,2,rockfish,TRUE,14
2007,2,salmon,FALSE,788
2007,2,salmon,TRUE,236
2007,3,crab,FALSE,9
2007,3,crab,TRUE,1
2007,3,herring,FALSE,83
2007,3,rockfish,FALSE,173
2007,3,rockfish,TRUE,14
2007,3,salmon,FALSE,788
2007,3,salmon,TRUE,236
2007,4,crab,FALSE,9
2007,4,crab,TRUE,1
2007,4,echinoderm,FALSE,34
2007,4,herring,FALSE,83
2007,4,rockfish,FALSE,173
2007,4,rockfish,TRUE,14
2007,4,salmon,FALSE,788
2007,4,salmon,TRUE,236
2007,5,crab,FALSE,9
2007,5,crab,TRUE,1
2007,5,echinoderm,FALSE,34
2007,5,herring,FALSE,83
2007,5,rockfish,FALSE,173
2007,5,rockfish,TRUE,14
2007,5,salmon,FALSE,788
2007,5,salmon,TRUE,236
2007,6,crab,FALSE,9
2007,6,crab,TRUE,1
2007,6,echinoderm,FALSE,34
2007,6,herring,FALSE,17
2007,6,rockfish,FALSE,173
2007,6,rockfish,TRUE,14
2007,6,salmon,FALSE,788
2007,6,salmon,TRUE,236
2007,7,crab,FALSE,9
2007,7,crab,TRUE,1
2007,7,echinoderm,FALSE,37
2007,7,herring,FALSE,17
2007,7,rockfish,FALSE,173
2007,7,rockfish,TRUE,14
2007,7,salmon,FALSE,788
2007,7,salmon,TRUE,236
2007,8,crab,FALSE,9
2007,8,crab,TRUE,1
2007,8,echinoderm,FALSE,37
2007,8,herring,FALSE,17
2007,8,rockfish,FALSE,173
2007,8,rockfish,TRUE,14
2007,8,salmon,FALSE,788
2007,8,salmon,TRUE,236
2007,9,crab,FALSE,9
2007,9,crab,TRUE,1
2007,9,echinoderm,FALSE,37
2007,9,rockfish,FALSE,173
2007,9,rockfish,TRUE,14
2007,9,salmon,FALSE,788
2007,9,salmon,TRUE,236
2007,10,crab,FALSE,9
2007,10,crab,TRUE,1
2007,10,echinoderm,FALSE,95
2007,10,echinoderm,TRUE,2
2007,10,rockfish,FALSE,173
2007,10,rockfish,TRUE,14
2007,10,salmon,FALSE,788
2007,10,salmon,TRUE,236
2007,11,bivalve,FALSE,3
2007,11,bivalve,TRUE,13
2007,11,crab,FALSE,12
2007,11,crab,TRUE,2
2007,11,echinoderm,FALSE,41
2007,11,echinoderm,TRUE,1
2007,11,rockfish,FALSE,173
2007,11,rockfish,TRUE,14
2007,11,salmon,FALSE,544
2007,11,salmon,TRUE,99
2007,12,bivalve,FALSE,3
2007,12,bivalve,TRUE,13
2007,12,crab,FALSE,12
2007,12,crab,TRUE,2
2007,12,echinoderm,FALSE,11
2007,12,rockfish,FALSE,239
2007,12,rockfish,TRUE,18
2007,12,salmon,FALSE,631
2007,12,salmon,TRUE,100
2007,13,bivalve,FALSE,55
2007,13,bivalve,TRUE,25
2007,13,crab,FALSE,12
2007,13,crab,TRUE,2
2007,13,echinoderm,FALSE,11
2007,13,herring,FALSE,20
2007,13,rockfish,FALSE,66
2007,13,rockfish,TRUE,4
2007,13,salmon,FALSE,478
2007,13,salmon,TRUE,93
2007,14,bivalve,FALSE,123
2007,14,crab,FALSE,40
2007,14,herring,FALSE,1399
2007,14,herring,TRUE,30
2007,14,rockfish,FALSE,66
2007,14,rockfish,TRUE,4
2007,14,salmon,FALSE,478
2007,14,salmon,TRUE,93
2007,15,bivalve,FALSE,157
2007,15,bivalve,TRUE,79
2007,15,crab,FALSE,12
2007,15,crab,TRUE,2
2007,15,herring,FALSE,1379
2007,15,herring,TRUE,30
2007,15,rockfish,FALSE,66
2007,15,rockfish,TRUE,4
2007,15,salmon,FALSE,478
2007,15,salmon,TRUE,93
2007,16,bivalve,FALSE,225
2007,16,bivalve,TRUE,54
2007,16,crab,FALSE,40
2007,16,herring,FALSE,1379
2007,16,herring,TRUE,30
2007,16,rockfish,FALSE,66
2007,16,rockfish,TRUE,4
2007,16,salmon,FALSE,597
2007,16,salmon,TRUE,18
2007,17,bivalve,FALSE,71
2007,17,bivalve,TRUE,85
2007,17,crab,FALSE,40
2007,17,herring,FALSE,1399
2007,17,herring,TRUE,30
2007,17,rockfish,FALSE,66
2007,17,rockfish,TRUE,4
2007,17,salmon,FALSE,597
2007,17,salmon,TRUE,18
2007,18,bivalve,FALSE,71
2007,18,bivalve,TRUE,85
2007,18,crab,FALSE,40
2007,18,herring,FALSE,1399
2007,18,herring,TRUE,30
2007,18,rockfish,FALSE,66
2007,18,rockfish,TRUE,4
2007,18,salmon,FALSE,597
2007,18,salmon,TRUE,18
2007,19,bivalve,FALSE,71
2007,19,bivalve,TRUE,85
2007,19,crab,FALSE,40
2007,19,rockfish,FALSE,66
2007,19,rockfish,TRUE,4
2007,19,salmon,FALSE,597
2007,19,salmon,TRUE,18
2007,20,bivalve,FALSE,80
2007,20,bivalve,TRUE,85
2007,20,crab,FALSE,32
2007,20,crab,TRUE,2
2007,20,rockfish,FALSE,239
2007,20,rockfish,TRUE,18
2007,20,salmon,FALSE,663
2007,20,salmon,TRUE,24
2007,21,crab,FALSE,32
2007,21,crab,TRUE,2
2007,21,rockfish,FALSE,173
2007,21,rockfish,TRUE,14
2007,21,salmon,FALSE,663
2007,21,salmon,TRUE,24
2007,23,bivalve,FALSE,94
2007,23,bivalve,TRUE,99
2007,23,crab,FALSE,32
2007,23,crab,TRUE,2
2007,23,rockfish,FALSE,173
2007,23,rockfish,TRUE,14
2007,23,salmon,FALSE,544
2007,23,salmon,TRUE,99
2007,24,bivalve,FALSE,94
2007,24,bivalve,TRUE,99
2007,24,crab,FALSE,32
2007,24,crab,TRUE,2
2007,24,echinoderm,FALSE,3
2007,24,rockfish,FALSE,173
2007,24,rockfish,TRUE,14
2007,24,salmon,FALSE,544
2007,24,salmon,TRUE,99
2007,25,bivalve,FALSE,94
2007,25,bivalve,TRUE,99
2007,25,crab,FALSE,32
2007,25,crab,TRUE,2
2007,25,rockfish,FALSE,173
2007,25,rockfish,TRUE,14
2007,25,salmon,FALSE,544
2007,25,salmon,TRUE,99
2007,26,bivalve,FALSE,94
2007,26,bivalve,TRUE,99
2007,26,crab,FALSE,32
2007,26,crab,TRUE,2
2007,26,rockfish,FALSE,173
2007,26,rockfish,TRUE,14
2007,26,salmon,FALSE,544
2007,26,salmon,TRUE,99
2007,27,bivalve,FALSE,94
2007,27,bivalve,TRUE,99
2007,27,crab,FALSE,32
2007,27,crab,TRUE,2
2007,27,rockfish,FALSE,173
2007,27,rockfish,TRUE,14
2007,27,salmon,FALSE,544
2007,27,salmon,TRUE,99
2007,28,bivalve,FALSE,102
2007,28,bivalve,TRUE,54
2007,28,crab,FALSE,39
2007,28,crab,TRUE,2
2007,28,rockfish,FALSE,66
2007,28,rockfish,TRUE,4
2007,28,salmon,FALSE,597
2007,28,salmon,TRUE,18
2007,29,bivalve,FALSE,173
2007,29,bivalve,TRUE,139
2007,29,crab,FALSE,101
2007,29,crab,TRUE,2
2007,29,echinoderm,FALSE,41
2007,29,echinoderm,TRUE,1
2007,29,herring,FALSE,20
2007,29,rockfish,FALSE,66
2007,29,rockfish,TRUE,4
2007,29,salmon,FALSE,597
2007,29,salmon,TRUE,18
2007,101,crab,FALSE,51
2007,101,crab,TRUE,1
2007,101,echinoderm,FALSE,58
2007,101,echinoderm,TRUE,2
2007,101,rockfish,FALSE,173
2007,101,rockfish,TRUE,14
2007,101,salmon,FALSE,788
2007,101,salmon,TRUE,236
2007,102,bivalve,FALSE,5
2007,102,crab,FALSE,51
2007,102,crab,TRUE,1
2007,102,rockfish,FALSE,173
2007,102,rockfish,TRUE,14
2007,102,salmon,FALSE,274
2007,102,salmon,TRUE,7
2007,103,crab,FALSE,51
2007,103,crab,TRUE,1
2007,103,rockfish,FALSE,173
2007,103,rockfish,TRUE,14
2007,103,salmon,FALSE,274
2007,103,salmon,TRUE,7
2007,104,crab,FALSE,51
2007,104,crab,TRUE,1
2007,104,rockfish,FALSE,173
2007,104,rockfish,TRUE,14
2007,104,salmon,FALSE,274
2007,104,salmon,TRUE,7
2007,105,crab,FALSE,51
2007,105,crab,TRUE,1
2007,105,echinoderm,FALSE,58
2007,105,echinoderm,TRUE,2
2007,105,rockfish,FALSE,173
2007,105,rockfish,TRUE,14
2007,105,salmon,FALSE,274
2007,105,salmon,TRUE,7
2007,106,crab,FALSE,51
2007,106,crab,TRUE,1
2007,106,echinoderm,FALSE,58
2007,106,echinoderm,TRUE,2
2007,106,rockfish,FALSE,173
2007,106,rockfish,TRUE,14
2007,106,salmon,FALSE,274
2007,106,salmon,TRUE,7
2007,107,crab,FALSE,51
2007,107,crab,TRUE,1
2007,107,rockfish,FALSE,173
2007,107,rockfish,TRUE,14
2007,107,salmon,FALSE,274
2007,107,salmon,TRUE,7
2007,108,crab,FALSE,51
2007,108,crab,TRUE,1
2007,108,rockfish,FALSE,173
2007,108,rockfish,TRUE,14
2007,108,salmon,FALSE,274
2007,108,salmon,TRUE,7
2007,109,crab,FALSE,51
2007,109,crab,TRUE,1
2007,109,echinoderm,FALSE,58
2007,109,echinoderm,TRUE,2
2007,109,rockfish,FALSE,173
2007,109,rockfish,TRUE,14
2007,109,salmon,FALSE,274
2007,109,salmon,TRUE,7
2007,110,crab,FALSE,51
2007,110,crab,TRUE,1
2007,110,rockfish,FALSE,173
2007,110,rockfish,TRUE,14
2007,110,salmon,FALSE,274
2007,110,salmon,TRUE,7
2007,111,crab,FALSE,12
2007,111,crab,TRUE,2
2007,111,rockfish,FALSE,173
2007,111,rockfish,TRUE,14
2007,111,salmon,FALSE,153
2007,111,salmon,TRUE,7
2007,121,crab,FALSE,32
2007,121,crab,TRUE,2
2007,121,rockfish,FALSE,173
2007,121,rockfish,TRUE,14
2007,121,salmon,FALSE,663
2007,121,salmon,TRUE,24
2007,123,crab,FALSE,32
2007,123,crab,TRUE,2
2007,123,echinoderm,FALSE,41
2007,123,echinoderm,TRUE,1
2007,123,rockfish,FALSE,173
2007,123,rockfish,TRUE,14
2007,123,salmon,FALSE,153
2007,123,salmon,TRUE,7
2007,124,crab,FALSE,32
2007,124,crab,TRUE,2
2007,124,rockfish,FALSE,173
2007,124,rockfish,TRUE,14
2007,124,salmon,FALSE,153
2007,124,salmon,TRUE,7
2007,125,crab,FALSE,32
2007,125,crab,TRUE,2
2007,125,rockfish,FALSE,173
2007,125,rockfish,TRUE,14
2007,125,salmon,FALSE,153
2007,125,salmon,TRUE,7
2007,126,crab,FALSE,32
2007,126,crab,TRUE,2
2007,126,rockfish,FALSE,173
2007,126,rockfish,TRUE,14
2007,126,salmon,FALSE,153
2007,126,salmon,TRUE,7
2007,127,crab,FALSE,32
2007,127,crab,TRUE,2
2007,127,rockfish,FALSE,173
2007,127,rockfish,TRUE,14
2007,127,salmon,FALSE,153
2007,127,salmon,TRUE,7
2007,130,crab,FALSE,51
2007,130,crab,TRUE,1
2007,130,rockfish,FALSE,173
2007,130,rockfish,TRUE,14
2007,130,salmon,FALSE,274
2007,130,salmon,TRUE,7
2007,142,crab,FALSE,51
2007,142,crab,TRUE,1
2007,142,echinoderm,FALSE,58
2007,142,echinoderm,TRUE,2
2007,142,rockfish,FALSE,173
2007,142,rockfish,TRUE,14
2007,142,salmon,FALSE,274
2007,142,salmon,TRUE,7
2008,1,bivalve,FALSE,45
2008,1,crab,FALSE,51
2008,1,crab,TRUE,2
2008,1,echinoderm,FALSE,50
2008,1,rockfish,FALSE,173
2008,1,rockfish,TRUE,16
2008,1,salmon,FALSE,766
2008,1,salmon,TRUE,226
2008,2,crab,FALSE,51
2008,2,crab,TRUE,2
2008,2,rockfish,FALSE,173
2008,2,rockfish,TRUE,16
2008,2,salmon,FALSE,766
2008,2,salmon,TRUE,226
2008,3,crab,FALSE,9
2008,3,crab,TRUE,2
2008,3,herring,FALSE,159
2008,3,rockfish,FALSE,173
2008,3,rockfish,TRUE,16
2008,3,salmon,FALSE,766
2008,3,salmon,TRUE,226
2008,4,crab,FALSE,9
2008,4,crab,TRUE,2
2008,4,echinoderm,FALSE,32
2008,4,herring,FALSE,159
2008,4,rockfish,FALSE,173
2008,4,rockfish,TRUE,16
2008,4,salmon,FALSE,766
2008,4,salmon,TRUE,226
2008,5,crab,FALSE,9
2008,5,crab,TRUE,2
2008,5,echinoderm,FALSE,32
2008,5,herring,FALSE,177
2008,5,rockfish,FALSE,173
2008,5,rockfish,TRUE,16
2008,5,salmon,FALSE,766
2008,5,salmon,TRUE,226
2008,6,crab,FALSE,9
2008,6,crab,TRUE,2
2008,6,echinoderm,FALSE,32
2008,6,rockfish,FALSE,173
2008,6,rockfish,TRUE,16
2008,6,salmon,FALSE,766
2008,6,salmon,TRUE,226
2008,7,crab,FALSE,9
2008,7,crab,TRUE,2
2008,7,echinoderm,FALSE,39
2008,7,rockfish,FALSE,173
2008,7,rockfish,TRUE,16
2008,7,salmon,FALSE,766
2008,7,salmon,TRUE,226
2008,8,crab,FALSE,9
2008,8,crab,TRUE,2
2008,8,echinoderm,FALSE,39
2008,8,rockfish,FALSE,173
2008,8,rockfish,TRUE,16
2008,8,salmon,FALSE,766
2008,8,salmon,TRUE,226
2008,9,crab,FALSE,9
2008,9,crab,TRUE,2
2008,9,echinoderm,FALSE,39
2008,9,rockfish,FALSE,173
2008,9,rockfish,TRUE,16
2008,9,salmon,FALSE,766
2008,9,salmon,TRUE,226
2008,10,bivalve,FALSE,40
2008,10,crab,FALSE,9
2008,10,crab,TRUE,2
2008,10,echinoderm,FALSE,89
2008,10,rockfish,FALSE,173
2008,10,rockfish,TRUE,16
2008,10,salmon,FALSE,766
2008,10,salmon,TRUE,226
2008,11,bivalve,FALSE,3
2008,11,bivalve,TRUE,21
2008,11,crab,FALSE,12
2008,11,crab,TRUE,4
2008,11,echinoderm,FALSE,38
2008,11,echinoderm,TRUE,2
2008,11,rockfish,FALSE,173
2008,11,rockfish,TRUE,16
2008,11,salmon,FALSE,526
2008,11,salmon,TRUE,104
2008,12,bivalve,FALSE,9
2008,12,bivalve,TRUE,21
2008,12,crab,FALSE,12
2008,12,crab,TRUE,4
2008,12,echinoderm,FALSE,12
2008,12,rockfish,FALSE,239
2008,12,rockfish,TRUE,20
2008,12,salmon,FALSE,606
2008,12,salmon,TRUE,105
2008,13,bivalve,FALSE,55
2008,13,bivalve,TRUE,31
2008,13,crab,FALSE,12
2008,13,crab,TRUE,4
2008,13,echinoderm,FALSE,12
2008,13,herring,FALSE,6
2008,13,rockfish,FALSE,66
2008,13,rockfish,TRUE,4
2008,13,salmon,FALSE,456
2008,13,salmon,TRUE,97
2008,14,bivalve,FALSE,111
2008,14,crab,FALSE,38
2008,14,crab,TRUE,2
2008,14,herring,FALSE,1311
2008,14,herring,TRUE,32
2008,14,rockfish,FALSE,66
2008,14,rockfish,TRUE,4
2008,14,salmon,FALSE,456
2008,14,salmon,TRUE,97
2008,15,bivalve,FALSE,154
2008,15,bivalve,TRUE,84
2008,15,crab,FALSE,12
2008,15,crab,TRUE,4
2008,15,herring,FALSE,1305
2008,15,herring,TRUE,32
2008,15,rockfish,FALSE,66
2008,15,rockfish,TRUE,4
2008,15,salmon,FALSE,456
2008,15,salmon,TRUE,97
2008,16,bivalve,FALSE,210
2008,16,bivalve,TRUE,53
2008,16,crab,FALSE,38
2008,16,crab,TRUE,2
2008,16,herring,FALSE,1305
2008,16,herring,TRUE,32
2008,16,rockfish,FALSE,66
2008,16,rockfish,TRUE,4
2008,16,salmon,FALSE,575
2008,16,salmon,TRUE,21
2008,17,bivalve,FALSE,63
2008,17,bivalve,TRUE,74
2008,17,crab,FALSE,38
2008,17,crab,TRUE,2
2008,17,herring,FALSE,1311
2008,17,herring,TRUE,32
2008,17,rockfish,FALSE,66
2008,17,rockfish,TRUE,4
2008,17,salmon,FALSE,575
2008,17,salmon,TRUE,21
2008,18,bivalve,FALSE,63
2008,18,bivalve,TRUE,74
2008,18,crab,FALSE,38
2008,18,crab,TRUE,2
2008,18,herring,FALSE,1311
2008,18,herring,TRUE,32
2008,18,rockfish,FALSE,66
2008,18,rockfish,TRUE,4
2008,18,salmon,FALSE,575
2008,18,salmon,TRUE,21
2008,19,bivalve,FALSE,69
2008,19,bivalve,TRUE,74
2008,19,crab,FALSE,38
2008,19,crab,TRUE,2
2008,19,rockfish,FALSE,66
2008,19,rockfish,TRUE,4
2008,19,salmon,FALSE,575
2008,19,salmon,TRUE,21
2008,20,bivalve,FALSE,72
2008,20,bivalve,TRUE,74
2008,20,crab,FALSE,32
2008,20,crab,TRUE,1
2008,20,rockfish,FALSE,239
2008,20,rockfish,TRUE,20
2008,20,salmon,FALSE,645
2008,20,salmon,TRUE,28
2008,21,crab,FALSE,32
2008,21,crab,TRUE,1
2008,21,rockfish,FALSE,173
2008,21,rockfish,TRUE,16
2008,21,salmon,FALSE,645
2008,21,salmon,TRUE,28
2008,23,bivalve,FALSE,85
2008,23,bivalve,TRUE,97
2008,23,crab,FALSE,32
2008,23,crab,TRUE,1
2008,23,rockfish,FALSE,173
