"sid","rgn_name","rgn_type"
8005,"Sudan","native"
8005,"Taiwan, Province of China","native"
8005,"Tanzania, United Republic of","native"
8005,"Thailand","native"
8005,"Trinidad and Tobago","native"
8005,"United Arab Emirates","native"
8005,"United States","native"
8005,"Vanuatu","native"
8005,"Venezuela, Bolivarian Republic of","native"
8005,"Viet Nam","native"
8005,"Virgin Islands, British","native"
8005,"Yemen","native"
11533,"Mexico","native"
11533,"United States","native"
46967827,"Albania","native"
46967827,"Anguilla","native"
46967827,"Antigua and Barbuda","native"
46967827,"Aruba","native"
46967827,"Bahamas","native"
46967827,"Barbados","native"
46967827,"Belize","native"
46967827,"Benin","native"
46967827,"Bermuda","native"
46967827,"Bonaire, Sint Eustatius and Saba","native"
46967827,"Bosnia and Herzegovina","native"
46967827,"Brazil","native"
46967827,"Canada","native"
46967827,"Colombia","native"
46967827,"Costa Rica","native"
46967827,"Côte d'Ivoire","native"
46967827,"Croatia","native"
46967827,"Cuba","native"
46967827,"Curaçao","native"
46967827,"Cyprus","native"
46967827,"Dominica","native"
46967827,"Dominican Republic","native"
46967827,"Egypt","native"
46967827,"France","native"
46967827,"French Guiana","native"
46967827,"Gambia","native"
46967827,"Ghana","native"
46967827,"Greece","native"
46967827,"Grenada","native"
46967827,"Guadeloupe","native"
46967827,"Guatemala","native"
46967827,"Guinea","native"
46967827,"Guinea-Bissau","native"
46967827,"Haiti","native"
46967827,"Honduras","native"
46967827,"Ireland","native"
46967827,"Israel","native"
46967827,"Italy","native"
46967827,"Jamaica","native"
46967827,"Lebanon","native"
46967827,"Liberia","native"
46967827,"Libya","native"
46967827,"Martinique","native"
46967827,"Mauritania","native"
46967827,"Mexico","native"
46967827,"Montenegro","native"
46967827,"Montserrat","native"
46967827,"Morocco","native"
46967827,"Nicaragua","native"
46967827,"Nigeria","native"
46967827,"Panama","native"
46967827,"Portugal","native"
46967827,"Puerto Rico","native"
46967827,"Saint Kitts and Nevis","native"
46967827,"Saint Lucia","native"
46967827,"Saint Martin (French part)","native"
46967827,"Saint Vincent and the Grenadines","native"
46967827,"Senegal","native"
46967827,"Sierra Leone","native"
46967827,"Sint Maarten (Dutch part)","native"
46967827,"Slovenia","native"
46967827,"Spain","native"
46967827,"Suriname","native"
46967827,"Syrian Arab Republic","native"
46967827,"Togo","native"
46967827,"Trinidad and Tobago","native"
46967827,"Tunisia","native"
46967827,"Turkey","native"
46967827,"Turks and Caicos Islands","native"
46967827,"United Kingdom","native"
46967827,"United States","native"
46967827,"Venezuela, Bolivarian Republic of","native"
46967827,"Virgin Islands, British","native"
46967827,"Virgin Islands, U.S.","native"
6494,"Albania","native"
6494,"American Samoa","native"
6494,"Angola","native"
6494,"Anguilla","native"
6494,"Antigua and Barbuda","native"
6494,"Argentina","native"
6494,"Aruba","native"
6494,"Australia","native"
6494,"Bahamas","native"
6494,"Bahrain","native"
6494,"Bangladesh","native"
6494,"Barbados","native"
6494,"Belize","native"
6494,"Benin","native"
6494,"Bermuda","native"
6494,"Bonaire, Sint Eustatius and Saba","native"
6494,"Bosnia and Herzegovina","native"
6494,"Brazil","native"
6494,"Brunei Darussalam","native"
6494,"Cambodia","native"
6494,"Cameroon","native"
6494,"Canada","native"
6494,"Chile","native"
6494,"China","native"
6494,"Colombia","native"
6494,"Comoros","native"
6494,"Congo","native"
6494,"Congo, The Democratic Republic of the","native"
6494,"Costa Rica","native"
6494,"Côte d'Ivoire","native"
6494,"Croatia","native"
6494,"Cuba","native"
6494,"Curaçao","native"
6494,"Cyprus","native"
6494,"Dominica","native"
6494,"Dominican Republic","native"
6494,"Ecuador","native"
6494,"Egypt","native"
6494,"El Salvador","native"
6494,"Equatorial Guinea","native"
6494,"Eritrea","native"
6494,"Fiji","native"
6494,"France","native"
6494,"French Guiana","native"
6494,"French Polynesia","native"
6494,"French Southern Territories","native"
6494,"Gabon","native"
6494,"Gambia","native"
6494,"Ghana","native"
6494,"Greece","native"
6494,"Grenada","native"
6494,"Guadeloupe","native"
6494,"Guam","native"
6494,"Guatemala","native"
6494,"Guinea","native"
6494,"Guinea-Bissau","native"
6494,"Guyana","native"
6494,"Haiti","native"
6494,"Honduras","native"
6494,"India","native"
6494,"Indonesia","native"
6494,"Ireland","native"
6494,"Italy","native"
6494,"Jamaica","native"
6494,"Japan","native"
6494,"Kenya","native"
6494,"Kiribati","native"
6494,"Korea, Democratic People's Republic of","native"
6494,"Korea, Republic of","native"
6494,"Lebanon","native"
6494,"Liberia","native"
6494,"Libya","native"
6494,"Madagascar","native"
6494,"Malaysia","native"
6494,"Marshall Islands","native"
6494,"Martinique","native"
6494,"Mauritania","native"
6494,"Mauritius","native"
6494,"Mayotte","native"
6494,"Mexico","native"
6494,"Micronesia, Federated States of ","native"
6494,"Montenegro","native"
6494,"Montserrat","native"
6494,"Morocco","native"
6494,"Mozambique","native"
6494,"Myanmar","native"
6494,"Namibia","native"
6494,"New Caledonia","native"
6494,"New Zealand","native"
6494,"Nicaragua","native"
6494,"Nigeria","native"
6494,"Northern Mariana Islands","native"
6494,"Palau","native"
6494,"Panama","native"
6494,"Papua New Guinea","native"
6494,"Peru","native"
6494,"Philippines","native"
6494,"Portugal","native"
6494,"Puerto Rico","native"
6494,"Russian Federation","native"
6494,"Saint Helena, Ascension and Tristan da Cunha","native"
6494,"Saint Kitts and Nevis","native"
6494,"Saint Lucia","native"
6494,"Saint Martin (French part)","native"
6494,"Saint Vincent and the Grenadines","native"
6494,"Samoa","native"
6494,"Sao Tomé and Principe","native"
6494,"Senegal","native"
6494,"Seychelles","native"
6494,"Sierra Leone","native"
6494,"Sint Maarten (Dutch part)","native"
6494,"Slovenia","native"
6494,"Solomon Islands","native"
6494,"South Africa","native"
6494,"Spain","native"
6494,"Sri Lanka","native"
6494,"Suriname","native"
6494,"Syrian Arab Republic","native"
6494,"Taiwan, Province of China","native"
6494,"Tanzania, United Republic of","native"
6494,"Thailand","native"
6494,"Togo","native"
6494,"Tonga","native"
6494,"Trinidad and Tobago","native"
6494,"Tunisia","native"
6494,"Turks and Caicos Islands","native"
6494,"Tuvalu","native"
6494,"United Kingdom","native"
6494,"United States","native"
6494,"Uruguay","native"
6494,"Venezuela, Bolivarian Republic of","native"
6494,"Virgin Islands, British","native"
6494,"Virgin Islands, U.S.","native"
6494,"Israel","possibly extinct"
46967807,"Chile","native"
46967807,"Colombia","native"
46967807,"Costa Rica","native"
46967807,"Ecuador","native"
46967807,"El Salvador","native"
46967807,"France","native"
46967807,"Guatemala","native"
46967807,"Honduras","native"
46967807,"Mexico","native"
46967807,"Nicaragua","native"
46967807,"Panama","native"
46967807,"Peru","native"
46967807,"United States","native"
46967838,"Angola","native"
46967838,"Argentina","native"
46967838,"Benin","native"
46967838,"Brazil","native"
46967838,"Cameroon","native"
46967838,"Congo","native"
46967838,"Congo, The Democratic Republic of the","native"
46967838,"Côte d'Ivoire","native"
46967838,"Equatorial Guinea","native"
46967838,"Gabon","native"
46967838,"Gambia","native"
46967838,"Guinea","native"
46967838,"Guinea-Bissau","native"
46967838,"Liberia","native"
46967838,"Namibia","native"
46967838,"Nigeria","native"
46967838,"Saint Helena, Ascension and Tristan da Cunha","native"
46967838,"Sao Tomé and Principe","native"
46967838,"Senegal","native"
46967838,"Sierra Leone","native"
46967838,"South Africa","native"
46967838,"Togo","native"
46967838,"Uruguay","native"
46967817,"American Samoa","native"
46967817,"Australia","native"
46967817,"Brunei Darussalam","native"
46967817,"Cambodia","native"
46967817,"Canada","native"
46967817,"China","native"
46967817,"Fiji","native"
46967817,"French Polynesia","native"
46967817,"Guam","native"
46967817,"Indonesia","native"
46967817,"Japan","native"
46967817,"Kiribati","native"
46967817,"Korea, Democratic People's Republic of","native"
46967817,"Korea, Republic of","native"
46967817,"Malaysia","native"
46967817,"Marshall Islands","native"
46967817,"Micronesia, Federated States of ","native"
46967817,"New Caledonia","native"
46967817,"New Zealand","native"
46967817,"Northern Mariana Islands","native"
46967817,"Palau","native"
46967817,"Papua New Guinea","native"
46967817,"Philippines","native"
46967817,"Russian Federation","native"
46967817,"Samoa","native"
46967817,"Solomon Islands","native"
46967817,"Taiwan, Province of China","native"
46967817,"Thailand","native"
46967817,"Tonga","native"
46967817,"Tuvalu","native"
46967817,"United States","native"
46967863,"Angola","native"
46967863,"Comoros","native"
46967863,"French Southern Territories","native"
46967863,"Kenya","native"
46967863,"Madagascar","native"
46967863,"Mauritius","native"
46967863,"Mayotte","native"
46967863,"Mozambique","native"
46967863,"Namibia","native"
46967863,"Seychelles","native"
46967863,"South Africa","native"
46967863,"Tanzania, United Republic of","native"
3897,"Albania","native"
3897,"Algeria","native"
3897,"Australia","native"
3897,"Bahamas","native"
3897,"Bahrain","native"
3897,"Bangladesh","native"
3897,"Belize","native"
3897,"Brazil","native"
3897,"Cayman Islands","native"
3897,"China","native"
3897,"Colombia","native"
3897,"Costa Rica","native"
3897,"Cuba","native"
3897,"Cyprus","native"
3897,"Dominican Republic","native"
3897,"Egypt","native"
3897,"Eritrea","native"
3897,"France","native"
3897,"Greece","native"
3897,"Grenada","native"
3897,"Guadeloupe","native"
3897,"Guatemala","native"
3897,"Haiti","native"
3897,"Honduras","native"
3897,"Indonesia","native"
3897,"Israel","native"
3897,"Italy","native"
3897,"Jamaica","native"
3897,"Japan","native"
3897,"Libya","native"
3897,"Madagascar","native"
3897,"Mexico","native"
3897,"Montserrat","native"
3897,"Morocco","native"
3897,"Mozambique","native"
3897,"Namibia","native"
3897,"New Caledonia","native"
3897,"Nicaragua","native"
3897,"Oman","native"
3897,"Panama","native"
3897,"Philippines","native"
3897,"Puerto Rico","native"
3897,"Saint Lucia","native"
3897,"Senegal","native"
3897,"South Africa","native"
3897,"Spain","native"
3897,"Sri Lanka","native"
3897,"Tunisia","native"
3897,"Turkey","native"
3897,"Turks and Caicos Islands","native"
3897,"United States","native"
3897,"Uruguay","native"
3897,"Venezuela, Bolivarian Republic of","native"
3897,"Virgin Islands, British","native"
11534,"Angola","native"
11534,"Antigua and Barbuda","native"
11534,"Australia","native"
11534,"Bangladesh","native"
11534,"Benin","native"
11534,"Brazil","native"
11534,"Brunei Darussalam","native"
11534,"Cambodia","native"
11534,"Cameroon","native"
11534,"Cape Verde","native"
11534,"Chile","native"
11534,"Colombia","native"
11534,"Congo","native"
11534,"Costa Rica","native"
11534,"Côte d'Ivoire","native"
11534,"Cuba","native"
11534,"Dominican Republic","native"
11534,"Ecuador","native"
11534,"El Salvador","native"
11534,"Equatorial Guinea","native"
11534,"Eritrea","native"
11534,"French Guiana","native"
11534,"Gabon","native"
11534,"Gambia","native"
11534,"Ghana","native"
11534,"Guadeloupe","native"
11534,"Guatemala","native"
11534,"Guinea","native"
11534,"Guinea-Bissau","native"
11534,"Guyana","native"
11534,"Honduras","native"
11534,"India","native"
11534,"Indonesia","native"
11534,"Iran, Islamic Republic of","native"
11534,"Jamaica","native"
11534,"Japan","native"
11534,"Kenya","native"
11534,"Liberia","native"
11534,"Madagascar","native"
11534,"Malaysia","native"
11534,"Maldives","native"
11534,"Martinique","native"
11534,"Mauritania","native"
11534,"Mexico","native"
11534,"Micronesia, Federated States of ","native"
11534,"Morocco","native"
11534,"Mozambique","native"
11534,"Myanmar","native"
11534,"Namibia","native"
11534,"Nicaragua","native"
11534,"Nigeria","native"
11534,"Oman","native"
11534,"Pakistan","native"
11534,"Panama","native"
11534,"Papua New Guinea","native"
11534,"Peru","native"
11534,"Philippines","native"
11534,"Puerto Rico","native"
11534,"Sao Tomé and Principe","native"
11534,"Senegal","native"
11534,"Sierra Leone","native"
11534,"Somalia","native"
11534,"South Africa","native"
11534,"Sri Lanka","native"
11534,"Sudan","native"
11534,"Suriname","native"
11534,"Taiwan, Province of China","native"
11534,"Tanzania, United Republic of","native"
11534,"Thailand","native"
11534,"Togo","native"
11534,"Trinidad and Tobago","native"
11534,"United States","native"
11534,"Uruguay","native"
11534,"Venezuela, Bolivarian Republic of","native"
11534,"Viet Nam","native"
11534,"Yemen","native"
