sgc,pop,year,csdname,csdtype,rgn_id,area_total_km2,area_ohibc_km2,prop_area,fn
5909032,5664,2011,Kent,DM,6,199.64361798221512,198.52057193736223,0.994374746079021,FALSE
5909034,1346,2011,Fraser Valley D,RDA,6,232.84190232889972,203.3502849890034,0.8733405927158331,TRUE
5909036,3358,2011,Fraser Valley E,RDA,6,771.9870749914569,769.8637133845625,0.9972494855475166,TRUE
5909048,973,2011,Fraser Valley C,RDA,6,3928.668683882488,3918.4425905124026,0.9973970588530311,TRUE
5909052,133497,2011,Abbotsford,CY,6,385.44705598968363,385.4470053380194,0.9999998685898271,FALSE
5909056,36426,2011,Mission,DM,6,260.164751082765,260.1647627851745,1.0000000449807651,FALSE
5909060,1303,2011,Fraser Valley F,RDA,6,2124.760014874329,2124.7599743528326,0.9999999809289067,TRUE
5909062,1764,2011,Fraser Valley G,RDA,6,114.0140992185461,114.01413460165142,1.0000003103397348,TRUE
5909807,77,2011,Ohamil 1,IRI,6,1.7279220002498628,1.7279218167592063,0.9999998938084842,TRUE
5909810,21,2011,Lukseetsissum 9,IRI,6,0.6617621443874223,0.5019247907518968,0.7584670640483927,TRUE
5909821,342,2011,Kwawkwawapilt 6,IRI,6,0.7145701065063644,0.7145702515471578,1.0000002029762958,TRUE
5909824,216,2011,Skwah 4,IRI,6,1.3460961886449825,1.3460960395992463,0.9999998892755679,TRUE
5909825,10,2011,Skwali 3,IRI,6,1.378687521571685,1.378687495551877,0.9999999811271174,TRUE
5909826,98,2011,Skway 5,IRI,6,2.7742417550810226,2.774241901899035,1.0000000529218522,TRUE
5909827,187,2011,Soowahlie 14,IRI,6,4.734611550408628,4.734610716141671,0.9999998237940012,TRUE
5909830,1467,2011,Tzeachten 13,IRI,6,2.520027208850309,2.5200293368379505,1.000000844430423,TRUE
5909831,39,2011,Yakweakwioose 12,IRI,6,0.20739015717875212,0.2073901752569191,1.000000087169841,TRUE
5909832,594,2011,Seabird Island,IRI,6,16.770164744679242,16.770164547391712,0.9999999882358024,TRUE
5909833,10,2011,Scowlitz 1,IRI,6,0.8833062957404745,0.8833065251021162,1.0000002596626365,TRUE
5909834,16,2011,Tseatah 2,IRI,6,1.0395417516402963,1.039542152629152,1.0000003857361717,TRUE
5909835,18,2011,Aitchelitch 9,IRI,6,0.23163860547081055,0.23163865933577715,1.000000232538814,TRUE
5909837,223,2011,Cheam 1,IRI,6,3.5259898554938705,3.525989171910433,0.9999998061300612,TRUE
5909838,10,2011,Schelowat 1,IRI,6,0.9644240246417161,0.9644240884988606,1.0000000662127269,TRUE
5909839,537,2011,Chehalis 5,IRI,6,9.13530286755397,9.135305929997742,1.0000003352317726,TRUE
5909842,10,2011,Douglas 8,IRI,6,4.5350942732694355,4.5350965499512235,1.0000005020142142,TRUE
5909843,27,2011,Peters 1,IRI,6,1.1483133403655867,1.1483130608079135,0.9999997565493115,TRUE
5909844,5,2011,Popkum 1,IRI,6,1.4452801044119903,1.4452800371173993,0.9999999534383744,TRUE
5909845,94,2011,Skookumchuck 4,IRI,6,2.271156628220246,2.271158242773056,1.000000710894524,TRUE
5909848,26,2011,Tipella 7,IRI,6,0.003360289660666138,0.003360289851911366,1.0000000569133163,TRUE
5909849,0,2011,Skwahla 2,IRI,6,0.12030679837475344,0.12030685147696733,1.0000004413899681,TRUE
5909852,0,2011,Paqulh,IRI,6,0.27695072084940786,0.27695080042390524,1.0000002873236695,TRUE
5909875,84,2011,Q'alatkú7em,IRI,6,0.3094255697112711,0.3094253589609208,0.9999993188980779,TRUE
5909877,187,2011,Upper Sumas 6,IRI,6,2.6068892134073702,2.6068895164575214,1.0000001162497238,TRUE
5909878,81,2011,Matsqui Main 2,IRI,6,1.5403287301552864,1.5403292834161988,1.000000359183661,TRUE
5909879,316,2011,Holachten 8,IRI,6,1.3503067767309174,1.350307435829116,1.0000004881099689,TRUE
5909880,185,2011,Lakahahmen 11,IRI,6,0.40834981108025836,0.4083497858286649,0.9999999381618584,TRUE
5909881,292,2011,Skweahm 10,IRI,6,0.7200813906761732,0.7200814434302971,1.000000073261335,TRUE
5909882,108,2011,Squawkum Creek 3,IRI,6,1.6626480436131423,1.6626485090988716,1.0000002799664853,TRUE
5909883,5,2011,Sachteen,IRI,6,0.355062337978059,0.35506234055180474,1.0000000072487152,TRUE
5909884,795,2011,Skowkale,IRI,6,0.7157398905801847,0.7157397411682009,0.9999997912482094,TRUE
5909885,80,2011,Squiaala,IRI,6,1.4604513189060897,1.4604512996729255,0.9999999868306708,TRUE
5915001,104177,2011,Langley,DM,6,314.7630908550386,314.76308890517316,0.9999999938052919,FALSE
5915002,25081,2011,Langley,CY,6,10.22199220394864,10.221992058218062,0.9999999857434271,FALSE
5915004,468251,2011,Surrey,CY,6,324.141656899042,324.1416600829813,1.0000000098226784,FALSE
5915007,19339,2011,White Rock,CY,6,5.124130825308823,5.124130709965646,0.9999999774901968,FALSE
5915011,99863,2011,Delta,DM,6,196.58698529078174,196.58698264091873,0.999999986520659,FALSE
5915015,190473,2011,Richmond,CY,6,151.7463857606831,151.7463843765477,0.9999999908786269,FALSE
5915020,13035,2011,Greater Vancouver A,RDA,6,868.4008762850407,868.4009934248827,1.0000001348914367,TRUE
5915022,603502,2011,Vancouver,CY,6,116.32621778014888,116.32621480530533,0.9999999744267147,FALSE
5915025,223218,2011,Burnaby,CY,6,91.95549143077747,91.95549010991758,0.999999985635878,FALSE
5915029,65976,2011,New Westminster,CY,6,18.202982783366362,18.2029829722676,1.000000010377488,FALSE
5915034,126456,2011,Coquitlam,CY,6,129.69702074603134,129.69703288353318,1.0000000935835056,FALSE
5915036,644,2011,Belcarra,VL,6,5.46254017335175,5.4625399654233115,0.9999999619355772,FALSE
5915038,2092,2011,Anmore,VL,6,29.976728184315576,29.976737001247837,1.0000002941259034,FALSE
5915039,56342,2011,Port Coquitlam,CY,6,33.72652326905926,33.72652350590458,1.0000000070225241,FALSE
5915043,32975,2011,Port Moody,CY,6,26.335456676310613,26.335458428512744,1.0000000665339566,FALSE
5915046,84412,2011,North Vancouver,DM,6,163.39414017522148,163.39417723124666,1.000000226789193,FALSE
5915051,48196,2011,North Vancouver,CY,6,11.852731739651198,11.852731471371829,0.9999999773656087,FALSE
5915055,42694,2011,West Vancouver,DM,6,88.75445083417674,88.75445940003205,1.0000000965118394,FALSE
5915062,3402,2011,Bowen Island,IM,6,50.53392720750691,50.533927180441715,0.9999999994644153,FALSE
5915065,1318,2011,Lions Bay,VL,6,2.534575128476227,2.534575578803408,1.000000177673637,FALSE
5915070,17736,2011,Pitt Meadows,CY,6,95.98692366181514,95.98692301830444,0.9999999932958503,FALSE
5915075,76052,2011,Maple Ridge,DM,6,284.51096011288524,284.51102056379426,1.0000002124730414,FALSE
5915801,108,2011,Semiahmoo,IRI,6,1.3713404052049418,1.371340216811888,0.9999998626212331,TRUE
5915802,720,2011,Tsawwassen,IRI,6,6.547765952426277,6.547765514208561,0.999999933073705,TRUE
5915803,1569,2011,Musqueam 2,IRI,6,3.1991185990684086,3.1991154344896375,0.9999990107966702,TRUE
5915804,5,2011,Coquitlam 2,IRI,6,0.8245276364947537,0.8245262682950646,0.9999983406260403,TRUE
5915805,39,2011,Coquitlam 1,IRI,6,0.021953290370897854,0.021953305945722385,1.000000709452855,TRUE
5915806,1472,2011,Burrard Inlet 3,IRI,6,1.05650774210189,1.056507818939969,1.0000000727283633,TRUE
5915807,574,2011,Mission 1,IRI,6,0.27763505609572675,0.27763507661386766,1.0000000739032786,TRUE
5915808,2700,2011,Capilano 5,IRI,6,1.7903905107447313,1.7903905212919824,1.0000000058910339,TRUE
5915809,0,2011,Barnston Island 3,IRI,6,0.5836354687275863,0.5836360955775483,1.0000010740436378,TRUE
5915810,5,2011,Musqueam 4,IRI,6,0.5330864422410634,0.5330867906865403,1.0000006536378518,TRUE
5915811,107,2011,Seymour Creek 2,IRI,6,0.49048850140890987,0.49048848217231783,0.9999999607807482,TRUE
5915813,0,2011,Katzie 2,IRI,6,0.3072959796181917,0.3072960551492125,1.0000002457924144,TRUE
5915816,68,2011,McMillan Island 6,IRI,6,1.7837591056478923,1.783759199088227,1.0000000523839427,TRUE
5915825,498,2011,Matsqui 4,IRI,6,0.28011994552789726,0.2801200466586789,1.0000003610267074,TRUE
5915830,229,2011,Katzie 1,IRI,6,0.4239026478457007,0.4239027252990266,1.0000001827148908,TRUE
5915835,0,2011,Langley 5,IRI,6,1.3038347829045989,1.3038353541538814,1.0000004381301142,TRUE
5915840,0,2011,Whonnock 1,IRI,6,0.3884625094813954,0.38846261759541184,1.000000278312614,TRUE
5917005,11089,2011,North Saanich,DM,6,37.22065747186159,37.22065621107197,0.9999999661266159,FALSE
5917010,11178,2011,Sidney,T,6,5.1078675227007615,5.107867254613787,0.9999999475148929,FALSE
5917015,15936,2011,Central Saanich,DM,5,41.33897668932227,3.4298761458730698,0.08296954643192694,FALSE
5917015,15936,2011,Central Saanich,DM,6,41.33897668932227,37.909098491662654,0.9170304039348525,FALSE
5917021,109752,2011,Saanich,DM,5,106.95758384082673,92.35820712679367,0.8635031178737197,FALSE
5917021,109752,2011,Saanich,DM,6,106.95758384082673,14.599378067178248,0.13649689477751203,FALSE
5917027,10234,2011,Capital F,RDA,6,185.71144550062843,185.71144587715673,1.000000002027491,TRUE
5917029,4868,2011,Capital G,RDA,5,190.82536802305728,0.9558549539557346,0.005009055996371716,TRUE
5917029,4868,2011,Capital G,RDA,6,190.82536802305728,189.86951309738765,0.9949909441518585,TRUE
5917030,18015,2011,Oak Bay,DM,5,10.4575092517614,10.45750948382545,1.00000002219114,FALSE
5917034,80017,2011,Victoria,CY,5,19.47567179462523,19.475671866501354,1.0000000036905594,FALSE
5917040,16209,2011,Esquimalt,DM,5,7.059510115071715,7.059510461140903,1.0000000490217,FALSE
5917041,16093,2011,Colwood,CY,5,17.66520088724366,17.665198652830316,0.9999998735132786,FALSE
5917042,4803,2011,Metchosin,DM,5,71.24419535542951,71.24420581745494,1.000000146847408,FALSE
5917044,29228,2011,Langford,CY,5,40.89864241539985,29.400395762770177,0.7188599431774743,FALSE
5917044,29228,2011,Langford,CY,6,40.89864241539985,11.498246777806093,0.2811400598831755,FALSE
5917047,9381,2011,View Royal,T,5,14.76389984877768,14.694181022789202,0.9952777500049047,FALSE
5917047,9381,2011,View Royal,T,6,14.76389984877768,0.06971680824926496,0.004722113328006414,FALSE
5917049,2120,2011,Highlands,DM,5,38.341259722537494,2.498430602897957,0.06516297641178823,FALSE
5917049,2120,2011,Highlands,DM,6,38.341259722537494,35.84282854712668,0.9348370086561814,FALSE
5917052,11435,2011,Sooke,DM,5,57.24224927309744,57.24231823479281,1.0000012047341997,FALSE
5917054,4173,2011,Capital H (Part 1),RDA,5,224.3824694079253,162.48813366167875,0.7241569900288278,TRUE
5917054,4173,2011,Capital H (Part 1),RDA,6,224.3824694079253,61.894306004005855,0.2758428774196373,TRUE
5917056,178,2011,Capital H (Part 2),RDA,5,1284.9464526061874,1248.48149485834,0.9716214184070571,TRUE
5917056,178,2011,Capital H (Part 2),RDA,6,1284.9464526061874,36.465176170008405,0.028378751578361932,TRUE
5917801,322,2011,Cole Bay 3,IRI,6,2.8183676323996756,2.8183657872375845,0.9999993453082311,TRUE
5917802,116,2011,Union Bay 4,IRI,6,0.28945122201410683,0.2894522057754584,1.000003398712034,TRUE
5917803,1709,2011,East Saanich 2,IRI,6,2.692926686057696,2.692926102475461,0.9999997832907082,TRUE
5917804,818,2011,South Saanich 1,IRI,6,2.0886966238083122,2.0886995669082276,1.0000014090605032,TRUE
5917805,0,2011,Galiano Island 9,IRI,6,0.24113354772571452,0.24113390168210677,1.0000014678853093,TRUE
5917809,324,2011,Becher Bay 1,IRI,5,2.6515592663028813,2.6515626728662847,1.0000012847396802,TRUE
5917811,NA,2011,Esquimalt,IRI,5,0.21668547905392385,0.21668551288609486,1.000000156134925,TRUE
5917812,1678,2011,New Songhees 1A,IRI,5,0.7101112975633328,0.7101110005405079,0.999999581723561,TRUE
5917815,96,2011,Gordon River 2,IRI,5,1.1325035872854403,1.1325035087135882,0.9999999306211007,TRUE
5917819,219,2011,T'Sou-ke,IRI,5,0.7462636943764556,0.7462648268957734,1.000001517585977,TRUE
5919008,28807,2011,North Cowichan,DM,6,200.557739118392,200.5577371666015,0.9999999902681866,FALSE
5919012,4932,2011,Duncan,CY,6,2.0707356104449057,2.0707355461895247,0.9999999689697803,FALSE
5919013,2971,2011,Cowichan Valley D,RDA,6,15.584037473130698,15.584034709237697,0.9999998226458962,TRUE
5919015,2221,2011,Cowichan Valley G,RDA,6,295.309314515935,295.30929074652784,0.999999919510134,TRUE
5919016,2974,2011,Lake Cowichan,T,6,9.73104253574594,9.731040633681703,0.9999998045364378,FALSE
5919017,2332,2011,Cowichan Valley H,RDA,6,83.51113813750669,83.5111393175296,1.0000000141301262,TRUE
5919021,7921,2011,Ladysmith,T,6,11.969055734525671,11.969054196732614,0.9999998715192667,FALSE
5919033,1649,2011,Cowichan Valley F,RDA,5,1844.4657752832716,1183.3282559172817,0.6415560927041583,TRUE
5919033,1649,2011,Cowichan Valley F,RDA,6,1844.4657752832716,661.1374979246981,0.35844389567117946,TRUE
5919035,1111,2011,Cowichan Valley I,RDA,5,541.0765332261464,169.0396812242748,0.31241362514168325,TRUE
5919035,1111,2011,Cowichan Valley I,RDA,6,541.0765332261464,372.0360845951583,0.6875849565622604,TRUE
5919043,4393,2011,Cowichan Valley A,RDA,6,49.31859898614182,49.31859657193303,0.9999999510487151,TRUE
5919046,8127,2011,Cowichan Valley B,RDA,5,313.1964886128406,18.200866454271754,0.05811325195529521,TRUE
5919046,8127,2011,Cowichan Valley B,RDA,6,313.1964886128406,294.99565018394253,0.941886837526467,TRUE
5919049,4796,2011,Cowichan Valley C,RDA,6,22.709104868112963,22.70910430903127,0.9999999753807253,TRUE
5919051,3854,2011,Cowichan Valley E,RDA,6,135.5284166048081,135.5283711753947,0.999999664797874,TRUE
5919801,160,2011,Halalt 2,IRI,6,1.235755268274678,1.2357551847526562,0.9999999324121661,TRUE
5919802,40,2011,Squaw-hay-one 11,IRI,6,0.32906890302947445,0.32906882782405245,0.9999997714599547,TRUE
5919803,88,2011,Tsussie 6,IRI,6,0.13207301809001343,0.13207307792682013,1.0000004530585247,TRUE
5919804,683,2011,Chemainus 13,IRI,6,11.731399884704356,11.73140902125243,1.0000007788114091,TRUE
5919808,0,2011,Kil-pah-las 3,IRI,6,0.21819938106213696,0.2181993978357045,1.0000000768726631,TRUE
5919809,446,2011,Kuper Island 7,IRI,6,9.121298149905995,9.121297746262774,0.9999999557471739,TRUE
5919811,0,2011,Shingle Point 4,IRI,6,0.401122720348835,0.40112378818962,1.000002662129894,TRUE
5919812,33,2011,Cowichan Lake,IRI,6,0.42524323345408077,0.42524335967828336,1.0000002968282447,TRUE
5919814,162,2011,Malachan 11,IRI,5,0.5704555400844472,0.5704555091589038,0.9999999457879863,TRUE
5919815,102,2011,Malahat 11,IRI,6,2.4528595063747867,2.4528584825344457,0.9999995825931578,TRUE
5919816,89,2011,Oyster Bay 12,IRI,6,1.2286475028525838,1.2286471539707333,0.9999997160439836,TRUE
5919817,0,2011,Portier Pass 5,IRI,6,0.01901428334679303,0.019014296386805594,1.0000006858008963,TRUE
5919818,31,2011,Theik 2,IRI,6,0.3387182295038998,0.33871826237622626,1.00000009704918,TRUE
5919820,41,2011,Est-Patrolas 4,IRI,6,0.32501654937886076,0.3250166667611487,1.00000036115788,TRUE
5919821,32,2011,Tzart-Lam 5,IRI,6,0.08287006785971206,0.0828700944685489,1.0000003210910469,TRUE
5919822,2337,2011,Cowichan,IRI,6,23.9082917125867,23.908294861726443,1.000000131717472,TRUE
5921007,83810,2011,Nanaimo,CY,6,93.3518013260441,93.35179094254966,0.9999998887702831,FALSE
5921008,3601,2011,Lantzville,DM,6,27.65683361574265,27.656824441055708,0.9999996682669076,FALSE
5921010,6908,2011,Nanaimo A,RDA,6,61.75253345417202,61.75252763650351,0.99999990579061,TRUE
5921014,4045,2011,Nanaimo B,RDA,6,58.05014097926126,58.05014133520113,1.0000000061315937,TRUE
5921016,2834,2011,Nanaimo C,RDA,5,1114.2935445520334,19.577799454549286,0.017569696558208028,TRUE
5921016,2834,2011,Nanaimo C,RDA,6,1114.2935445520334,1094.7157660655996,0.9824303222591994,TRUE
5921018,11977,2011,Parksville,CY,6,14.501491522781311,14.50149119046875,0.9999999770842495,FALSE
5921023,8687,2011,Qualicum Beach,T,6,17.99212084096274,17.99212025405572,0.9999999673797755,FALSE
5921030,5674,2011,Nanaimo E,RDA,6,75.19585591056156,75.19585342107375,0.9999999668932844,TRUE
5921032,7422,2011,Nanaimo F,RDA,5,269.054921734957,0.3991590377029746,0.0014835596952810315,TRUE
5921032,7422,2011,Nanaimo F,RDA,6,269.054921734957,268.655749139421,0.9985163899141407,TRUE
5921034,7158,2011,Nanaimo G,RDA,6,49.79036851520562,49.79035905615516,0.9999998100224854,TRUE
5921036,3509,2011,Nanaimo H,RDA,5,286.7591988743676,16.217969582679682,0.05655605695071339,TRUE
5921036,3509,2011,Nanaimo H,RDA,6,286.7591988743676,270.541239404159,0.9434439783139656,TRUE
5921804,377,2011,Nanaimo Town 1,IRI,6,0.20197590751590114,0.20197589374147168,0.9999999318016212,TRUE
5921805,204,2011,Nanoose,IRI,6,0.7278556350622962,0.7278554793040833,0.9999997860039749,TRUE
5921806,81,2011,Qualicum,IRI,6,0.7786559482495504,0.778655799743943,0.9999998092795569,TRUE
5921807,287,2011,Nanaimo River,IRI,6,2.295228899998299,2.2952294325373432,1.0000002320200152,TRUE
5923008,17743,2011,Port Alberni,CY,5,20.259004084125678,20.259004250656524,1.0000000082200904,FALSE
5923019,1627,2011,Ucluelet,DM,5,6.764386043496178,6.764386270426058,1.0000000335477421,FALSE
5923025,1876,2011,Tofino,DM,5,10.485179147423151,10.485177517720736,0.9999998445708564,FALSE
5923033,456,2011,Alberni-Clayoquot B,RDA,5,92.64919768443131,91.28774990394771,0.9853053473261498,TRUE
5923033,456,2011,Alberni-Clayoquot B,RDA,6,92.64919768443131,1.3614518276558887,0.014694696356606073,TRUE
5923035,1701,2011,Alberni-Clayoquot D,RDA,5,1529.7694613028261,1431.5344977864986,0.9357844655673372,TRUE
5923035,1701,2011,Alberni-Clayoquot D,RDA,6,1529.7694613028261,98.23504477132751,0.06421558754850928,TRUE
5923037,2885,2011,Alberni-Clayoquot E,RDA,5,22.31630445180221,22.3163079273989,1.000000155742484,TRUE
5923039,1916,2011,Alberni-Clayoquot F,RDA,5,187.29517284173602,186.23825515375563,0.9943569411216301,TRUE
5923039,1916,2011,Alberni-Clayoquot F,RDA,6,187.29517284173602,1.0568883430994163,0.005642902201182112,TRUE
5923047,192,2011,Alberni-Clayoquot A,RDA,5,1676.1494536594118,1676.1502131502434,1.000000453116415,TRUE
5923049,433,2011,Alberni-Clayoquot C,RDA,5,3315.1955189514306,3312.8650741463184,0.9992970415193342,TRUE
5923049,433,2011,Alberni-Clayoquot C,RDA,6,3315.1955189514306,2.330552193400745,7.029908734124616e-4,TRUE
5923801,160,2011,Ahahswinis 1,IRI,5,0.4079943246313408,0.40799431371068695,0.9999999732333191,TRUE
5923802,10,2011,Alberni 2,IRI,5,0.5459750196778318,0.545974831784524,0.9999996558573176,TRUE
5923803,73,2011,Anacla 12,IRI,5,0.9279693760869667,0.9279692956917127,0.9999999133643243,TRUE
5923804,0,2011,Clakamucus 2,IRI,5,0.09704202739459929,0.09704201805916429,0.9999999038000829,TRUE
5923805,19,2011,Elhlateese 2,IRI,5,2.4329348092909515,2.43293660642761,1.000000738670289,TRUE
5923806,5,2011,Hesquiat 1,IRI,5,1.9028254308936112,1.9028256468353868,1.0000001134848064,TRUE
5923807,240,2011,Ittatsoo 1,IRI,5,0.6919490575867109,0.6919495802369714,1.0000007553305474,TRUE
5923808,695,2011,Marktosis 15,IRI,5,1.2003447691188498,1.2003441661317236,0.9999994976550557,TRUE
5923809,10,2011,Numukamis 1,IRI,5,7.039501450395376,7.039500458995071,0.9999998591661197,TRUE
5923810,22,2011,Macoah 1,IRI,5,0.431984963606216,0.43198654088758026,1.000003651241356,TRUE
5923813,156,2011,Opitsat 1,IRI,5,0.7203725856008641,0.720373119223237,1.0000007407588567,TRUE
5923814,0,2011,Sachsa 4,IRI,5,0.06910509060685616,0.06910504654591856,0.9999993624067749,TRUE
5923816,584,2011,Tsahaheh 1,IRI,5,4.289329559461261,4.289327365245215,0.9999994884477827,TRUE
5923822,10,2011,Klehkoot 2,IRI,5,1.2836689519019402,1.2836691675426408,1.0000001679877826,TRUE
5923823,176,2011,Esowista 3,IRI,5,0.09624795438642707,0.09624793235318363,0.9999997710783197,TRUE
5923824,72,2011,Refuge Cove 6,IRI,5,0.1664093571317792,0.16640930602340587,0.9999996928756039,TRUE
5923825,0,2011,Tin Wis 11,IRI,5,0.13847800810988026,0.13847823615092783,1.0000016467672426,TRUE
5924025,1267,2011,Gold River,VL,5,11.36879791112309,11.368820332854886,1.0000019722165852,FALSE
5924029,125,2011,Zeballos,VL,5,1.7976238987218947,1.797625091623895,1.000000663599322,FALSE
5924030,316,2011,Tahsis,VL,5,5.442502779903345,5.442503496373816,1.0000001316435656,FALSE
5924034,31186,2011,Campbell River,CY,4,148.54819679722348,85.37121802472873,0.5747038325969394,FALSE
5924034,31186,2011,Campbell River,CY,6,148.54819679722348,63.17694391404305,0.42529593274217314,FALSE
5924039,317,2011,Sayward,VL,4,4.488052293618539,4.4880476010104005,0.9999989544221343,FALSE
5924042,4037,2011,Strathcona D (Oyster Bay - Buttle Lake),RDA,4,1694.84758688603,79.79285654978025,0.047079664960543686,TRUE
5924042,4037,2011,Strathcona D (Oyster Bay - Buttle Lake),RDA,5,1694.84758688603,9.567916510318696,0.005645296122407077,TRUE
5924042,4037,2011,Strathcona D (Oyster Bay - Buttle Lake),RDA,6,1694.84758688603,1605.4869695974592,0.9472751308259202,TRUE
5924048,807,2011,Strathcona A,RDA,4,7252.630724021648,2170.4402719442032,0.299262482061223,TRUE
5924048,807,2011,Strathcona A,RDA,5,7252.630724021648,5059.673276453913,0.6976328271747826,TRUE
5924048,807,2011,Strathcona A,RDA,6,7252.630724021648,22.5172522274064,0.003104701326213446,TRUE
5924052,1007,2011,Strathcona B,RDA,6,137.56565528869785,137.56565922888907,1.0000000286422597,TRUE
5924054,2601,2011,Strathcona C,RDA,4,9381.58018702524,5926.589692223067,0.6317261670288298,TRUE
5924054,2601,2011,Strathcona C,RDA,6,9381.58018702524,3424.212601429421,0.3649931603382892,TRUE
5924803,0,2011,Ahaminaquus 12,IRI,5,0.25895980913608146,0.25895981596152484,1.0000000263571531,TRUE
5924804,424,2011,Campbell River 11,IRI,4,1.1496466260520108,1.149647083053887,1.0000003975150848,TRUE
5924805,0,2011,Chenahkint 12,IRI,5,0.23744643419797112,0.23744655721884966,1.0000005180994986,TRUE
5924806,182,2011,Houpsitas 6,IRI,5,0.1352929378777258,0.13529300826328527,1.0000005202456281,TRUE
5924812,246,2011,Quinsam 12,IRI,4,1.3978727333260137,1.3978727717680446,1.0000000275003798,TRUE
5924813,0,2011,Village Island 1,IRI,5,0.5484925712508332,0.548492526090731,0.9999999176650611,TRUE
5924814,10,2011,Yuquot 1,IRI,5,1.0352377595715239,1.0352384921394007,1.000000707632493,TRUE
5924817,143,2011,Cape Mudge 10,IRI,4,4.944799812092162,4.944800703021407,1.0000001801749878,TRUE
5924818,0,2011,Squirrel Cove 8,IRI,6,0.17075212207655982,0.1707521162545681,0.9999999659038398,TRUE
5924820,47,2011,Tork 7,IRI,6,2.6260891037097998,2.626085531305801,0.9999986396485963,TRUE
5924833,30,2011,Oclucje 7,IRI,5,0.12321018125376106,0.12321022869089246,1.0000003850098338,TRUE
5924835,234,2011,Tsa Xana 18,IRI,5,2.134586118368628,2.1345851560644284,0.9999995491846446,TRUE
5924836,70,2011,Ehatis 11,IRI,5,0.23115411298169528,0.23115414396981523,1.0000001340582676,TRUE
5924840,203,2011,Homalco 9,IRI,6,0.5635254707608223,0.5635253051264882,0.9999997060748046,TRUE
5926005,13627,2011,Comox,T,6,16.72445250700995,16.724452825391374,1.0000000190368816,FALSE
5926010,24099,2011,Courtenay,CY,6,29.660654665607925,29.6606570412514,1.0000000800941011,FALSE
5926014,3398,2011,Cumberland,VL,6,30.314859789696413,30.314854732270263,0.9999998331700629,FALSE
5926021,6899,2011,Comox Valley A,RDA,5,495.24729016087036,22.072975920878953,0.04456960463874325,TRUE
5926021,6899,2011,Comox Valley A,RDA,6,495.24729016087036,473.17429745224985,0.9554303614635618,TRUE
5926022,6939,2011,Comox Valley B (Lazo North),RDA,6,56.792138829664246,56.792135680814354,0.9999999445548283,TRUE
5926024,8325,2011,Comox Valley C (Puntledge - Black Creek),RDA,5,1109.3399174591236,0.2744015353382613,2.4735568514181074e-4,TRUE
5926024,8325,2011,Comox Valley C (Puntledge - Black Creek),RDA,6,1109.3399174591236,1109.0652361410935,0.9997523921083997,TRUE
5926801,251,2011,Comox 1,IRI,6,0.5819891161173377,0.5819892884902284,1.0000002961788903,TRUE
5926802,0,2011,Pentledge 2,IRI,6,0.895340981035138,0.8953427422817498,1.0000019671238658,TRUE
5927008,13165,2011,Powell River,CY,6,31.124176503770084,31.124183527769922,1.0000002256766485,FALSE
5927010,1008,2011,Powell River A,RDA,6,4038.315985048752,4038.316112543757,1.0000000315713296,TRUE
5927012,1488,2011,Powell River B,RDA,6,157.518568845093,157.51856840340042,0.9999999971959332,TRUE
5927016,2014,2011,Powell River C,RDA,6,706.4254771471121,706.4255412378806,1.0000000907254487,TRUE
5927018,1053,2011,Powell River D,RDA,6,301.97900123276617,301.9790014879749,1.000000000845121,TRUE
5927020,426,2011,Powell River E,RDA,6,73.13488438629342,73.13488444622365,1.0000000008194478,TRUE
5927802,730,2011,Sliammon 1,IRI,6,8.140434549182451,8.140438872009515,1.0000005310314872,TRUE
5927806,22,2011,Sechelt (Part),IGD,6,0.24940591919266433,0.24940642064116894,1.000002010571787,TRUE
5929005,4437,2011,Gibsons,T,6,4.293569216574871,4.293569158364056,0.9999999864423251,FALSE
5929011,9291,2011,Sechelt,DM,6,38.99093217123053,38.99093748195724,1.0000001362041484,FALSE
5929018,2678,2011,Sunshine Coast A,RDA,6,1938.773133938261,1938.7730664499304,0.9999999651901869,TRUE
5929022,2675,2011,Sunshine Coast B,RDA,6,1294.684538909887,1294.684738464679,1.0000001541339114,TRUE
5929024,3244,2011,Sunshine Coast D,RDA,6,144.46734943016148,144.46736318524188,1.0000000952123815,TRUE
5929026,3482,2011,Sunshine Coast E,RDA,6,21.603324198661856,21.603356549723863,1.0000014975038891,TRUE
5929028,2015,2011,Sunshine Coast F,RDA,6,381.49687543727185,381.4968518822752,0.9999999382563839,TRUE
5929801,0,2011,Chekwelp 26,IRI,6,0.13916166658499138,0.1391616498576626,0.9999998797993069,TRUE
5929803,797,2011,Sechelt (Part),IGD,6,10.871693514746239,10.871695571384887,1.0000001891737147,TRUE
5931006,17158,2011,Squamish,DM,6,111.8878058672413,111.88780612005239,1.0000000022595052,FALSE
5931012,2369,2011,Pemberton,VL,6,11.02613022805237,11.026132022961791,1.0000001627868875,FALSE
5931017,1804,2011,Squamish-Lillooet C,RDA,6,5665.763742131729,5279.026290016966,0.9317413380231678,TRUE
5931020,9824,2011,Whistler,DM,6,244.95848187846428,244.95863972328783,1.0000006443737826,FALSE
5931021,836,2011,Squamish-Lillooet D,RDA,6,3098.6612113750534,3098.6612927095366,1.0000000262482658,TRUE
5931032,224,2011,Squamish-Lillooet A,RDA,6,3806.061019193387,18.040646340402503,0.004739978221427945,TRUE
