order_no,issued_date,closes_area,area,subarea
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,10
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,16
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,19
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,31
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,32
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,33
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,34
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,35
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,35
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,36
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,37
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,38
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,39
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,40
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,41
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,42
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,43
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,44
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,45
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,46
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,47
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,48
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,49
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,50
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,51
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,52
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,53
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,54
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,55
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,56
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,57
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,58
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,59
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,60
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,61
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,62
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,63
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,64
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,65
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,66
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,67
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,68
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,69
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,70
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,71
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,72
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,73
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,74
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,75
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,76
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,77
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,78
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,79
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,80
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,81
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,82
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,83
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,84
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,85
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,86
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,87
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,88
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,89
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,90
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,91
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,92
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,93
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,94
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,95
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,96
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,97
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,98
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,99
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,100
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,1
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,2
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,3
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,4
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,5
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,6
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,7
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,8
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,9
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,10
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,16
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,19
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,31
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,32
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,33
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,34
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,35
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,35
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,36
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,37
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,38
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,39
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,40
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,41
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,42
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,43
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,44
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,45
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,46
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,47
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,48
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,49
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,50
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,51
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,52
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,53
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,54
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,55
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,56
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,57
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,58
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,59
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,60
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,61
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,62
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,63
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,64
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,65
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,66
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,67
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,68
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,69
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,70
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,71
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,72
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,73
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,74
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,75
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,76
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,77
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,78
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,79
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,80
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,81
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,82
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,83
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,84
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,85
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,86
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,87
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,88
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,89
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,90
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,91
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,92
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,93
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,94
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,95
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,96
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,97
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,98
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,99
PTN-2012-94,2012-03-23,"Area 2, except SA 2-11 to 2-13, 2-17, 2-18, ptn 2-14, ptn 2-15",2,100
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,2
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,18
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,19
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,20
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,21
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,22
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,23
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,24
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,25
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,26
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,27
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,28
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,29
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,30
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,31
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,32
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,33
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,34
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,35
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,36
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,37
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,38
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,39
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,40
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,41
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,42
PTN-2012-98,2012-03-23,"Area 13, except 13-3 to 13-17, and portion of SA 13-1 and 13-14 (Sutil Point)",13,43
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,5
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,6
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,7
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,8
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,9
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,10
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,11
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,12
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,13
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,14
PTN-2013-105,2013-04-25,Area 8 except 8-1 to 8-4 and 8-16,8,15
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,2
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,3
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,4
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,5
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,6
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,7
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,8
PTN-2013-109,2013-04-25,"Area 7, except SA 7-1, 7-17 to 7-21, 7-23 to 7-28 and 7-32",7,9
