filename,rgn_id,location,spp,area_km2
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.05
Shellfish_Tenure_Mussels,5,"Crowther Channel, Surprise Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensi",0.15
Shellfish_Tenure_Mussels,5,San Mateo Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.067
Shellfish_Tenure_Mussels,5,"Fatty Basin, Alberni Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.098
Shellfish_Tenure_Mussels,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.019
Shellfish_Tenure_Mussels,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.069
Shellfish_Tenure_Mussels,5,"Fatty Basin, Alberni Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.005
Shellfish_Tenure_Mussels,5,"Snug Basin, Uchucklesit Inlet","Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0.056
Shellfish_Tenure_Mussels,5,Effingham Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.108
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.003
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.005
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.05
Shellfish_Tenure_Mussels,5,"Crowther Channel, Surprise Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensi",0.15
Shellfish_Tenure_Mussels,5,Little Espinosa Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Giant rock-scallop (Crassadoma gigantea), Western blue mussel (Mytilus trossulus), Pink scallop (Chlamys rubida), Spiny scallop (Chlamys hastata)",0.101
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.003
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.005
Shellfish_Tenure_Mussels,5,Crowther Channel,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.05
Shellfish_Tenure_Mussels,5,"Espinosa Inlet, Nootka Sound","Pacific oyster (Crassostrea gigas), Western blue mussel (Mytilus trossulus)",0.049
Shellfish_Tenure_Mussels,6,"Sansum Narrows, North Cowichan","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensi",0.023
Shellfish_Tenure_Mussels,6,"Boot Cove, Saturna Island","Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.011
Shellfish_Tenure_Mussels,6,"Booth Bay, Saltspring Island","Pacific oyster (Crassostrea gigas), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Green sea urchin (Strongylocentrotus droebachiensis)",0.031
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.015
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.048
Shellfish_Tenure_Mussels,6,"Metcalf Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostr",0.01
Shellfish_Tenure_Mussels,6,"Baynes Sound, Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea), Western blue mussel (Myti",0.021
Shellfish_Tenure_Mussels,6,Hornby Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.049
Shellfish_Tenure_Mussels,6,"Near Denman Pt., Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.028
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis)",0.02
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis)",0.03
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.025
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.02
Shellfish_Tenure_Mussels,6,Okeover Inlet,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.035
Shellfish_Tenure_Mussels,6,"Coode Island, Trevenan Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Varnish clam (Nuttalia obscurata), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Trevenen Bay, Malaspina Inlet","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea), Hybrid Pacific Scallop (Patinopecten caurinus x yessoens",0.039
Shellfish_Tenure_Mussels,6,Okeover Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassa",0.132
Shellfish_Tenure_Mussels,6,"West of Coode Isl., NW Trevenen Bay","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Coode Island, Trevenan Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Varnish clam (Nuttalia obscurata), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.097
Shellfish_Tenure_Mussels,6,"West of Coode Isl., NW Trevenen Bay","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.106
Shellfish_Tenure_Mussels,6,Malaspina Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Mussels,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.058
Shellfish_Tenure_Mussels,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.048
Shellfish_Tenure_Mussels,6,"N. Denman Point, NW Denman Island","Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis)",0.15
Shellfish_Tenure_Mussels,6,Agamemnon Channel,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis)",0.021
Shellfish_Tenure_Mussels,6,"Agamemnon Channel, Nelson Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.008
Shellfish_Tenure_Mussels,6,"Agamemnon Channel, Nelson Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.001
Shellfish_Tenure_Mussels,6,"Hardy Island, Jervis Inlet","Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.127
Shellfish_Tenure_Mussels,6,South side of Nanoose Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastic",0.02
Shellfish_Tenure_Mussels,6,Nanoose Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Ga",0.129
Shellfish_Tenure_Mussels,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Ga",0.1
Shellfish_Tenure_Mussels,6,Deep Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.108
Shellfish_Tenure_Mussels,6,"Mud Bay, Nanaimo District","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincia",0.025
Shellfish_Tenure_Mussels,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.099
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Olympia (Native) Oyster (Ostrea",0.037
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.027
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.002
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Bee Islets","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus)",0.051
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.018
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Mussels,6,"Stove Island, Gorge Harbour","Pacific oyster (Crassostrea gigas), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gi",0.093
Shellfish_Tenure_Mussels,6,"N. of Carrington Bay, Cortes Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.023
Shellfish_Tenure_Mussels,6,"Joyce Point, West Redonda Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.063
Shellfish_Tenure_Mussels,6,W. end of Talbot Cove in Teakerne Arm,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.109
Shellfish_Tenure_Mussels,6,"N. of Quartz Bay, Cortes Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.044
Shellfish_Tenure_Mussels,6,W. end of Talbot Cove in Teakerne Arm,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.032
Shellfish_Tenure_Mussels,6,"Lloyd Creek, Homfray Channel","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Kumamoto oyster (Crassostrea sikamea)",0.106
Shellfish_Tenure_Mussels,6,"South of Bullock Pt., Cortez Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensis)",0.047
Shellfish_Tenure_Mussels,6,West Redonda Island,"Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.078
Shellfish_Tenure_Mussels,6,"Sansum Narrows, North Cowichan","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensi",0.023
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.015
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.048
Shellfish_Tenure_Mussels,6,"Metcalf Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostr",0.01
Shellfish_Tenure_Mussels,6,Bull Passage,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus",0.049
Shellfish_Tenure_Mussels,6,"Baynes Sound, Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea), Western blue mussel (Myti",0.021
Shellfish_Tenure_Mussels,6,Hornby Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.049
Shellfish_Tenure_Mussels,6,"Near Denman Pt., Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.028
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.025
Shellfish_Tenure_Mussels,6,"Buckley Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.02
Shellfish_Tenure_Mussels,6,Okeover Inlet,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.035
Shellfish_Tenure_Mussels,6,"Coode Island, Trevenan Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Varnish clam (Nuttalia obscurata), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Trevenen Bay, Malaspina Inlet","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea), Hybrid Pacific Scallop (Patinopecten caurinus x yessoens",0.039
Shellfish_Tenure_Mussels,6,Okeover Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassa",0.132
Shellfish_Tenure_Mussels,6,"West of Coode Isl., NW Trevenen Bay","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Coode Island, Trevenan Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Varnish clam (Nuttalia obscurata), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.097
Shellfish_Tenure_Mussels,6,"West of Coode Isl., NW Trevenen Bay","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.106
Shellfish_Tenure_Mussels,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin",0.181
Shellfish_Tenure_Mussels,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0.047
Shellfish_Tenure_Mussels,6,Malaspina Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Mussels,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.058
Shellfish_Tenure_Mussels,6,Malaspina Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Gallo mussel (Mytilus galloprovincialis)",0.03
Shellfish_Tenure_Mussels,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.048
Shellfish_Tenure_Mussels,6,"Moon Bay, Agamemnon Channel","Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensis)",0.027
Shellfish_Tenure_Mussels,6,"Hardy Island, Jervis Inlet","Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.127
Shellfish_Tenure_Mussels,6,"NE Nelson Island, Jervis Inlet","Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0.028
Shellfish_Tenure_Mussels,6,South side of Nanoose Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastic",0.02
Shellfish_Tenure_Mussels,6,Deep Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.108
Shellfish_Tenure_Mussels,6,"Mud Bay, Nanaimo District","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincia",0.025
Shellfish_Tenure_Mussels,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.099
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Olympia (Native) Oyster (Ostrea",0.037
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.027
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.002
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Bee Islets","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus)",0.051
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.018
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.014
Shellfish_Tenure_Mussels,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.018
