rgn_name,rgn_id,year,species,stockid,catch,rgn_catch,rgn_ass_catch_prop
Pacific Offshore,7,2012,srsole,NA,0,14818.8,NA
West Vancouver Island,5,2011,srsole,NA,25351.4,15620818.084793031,NA
Strait of Georgia,6,2011,srsole,NA,6566.8,7693390.250764271,NA
North Coast,1,2011,srsole,RSOLEHSTR,388373.1,1116084.9,0.34797809736517354
Haida Gwaii,2,2011,srsole,RSOLE5AB,41218.92084479344,6944092.757467857,0.005935825209198934
Haida Gwaii,2,2011,srsole,RSOLEHSTR,172985.83915520654,6944092.757467857,0.02491122241550894
Central Coast,3,2011,srsole,RSOLE5AB,332566.6952385318,9898788.07529295,0.033596708274683376
Central Coast,3,2011,srsole,RSOLEHSTR,42685.89476146827,9898788.07529295,0.004312234430799752
North Vancouver Island,4,2011,srsole,RSOLE5AB,42015.23,12968920.78462711,0.0032396859150996852
Aristazabal Island,8,2011,srsole,RSOLE5AB,0.1977948619931366,30500.67,6.4849349864490384e-6
Aristazabal Island,8,2011,srsole,RSOLEHSTR,7.282205138006864,30500.67,2.387555794022513e-4
Pacific Offshore,7,2011,srsole,NA,0,6367.5,NA
West Vancouver Island,5,2010,srsole,NA,9353.1,10583536.314029172,NA
Strait of Georgia,6,2010,srsole,NA,2792.68,7877646.3494489,NA
North Coast,1,2010,srsole,RSOLEHSTR,171618.63,1510411.17,0.1136237823241204
Haida Gwaii,2,2010,srsole,RSOLE5AB,65870.07796957064,9271802.082339548,0.007104344698538873
Haida Gwaii,2,2010,srsole,RSOLEHSTR,276440.7820304293,9271802.082339548,0.029815216025477882
Central Coast,3,2010,srsole,RSOLE5AB,391211.40726478444,8697299.17568458,0.04498079223933233
Central Coast,3,2010,srsole,RSOLEHSTR,50213.11273521562,8697299.17568458,0.00577341444980973
North Vancouver Island,4,2010,srsole,RSOLE5AB,56912.7,2809721.113500238,0.020255640222278302
Aristazabal Island,8,2010,srsole,RSOLE5AB,0.12824934233512197,50359.26,2.5466883813448006e-6
Aristazabal Island,8,2010,srsole,RSOLEHSTR,4.721750657664877,50359.26,9.376131932170722e-5
Pacific Offshore,7,2010,srsole,NA,0,34715.009999999995,NA
West Vancouver Island,5,2009,srsole,NA,19646.58,14065268.216425687,NA
Strait of Georgia,6,2009,srsole,NA,6836.48,18583680.768107597,NA
North Coast,1,2009,srsole,RSOLEHSTR,175091.31,842187.1699999999,0.20790070929244864
Haida Gwaii,2,2009,srsole,RSOLE5AB,117570.49499881738,7728132.262852078,0.015213312997237423
Haida Gwaii,2,2009,srsole,RSOLEHSTR,493414.9250011826,7728132.262852078,0.06384659426352611
Central Coast,3,2009,srsole,RSOLE5AB,149672.25436064915,12261406.66,0.0122067768006521
Central Coast,3,2009,srsole,RSOLEHSTR,19210.86563935086,12261406.66,0.0015667750179122484
North Vancouver Island,4,2009,srsole,RSOLE5AB,25141.22,5620329.139967901,0.004473264709928286
Aristazabal Island,8,2009,srsole,RSOLE5AB,0.6103082105349722,25609.350000000002,2.3831460405475818e-5
Aristazabal Island,8,2009,srsole,RSOLEHSTR,22.469691789465024,25609.350000000002,8.774018781993694e-4
Pacific Offshore,7,2009,srsole,NA,0,9615.72,NA
West Vancouver Island,5,2008,srsole,NA,3151.66,14536209.030206352,NA
Strait of Georgia,6,2008,srsole,NA,3987.52,12173825.160480563,NA
North Coast,1,2008,srsole,RSOLEHSTR,210640.66,3751913.03,0.05614220220877562
Haida Gwaii,2,2008,srsole,RSOLE5AB,53437.70397985517,7450265.52737244,0.007172590531642646
Haida Gwaii,2,2008,srsole,RSOLEHSTR,224265.1160201448,7450265.52737244,0.030101627277066813
Central Coast,3,2008,srsole,RSOLE5AB,52624.68044677527,22705959.03,0.002317659446898741
Central Coast,3,2008,srsole,RSOLEHSTR,6754.529553224734,22705959.03,2.974782762666129e-4
North Vancouver Island,4,2008,srsole,RSOLE5AB,15450.95,2432808.94,0.006351074162034278
Aristazabal Island,8,2008,srsole,RSOLE5AB,0.12904263723616397,27200.52,4.7441239077842615e-6
Aristazabal Island,8,2008,srsole,RSOLEHSTR,4.7509573627638355,27200.52,1.7466421093287319e-4
Pacific Offshore,7,2008,srsole,NA,0,12437.29,NA
West Vancouver Island,5,2007,srsole,NA,2701.24,9911612.701645885,NA
Strait of Georgia,6,2007,srsole,NA,768.69,13407178.275038457,NA
North Coast,1,2007,srsole,RSOLEHSTR,196315.17,2272795.24,0.08637609167115291
Haida Gwaii,2,2007,srsole,RSOLE5AB,72545.43969657843,8397989.8538013,0.008638429071659471
Haida Gwaii,2,2007,srsole,RSOLEHSTR,304455.6603034215,8397989.8538013,0.03625339701566934
Central Coast,3,2007,srsole,RSOLE5AB,170568.92623978047,30044714.924770676,0.00567716906839922
Central Coast,3,2007,srsole,RSOLEHSTR,21893.013760219535,30044714.924770676,7.286810280955475e-4
North Vancouver Island,4,2007,srsole,RSOLE5AB,25441.31,9928354.334587734,0.002562490131055181
West Vancouver Island,5,2015,shrimp,"alternative assessment method, excluded from scoring",17056084,32733550.720067725,NA
Strait of Georgia,6,2015,shrimp,"alternative assessment method, excluded from scoring",855852,22049646.478037514,NA
North Coast,1,2015,shrimp,"alternative assessment method, excluded from scoring",190907,6183163.396933077,NA
Haida Gwaii,2,2015,shrimp,"alternative assessment method, excluded from scoring",0,13542664.750681318,NA
Central Coast,3,2015,shrimp,"alternative assessment method, excluded from scoring",33129,4916529.47,NA
North Vancouver Island,4,2015,shrimp,"alternative assessment method, excluded from scoring",257632,5466401.905034657,NA
Aristazabal Island,8,2015,shrimp,"alternative assessment method, excluded from scoring",0,130331.65999999999,NA
West Vancouver Island,5,2014,shrimp,"alternative assessment method, excluded from scoring",15675,22189020.67017055,NA
Strait of Georgia,6,2014,shrimp,"alternative assessment method, excluded from scoring",1023751,18466806.54062311,NA
North Coast,1,2014,shrimp,"alternative assessment method, excluded from scoring",277032,8738613.755689513,NA
Haida Gwaii,2,2014,shrimp,"alternative assessment method, excluded from scoring",0,9029312.29,NA
Central Coast,3,2014,shrimp,"alternative assessment method, excluded from scoring",27582,4845805.251217306,NA
North Vancouver Island,4,2014,shrimp,"alternative assessment method, excluded from scoring",379213,5490220.951330182,NA
Aristazabal Island,8,2014,shrimp,"alternative assessment method, excluded from scoring",0,1330071.9520534652,NA
Pacific Offshore,7,2014,shrimp,"alternative assessment method, excluded from scoring",0,9361.24,NA
West Vancouver Island,5,2013,shrimp,"alternative assessment method, excluded from scoring",101552,17316756.11883684,NA
Strait of Georgia,6,2013,shrimp,"alternative assessment method, excluded from scoring",1170546,16316571.310460353,NA
North Coast,1,2013,shrimp,"alternative assessment method, excluded from scoring",300932,4330308.408733,NA
Haida Gwaii,2,2013,shrimp,"alternative assessment method, excluded from scoring",0,6216991.811604084,NA
Central Coast,3,2013,shrimp,"alternative assessment method, excluded from scoring",1015,9412649.495147534,NA
North Vancouver Island,4,2013,shrimp,"alternative assessment method, excluded from scoring",617641,4996359.600110408,NA
Aristazabal Island,8,2013,shrimp,"alternative assessment method, excluded from scoring",0,679871.7443152436,NA
Pacific Offshore,7,2013,shrimp,"alternative assessment method, excluded from scoring",0,30041.54,NA
West Vancouver Island,5,2012,shrimp,"alternative assessment method, excluded from scoring",803759,15713811.249980953,NA
Strait of Georgia,6,2012,shrimp,"alternative assessment method, excluded from scoring",958126,11768691.668615397,NA
North Coast,1,2012,shrimp,"alternative assessment method, excluded from scoring",205447,3888577.477974049,NA
Haida Gwaii,2,2012,shrimp,"alternative assessment method, excluded from scoring",0,10845063.119959434,NA
Central Coast,3,2012,shrimp,"alternative assessment method, excluded from scoring",38900,5370408.079975308,NA
North Vancouver Island,4,2012,shrimp,"alternative assessment method, excluded from scoring",520068,5365299.907356744,NA
Aristazabal Island,8,2012,shrimp,"alternative assessment method, excluded from scoring",0,85526.64,NA
Pacific Offshore,7,2012,shrimp,"alternative assessment method, excluded from scoring",0,14818.8,NA
West Vancouver Island,5,2011,shrimp,"alternative assessment method, excluded from scoring",304866,15620818.084793031,NA
Strait of Georgia,6,2011,shrimp,"alternative assessment method, excluded from scoring",967401,7693390.250764271,NA
North Coast,1,2011,shrimp,"alternative assessment method, excluded from scoring",270072,8595484.047202013,NA
Haida Gwaii,2,2011,shrimp,"alternative assessment method, excluded from scoring",0,7319205.81,NA
Central Coast,3,2011,shrimp,"alternative assessment method, excluded from scoring",16755,5212590.872784705,NA
North Vancouver Island,4,2011,shrimp,"alternative assessment method, excluded from scoring",373581,6452203.007632233,NA
Aristazabal Island,8,2011,shrimp,"alternative assessment method, excluded from scoring",0,993976.140166846,NA
Pacific Offshore,7,2011,shrimp,"alternative assessment method, excluded from scoring",0,6367.5,NA
West Vancouver Island,5,2010,shrimp,"alternative assessment method, excluded from scoring",85869,10583536.314029172,NA
Strait of Georgia,6,2010,shrimp,"alternative assessment method, excluded from scoring",1155564,7877646.3494489,NA
North Coast,1,2010,shrimp,"alternative assessment method, excluded from scoring",149846,3841450.283543457,NA
Haida Gwaii,2,2010,shrimp,"alternative assessment method, excluded from scoring",0,9241521.132846788,NA
Central Coast,3,2010,shrimp,"alternative assessment method, excluded from scoring",53212,9532951.747544048,NA
North Vancouver Island,4,2010,shrimp,"alternative assessment method, excluded from scoring",380577,5870856.955335896,NA
Aristazabal Island,8,2010,shrimp,"alternative assessment method, excluded from scoring",0,588791.5203010635,NA
Pacific Offshore,7,2010,shrimp,"alternative assessment method, excluded from scoring",0,34715.009999999995,NA
West Vancouver Island,5,2009,shrimp,"alternative assessment method, excluded from scoring",683801,14065268.216425687,NA
Strait of Georgia,6,2009,shrimp,"alternative assessment method, excluded from scoring",940495,18583680.768107597,NA
North Coast,1,2009,shrimp,"alternative assessment method, excluded from scoring",328249,5081576.212980492,NA
Haida Gwaii,2,2009,shrimp,"alternative assessment method, excluded from scoring",0,14117849.720231751,NA
Central Coast,3,2009,shrimp,"alternative assessment method, excluded from scoring",26620,5085115.877180197,NA
North Vancouver Island,4,2009,shrimp,"alternative assessment method, excluded from scoring",310424,6671595.270052206,NA
Aristazabal Island,8,2009,shrimp,"alternative assessment method, excluded from scoring",0,454057.20029877074,NA
Pacific Offshore,7,2009,shrimp,"alternative assessment method, excluded from scoring",0,9615.72,NA
West Vancouver Island,5,2008,shrimp,"alternative assessment method, excluded from scoring",715050,14536209.030206352,NA
Strait of Georgia,6,2008,shrimp,"alternative assessment method, excluded from scoring",910309,12173825.160480563,NA
North Coast,1,2008,shrimp,"alternative assessment method, excluded from scoring",386939,9152255.537298894,NA
Haida Gwaii,2,2008,shrimp,"alternative assessment method, excluded from scoring",1300,11240284.73,NA
Central Coast,3,2008,shrimp,"alternative assessment method, excluded from scoring",34332,4152124.140710771,NA
North Vancouver Island,4,2008,shrimp,"alternative assessment method, excluded from scoring",220739,4130771.8948168396,NA
Aristazabal Island,8,2008,shrimp,"alternative assessment method, excluded from scoring",0,1142380.2229039313,NA
Pacific Offshore,7,2008,shrimp,"alternative assessment method, excluded from scoring",0,12437.29,NA
West Vancouver Island,5,2007,shrimp,"alternative assessment method, excluded from scoring",540096,9911612.701645885,NA
Strait of Georgia,6,2007,shrimp,"alternative assessment method, excluded from scoring",1023858,13407178.275038457,NA
North Coast,1,2007,shrimp,"alternative assessment method, excluded from scoring",543292,4634037.613483222,NA
Haida Gwaii,2,2007,shrimp,"alternative assessment method, excluded from scoring",37300,11755290.6,NA
Central Coast,3,2007,shrimp,"alternative assessment method, excluded from scoring",59329,9862748.438992398,NA
North Vancouver Island,4,2007,shrimp,"alternative assessment method, excluded from scoring",351866,4732867.0501448,NA
Aristazabal Island,8,2007,shrimp,"alternative assessment method, excluded from scoring",0,187168.9044411718,NA
Pacific Offshore,7,2007,shrimp,"alternative assessment method, excluded from scoring",0,9217.08,NA
West Vancouver Island,5,2015,albacore_tuna,ALBANPAC,1908236.0439447786,25031930.69394478,0.07623207603424616
Strait of Georgia,6,2015,albacore_tuna,ALBANPAC,0,0,0
North Coast,1,2015,albacore_tuna,ALBANPAC,14229.805742319088,728413.965742319,0.01953532800241912
Haida Gwaii,2,2015,albacore_tuna,ALBANPAC,5404673.277350571,11900006.517350571,0.45417397624702077
Central Coast,3,2015,albacore_tuna,ALBANPAC,1994105.1814868867,7489814.761486887,0.26624225631596454
North Vancouver Island,4,2015,albacore_tuna,ALBANPAC,840287.6628225365,14080445.392822538,0.05967763372392115
Pacific Offshore,7,2015,albacore_tuna,ALBANPAC,3400032.756640329,3525191.056640329,0.9644960236228213
West Vancouver Island,5,2014,albacore_tuna,ALBANPAC,760989.884797351,32062018.96479735,0.0237349333999485
Strait of Georgia,6,2014,albacore_tuna,ALBANPAC,0,0,0
North Coast,1,2014,albacore_tuna,ALBANPAC,4709.077761512549,835639.5377615126,0.005635297934953021
Haida Gwaii,2,2014,albacore_tuna,ALBANPAC,4791981.564467628,10173143.454467628,0.47104236619834405
Central Coast,3,2014,albacore_tuna,ALBANPAC,77852.7991007337,2313565.739100734,0.03365056708135491
North Vancouver Island,4,2014,albacore_tuna,ALBANPAC,68989.30613899716,4692213.0761389965,0.014702935484712736
Aristazabal Island,8,2014,albacore_tuna,ALBANPAC,0,43925.350000000006,0
Pacific Offshore,7,2014,albacore_tuna,ALBANPAC,6872121.781424717,7443349.461424717,0.9232566356100306
West Vancouver Island,5,2013,albacore_tuna,ALBANPAC,4196522.616492354,35427766.426492356,0.1184529266105316
North Coast,1,2013,albacore_tuna,ALBANPAC,0,1183364.02,0
Haida Gwaii,2,2013,albacore_tuna,ALBANPAC,656495.1050062611,6443468.015006261,0.10188536723971357
Central Coast,3,2013,albacore_tuna,ALBANPAC,5240.536383291593,4688138.166383292,0.0011178289114577129
North Vancouver Island,4,2013,albacore_tuna,ALBANPAC,54650.10383450326,18249848.253834505,0.002994551136775652
Aristazabal Island,8,2013,albacore_tuna,ALBANPAC,0,32967.89,0
Pacific Offshore,7,2013,albacore_tuna,ALBANPAC,9603785.750718707,9924771.960718708,0.9676580770550262
West Vancouver Island,5,2012,albacore_tuna,ALBANPAC,3531231.8599754847,31486315.389975484,0.11215132085921198
Strait of Georgia,6,2012,albacore_tuna,ALBANPAC,0,7.99,0
North Coast,1,2012,albacore_tuna,ALBANPAC,0,1012947.5,0
Haida Gwaii,2,2012,albacore_tuna,ALBANPAC,530603.3060613944,6389441.196061395,0.08304377327840047
Central Coast,3,2012,albacore_tuna,ALBANPAC,5586.353344790032,6656683.4033447895,8.39209709445255e-4
North Vancouver Island,4,2012,albacore_tuna,ALBANPAC,27310.03622418385,15909815.066224184,0.0017165527135611913
Aristazabal Island,8,2012,albacore_tuna,ALBANPAC,0,28531.95,0
Pacific Offshore,7,2012,albacore_tuna,ALBANPAC,5591734.161515194,5900517.581515194,0.947668417942294
West Vancouver Island,5,2011,albacore_tuna,ALBANPAC,946938.5233381541,38430000.49333815,0.024640606588134342
Strait of Georgia,6,2011,albacore_tuna,ALBANPAC,0,0,0
North Coast,1,2011,albacore_tuna,ALBANPAC,0,1116084.9,0
Haida Gwaii,2,2011,albacore_tuna,ALBANPAC,545490.6774678566,6944092.757467857,0.07855463579187098
Central Coast,3,2011,albacore_tuna,ALBANPAC,583357.9852929505,9898788.07529295,0.0589322633089795
North Vancouver Island,4,2011,albacore_tuna,ALBANPAC,88300.84462710982,12968920.78462711,0.006808650163996564
Pacific Offshore,7,2011,albacore_tuna,ALBANPAC,920117.0858635072,1307708.5958635071,0.7036101840838133
West Vancouver Island,5,2010,albacore_tuna,ALBANPAC,2038730.8418137885,50293848.72181379,0.04053638553474903
Strait of Georgia,6,2010,albacore_tuna,ALBANPAC,0,1168.38,0
North Coast,1,2010,albacore_tuna,ALBANPAC,0,1510411.17,0
Haida Gwaii,2,2010,albacore_tuna,ALBANPAC,4887.652339547435,9271802.082339548,5.271523589634408e-4
Central Coast,3,2010,albacore_tuna,ALBANPAC,1199.315684579975,8697299.17568458,1.3789518566096405e-4
North Vancouver Island,4,2010,albacore_tuna,ALBANPAC,177280.4635002381,2809721.113500238,0.0630953950014595
Aristazabal Island,8,2010,albacore_tuna,ALBANPAC,0,50359.26,0
Pacific Offshore,7,2010,albacore_tuna,ALBANPAC,8486498.880050795,8853016.400050795,0.9585997016793173
West Vancouver Island,5,2009,albacore_tuna,ALBANPAC,326952.70554374857,37598428.74554375,0.00869591407014581
Strait of Georgia,6,2009,albacore_tuna,ALBANPAC,0,564.2,0
North Coast,1,2009,albacore_tuna,ALBANPAC,0,842187.1699999999,0
Haida Gwaii,2,2009,albacore_tuna,ALBANPAC,11018.71285207852,7728132.262852078,0.001425792478351302
Central Coast,3,2009,albacore_tuna,ALBANPAC,0,12261406.66,0
North Vancouver Island,4,2009,albacore_tuna,ALBANPAC,12004.179967900669,5620329.139967901,0.0021358499954273547
Aristazabal Island,8,2009,albacore_tuna,ALBANPAC,0,25609.350000000002,0
Pacific Offshore,7,2009,albacore_tuna,ALBANPAC,1193483.571520221,1363114.621520221,0.8755562831460071
West Vancouver Island,5,2008,albacore_tuna,ALBANPAC,77807.73360619234,44525792.283606194,0.0017474755555296456
Strait of Georgia,6,2008,albacore_tuna,ALBANPAC,0,629.88,0
North Coast,1,2008,albacore_tuna,ALBANPAC,0,3751913.03,0
Haida Gwaii,2,2008,albacore_tuna,ALBANPAC,485.0173724404311,7450265.52737244,6.510068274190584e-5
Central Coast,3,2008,albacore_tuna,ALBANPAC,0,22705959.03,0
Aristazabal Island,8,2008,albacore_tuna,ALBANPAC,0,27200.52,0
Pacific Offshore,7,2008,albacore_tuna,ALBANPAC,704275.6805741724,1109404.8105741723,0.6348229914468053
West Vancouver Island,5,2007,albacore_tuna,ALBANPAC,2531789.7279273006,30681373.5779273,0.08251878689514452
Strait of Georgia,6,2007,albacore_tuna,ALBANPAC,0,1033.7,0
North Coast,1,2007,albacore_tuna,ALBANPAC,0,2272795.24,0
Haida Gwaii,2,2007,albacore_tuna,ALBANPAC,1011229.5338013016,8397989.8538013,0.12041328358399653
Central Coast,3,2007,albacore_tuna,ALBANPAC,75708.83477067496,30044714.924770676,0.0025198719628474835
North Vancouver Island,4,2007,albacore_tuna,ALBANPAC,285592.1245877353,9928354.334587734,0.028765303388982463
Aristazabal Island,8,2007,albacore_tuna,ALBANPAC,0,27757.55,0
Pacific Offshore,7,2007,albacore_tuna,ALBANPAC,1678939.004389407,1981902.384389407,0.8471350645792083
