iucn_sid,am_sid,risk_score,risk_source,year,cat_ts
NA,WBD-Eup-64,NA,iucn,NA,NE
NA,WBD-Eup-65,NA,iucn,NA,NE
NA,Hex-1246,NA,iucn,NA,NE
NA,Hex-2453,NA,iucn,NA,NE
NA,W-Oct-289357,NA,iucn,NA,NE
NA,W-Oct-289935,NA,iucn,NA,NE
NA,W-Hyd-135433,NA,iucn,NA,NE
NA,W-Hyd-135441,NA,iucn,NA,NE
NA,W-Hyd-135446,NA,iucn,NA,NE
NA,W-Hyd-135445,NA,iucn,NA,NE
NA,URM-Cn-5100,NA,iucn,NA,NE
NA,URM-Cn-5206,NA,iucn,NA,NE
NA,W-Msc-423165,NA,iucn,NA,NE
NA,W-Msc-391795,NA,iucn,NA,NE
NA,W-Msc-420694,NA,iucn,NA,NE
NA,W-Msc-464200,NA,iucn,NA,NE
NA,W-Oph-243819,NA,iucn,NA,NE
NA,W-Msc-420805,NA,iucn,NA,NE
NA,W-Msc-140161,NA,iucn,NA,NE
NA,W-Ase-254890,NA,iucn,NA,NE
NA,W-Ase-370836,NA,iucn,NA,NE
NA,W-Oph-124951,NA,iucn,NA,NE
NA,W-Oph-244282,NA,iucn,NA,NE
NA,W-Por-164324,NA,iucn,NA,NE
NA,W-Bry-111360,NA,iucn,NA,NE
NA,URM-2-3561,NA,iucn,NA,NE
NA,URM-2-964,NA,iucn,NA,NE
NA,URM-2-1045,NA,iucn,NA,NE
NA,URM-2-433,NA,iucn,NA,NE
NA,W-Msc-341951,NA,iucn,NA,NE
NA,W-Msc-367856,NA,iucn,NA,NE
NA,W-Sca-344321,NA,iucn,NA,NE
NA,W-Cha-105441,NA,iucn,NA,NE
NA,W-Msc-714919,NA,iucn,NA,NE
NA,W-Bch-107310,NA,iucn,NA,NE
NA,W-Msc-367756,NA,iucn,NA,NE
NA,W-Msc-545037,NA,iucn,NA,NE
NA,SLB-97601,NA,iucn,NA,NE
NA,W-Oct-378316,NA,iucn,NA,NE
NA,W-Msc-581816,NA,iucn,NA,NE
NA,W-Pho-128550,NA,iucn,NA,NE
NA,W-Pho-128552,NA,iucn,NA,NE
NA,W-Msc-718659,NA,iucn,NA,NE
NA,W-Msc-558400,NA,iucn,NA,NE
NA,W-Msc-531551,NA,iucn,NA,NE
NA,W-Msc-581396,NA,iucn,NA,NE
NA,W-Msc-533278,NA,iucn,NA,NE
NA,W-Msc-367819,NA,iucn,NA,NE
NA,W-Msc-548245,NA,iucn,NA,NE
NA,ITS-657029,NA,iucn,NA,NE
NA,ITS-660182,NA,iucn,NA,NE
NA,ITS-95940,NA,iucn,NA,NE
NA,ITS-95944,NA,iucn,NA,NE
NA,ITS-96082,NA,iucn,NA,NE
NA,ITS-96979,NA,iucn,NA,NE
NA,ITS-98208,NA,iucn,NA,NE
NA,ITS-97933,NA,iucn,NA,NE
NA,ITS-97947,NA,iucn,NA,NE
NA,ITS-97953,NA,iucn,NA,NE
NA,ITS-97954,NA,iucn,NA,NE
NA,W-Pol-326964,NA,iucn,NA,NE
NA,W-Pol-330562,NA,iucn,NA,NE
NA,W-Hyd-418901,NA,iucn,NA,NE
NA,W-Hyd-284054,NA,iucn,NA,NE
NA,W-Hyd-196554,NA,iucn,NA,NE
NA,W-Hyd-196556,NA,iucn,NA,NE
NA,SLB-64977,NA,iucn,NA,NE
NA,W-Msc-506181,NA,iucn,NA,NE
NA,W-Msc-140472,NA,iucn,NA,NE
NA,W-Msc-506105,NA,iucn,NA,NE
NA,W-Msc-420690,NA,iucn,NA,NE
NA,W-Ase-368322,NA,iucn,NA,NE
NA,W-Msc-507737,NA,iucn,NA,NE
NA,W-Ase-381961,NA,iucn,NA,NE
NA,W-Oph-243913,NA,iucn,NA,NE
NA,W-Ase-255116,NA,iucn,NA,NE
NA,W-Ase-292869,NA,iucn,NA,NE
NA,W-Ase-368510,NA,iucn,NA,NE
NA,W-Por-134257,NA,iucn,NA,NE
NA,URM-2-2128,NA,iucn,NA,NE
NA,URM-2-1864,NA,iucn,NA,NE
NA,URM-2-3773,NA,iucn,NA,NE
NA,URM-2-4065,NA,iucn,NA,NE
NA,URM-2-4198,NA,iucn,NA,NE
NA,URM-2-1071,NA,iucn,NA,NE
NA,SLB-83781,NA,iucn,NA,NE
NA,W-Msc-386440,NA,iucn,NA,NE
NA,W-Msc-386048,NA,iucn,NA,NE
NA,W-Msc-386437,NA,iucn,NA,NE
NA,W-Msc-159928,NA,iucn,NA,NE
NA,W-Msc-386377,NA,iucn,NA,NE
NA,ITS-64279,NA,iucn,NA,NE
NA,W-Cha-105414,NA,iucn,NA,NE
NA,SLB-119335,NA,iucn,NA,NE
NA,W-Msc-183000,NA,iucn,NA,NE
NA,Chn-0721ac0c-7d19-46fa-9dcc-02da54310867,NA,iucn,NA,NE
NA,W-Msc-545044,NA,iucn,NA,NE
NA,W-Msc-544977,NA,iucn,NA,NE
NA,W-Bry-173982,NA,iucn,NA,NE
NA,SLB-145429,NA,iucn,NA,NE
NA,W-Ase-370831,NA,iucn,NA,NE
NA,W-Pho-128555,NA,iucn,NA,NE
NA,SLB-75746,NA,iucn,NA,NE
NA,W-Msc-430397,NA,iucn,NA,NE
NA,W-Iso-261827,NA,iucn,NA,NE
NA,W-Bch-444382,NA,iucn,NA,NE
NA,ITS-96038,NA,iucn,NA,NE
NA,ITS-97950,NA,iucn,NA,NE
NA,SLB-120057,NA,iucn,NA,NE
NA,W-Bch-441490,NA,iucn,NA,NE
NA,WBD-Eup-97,NA,iucn,NA,NE
NA,ITS-89654,NA,iucn,NA,NE
NA,W-Pol-266009,NA,iucn,NA,NE
NA,W-Pol-266010,NA,iucn,NA,NE
NA,W-Hyd-284249,NA,iucn,NA,NE
NA,W-Hyd-117320,NA,iucn,NA,NE
NA,W-Oct-290417,NA,iucn,NA,NE
NA,W-Hyd-117628,NA,iucn,NA,NE
NA,W-Hyd-135451,NA,iucn,NA,NE
NA,W-Hyd-135407,NA,iucn,NA,NE
NA,URM-Cn-4450,NA,iucn,NA,NE
NA,W-Oct-286695,NA,iucn,NA,NE
NA,W-Msc-505780,NA,iucn,NA,NE
NA,W-Msc-504512,NA,iucn,NA,NE
NA,W-Msc-546021,NA,iucn,NA,NE
NA,W-Msc-420752,NA,iucn,NA,NE
NA,W-Msc-542155,NA,iucn,NA,NE
NA,W-Oph-244889,NA,iucn,NA,NE
NA,W-Oph-245866,NA,iucn,NA,NE
NA,SLB-68942,NA,iucn,NA,NE
NA,W-Ase-380657,NA,iucn,NA,NE
NA,W-Ase-368808,NA,iucn,NA,NE
NA,W-Oph-242666,NA,iucn,NA,NE
NA,W-Ase-240758,NA,iucn,NA,NE
NA,W-Ech-568594,NA,iucn,NA,NE
NA,W-Ech-513094,NA,iucn,NA,NE
NA,W-Por-164219,NA,iucn,NA,NE
NA,URM-2-2048,NA,iucn,NA,NE
NA,URM-2-2005,NA,iucn,NA,NE
NA,URM-2-3514,NA,iucn,NA,NE
NA,URM-2-3648,NA,iucn,NA,NE
NA,URM-2-988,NA,iucn,NA,NE
NA,W-Gtr-114692,NA,iucn,NA,NE
NA,W-Sca-344594,NA,iucn,NA,NE
NA,W-Msc-449994,NA,iucn,NA,NE
NA,W-Msc-536543,NA,iucn,NA,NE
NA,W-Msc-545018,NA,iucn,NA,NE
NA,W-Hol-529595,NA,iucn,NA,NE
NA,SLB-98767,NA,iucn,NA,NE
NA,W-Msc-140721,NA,iucn,NA,NE
NA,W-Msc-511703,NA,iucn,NA,NE
NA,W-Msc-140816,NA,iucn,NA,NE
NA,W-Msc-534375,NA,iucn,NA,NE
NA,W-Iso-118801,NA,iucn,NA,NE
NA,ITS-96081,NA,iucn,NA,NE
NA,ITS-667657,NA,iucn,NA,NE
NA,ITS-667658,NA,iucn,NA,NE
NA,ITS-667660,NA,iucn,NA,NE
NA,W-Pol-333269,NA,iucn,NA,NE
NA,W-Pol-333271,NA,iucn,NA,NE
NA,W-Pol-332992,NA,iucn,NA,NE
NA,W-Pol-332560,NA,iucn,NA,NE
NA,W-Hyd-157917,NA,iucn,NA,NE
NA,W-Hyd-418879,NA,iucn,NA,NE
NA,W-Hyd-117821,NA,iucn,NA,NE
NA,Hex-7312,NA,iucn,NA,NE
NA,W-Hyd-117425,NA,iucn,NA,NE
NA,W-Hyd-117373,NA,iucn,NA,NE
NA,W-Hyd-117887,NA,iucn,NA,NE
NA,W-Hyd-117699,NA,iucn,NA,NE
NA,W-Hyd-117279,NA,iucn,NA,NE
NA,W-Hyd-117743,NA,iucn,NA,NE
NA,URM-Cn-10292,NA,iucn,NA,NE
NA,W-Hyd-287252,NA,iucn,NA,NE
NA,W-Msc-506763,NA,iucn,NA,NE
NA,W-Msc-504729,NA,iucn,NA,NE
NA,W-Ase-254837,NA,iucn,NA,NE
NA,W-Ase-345389,NA,iucn,NA,NE
NA,W-Ase-380747,NA,iucn,NA,NE
NA,W-Ase-378630,NA,iucn,NA,NE
NA,W-Oph-242670,NA,iucn,NA,NE
NA,W-Ase-369041,NA,iucn,NA,NE
NA,W-Ase-254842,NA,iucn,NA,NE
NA,W-Oph-242740,NA,iucn,NA,NE
NA,W-Oph-124854,NA,iucn,NA,NE
NA,W-Oph-124918,NA,iucn,NA,NE
NA,W-Hol-529459,NA,iucn,NA,NE
NA,W-Oph-242906,NA,iucn,NA,NE
NA,W-Ech-569742,NA,iucn,NA,NE
NA,W-Bry-111700,NA,iucn,NA,NE
NA,W-Por-167343,NA,iucn,NA,NE
NA,W-Por-169914,NA,iucn,NA,NE
NA,W-Bry-111663,NA,iucn,NA,NE
NA,SLB-66824,NA,iucn,NA,NE
NA,W-Bry-111418,NA,iucn,NA,NE
NA,URM-2-4064,NA,iucn,NA,NE
NA,URM-2-4194,NA,iucn,NA,NE
NA,W-Msc-386035,NA,iucn,NA,NE
NA,W-Msc-386400,NA,iucn,NA,NE
NA,W-Msc-386343,NA,iucn,NA,NE
NA,W-Msc-386360,NA,iucn,NA,NE
NA,W-Sca-344183,NA,iucn,NA,NE
NA,W-Msc-395234,NA,iucn,NA,NE
NA,W-Msc-536893,NA,iucn,NA,NE
NA,SLB-119368,NA,iucn,NA,NE
NA,W-Msc-413442,NA,iucn,NA,NE
NA,W-Pol-329812,NA,iucn,NA,NE
NA,W-Msc-146791,NA,iucn,NA,NE
NA,W-Msc-545059,NA,iucn,NA,NE
NA,ITS-682581,NA,iucn,NA,NE
NA,W-Msc-507364,NA,iucn,NA,NE
NA,SLB-190422,NA,iucn,NA,NE
NA,W-Msc-399334,NA,iucn,NA,NE
NA,W-Msc-509649,NA,iucn,NA,NE
NA,W-Msc-575295,NA,iucn,NA,NE
NA,W-Msc-578323,NA,iucn,NA,NE
NA,W-Iso-256048,NA,iucn,NA,NE
NA,ITS-96596,NA,iucn,NA,NE
NA,ITS-95933,NA,iucn,NA,NE
NA,ITS-97074,NA,iucn,NA,NE
NA,W-Bch-440384,NA,iucn,NA,NE
NA,W-Bch-441601,NA,iucn,NA,NE
NA,SLB-27845,NA,iucn,NA,NE
NA,W-Pol-131121,NA,iucn,NA,NE
NA,W-Pol-334720,NA,iucn,NA,NE
NA,URM-M-1442,NA,iucn,NA,NE
NA,W-Hyd-117782,NA,iucn,NA,NE
NA,W-Hyd-117370,NA,iucn,NA,NE
NA,W-Hyd-117598,NA,iucn,NA,NE
NA,W-Hyd-284982,NA,iucn,NA,NE
NA,W-Hyd-117768,NA,iucn,NA,NE
NA,W-Hyd-285860,NA,iucn,NA,NE
NA,URM-Cn-6244,NA,iucn,NA,NE
NA,SLB-69078,NA,iucn,NA,NE
NA,W-Ase-380775,NA,iucn,NA,NE
NA,SLB-66328,NA,iucn,NA,NE
NA,W-Hol-225804,NA,iucn,NA,NE
NA,W-Ase-255123,NA,iucn,NA,NE
NA,URM-2-1797,NA,iucn,NA,NE
NA,URM-2-2581,NA,iucn,NA,NE
NA,URM-2-2765,NA,iucn,NA,NE
NA,URM-2-3504,NA,iucn,NA,NE
NA,URM-2-3862,NA,iucn,NA,NE
NA,URM-2-4084,NA,iucn,NA,NE
NA,URM-2-973,NA,iucn,NA,NE
NA,URM-2-1124,NA,iucn,NA,NE
NA,URM-2-3,NA,iucn,NA,NE
NA,URM-2-11,NA,iucn,NA,NE
NA,URM-2-63,NA,iucn,NA,NE
NA,URM-2-311,NA,iucn,NA,NE
NA,URM-2-333,NA,iucn,NA,NE
NA,URM-2-437,NA,iucn,NA,NE
NA,URM-2-588,NA,iucn,NA,NE
NA,W-Sca-344168,NA,iucn,NA,NE
NA,W-Msc-343681,NA,iucn,NA,NE
NA,W-Msc-449949,NA,iucn,NA,NE
NA,W-Msc-464366,NA,iucn,NA,NE
NA,W-Pol-328709,NA,iucn,NA,NE
NA,SLB-97303,NA,iucn,NA,NE
NA,SLB-111574,NA,iucn,NA,NE
NA,SLB-153747,NA,iucn,NA,NE
NA,Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,NA,iucn,NA,NE
NA,W-Oph-243916,NA,iucn,NA,NE
NA,W-Msc-403752,NA,iucn,NA,NE
NA,W-Msc-141630,NA,iucn,NA,NE
NA,ITS-551539,NA,iucn,NA,NE
NA,ITS-96093,NA,iucn,NA,NE
NA,ITS-96111,NA,iucn,NA,NE
NA,ITS-97045,NA,iucn,NA,NE
NA,ITS-98155,NA,iucn,NA,NE
NA,ITS-87294,NA,iucn,NA,NE
NA,ITS-85107,NA,iucn,NA,NE
NA,W-Pol-327435,NA,iucn,NA,NE
NA,Hex-5992,NA,iucn,NA,NE
NA,W-Hyd-284646,NA,iucn,NA,NE
NA,URM-Cn-4415,NA,iucn,NA,NE
NA,W-Hyd-285265,NA,iucn,NA,NE
NA,W-Hyd-287481,NA,iucn,NA,NE
NA,W-Oct-287562,NA,iucn,NA,NE
NA,W-Msc-397161,0.4,bc,NA,NE
NA,W-Msc-505934,NA,iucn,NA,NE
NA,W-Msc-156225,NA,iucn,NA,NE
NA,W-Oph-243980,NA,iucn,NA,NE
NA,W-Ase-368805,NA,iucn,NA,NE
NA,W-Oph-125033,NA,iucn,NA,NE
NA,SLB-66324,NA,iucn,NA,NE
NA,W-Oph-244266,NA,iucn,NA,NE
NA,SLB-66452,NA,iucn,NA,NE
NA,W-Por-170653,NA,iucn,NA,NE
NA,URM-2-1836,NA,iucn,NA,NE
NA,URM-2-3547,NA,iucn,NA,NE
NA,URM-2-4053,NA,iucn,NA,NE
NA,URM-2-630,NA,iucn,NA,NE
NA,W-Msc-140151,NA,iucn,NA,NE
NA,W-Sca-344446,NA,iucn,NA,NE
NA,W-Sca-344207,NA,iucn,NA,NE
NA,W-Cha-105431,NA,iucn,NA,NE
NA,SLB-119122,NA,iucn,NA,NE
NA,W-Msc-449951,NA,iucn,NA,NE
NA,W-Msc-450000,NA,iucn,NA,NE
NA,SLB-119530,NA,iucn,NA,NE
NA,W-Por-134380,NA,iucn,NA,NE
NA,W-Bra-235453,NA,iucn,NA,NE
NA,SLB-113180,NA,iucn,NA,NE
NA,SLB-118397,NA,iucn,NA,NE
NA,SLB-190089,NA,iucn,NA,NE
NA,W-Msc-391007,NA,iucn,NA,NE
NA,W-Msc-403751,NA,iucn,NA,NE
NA,W-Bch-442169,NA,iucn,NA,NE
NA,SLB-64873,NA,iucn,NA,NE
NA,W-Hyd-289899,NA,iucn,NA,NE
NA,W-Msc-138821,NA,iucn,NA,NE
NA,W-Oph-244022,NA,iucn,NA,NE
NA,W-Msc-545994,NA,iucn,NA,NE
NA,W-Oph-572090,NA,iucn,NA,NE
NA,W-Oph-244043,NA,iucn,NA,NE
NA,W-Oph-244260,NA,iucn,NA,NE
NA,W-Oph-243327,NA,iucn,NA,NE
NA,W-Oph-243405,NA,iucn,NA,NE
NA,ITS-158600,NA,iucn,NA,NE
NA,SLB-67642,NA,iucn,NA,NE
NA,SLB-67342,NA,iucn,NA,NE
NA,URM-2-1893,NA,iucn,NA,NE
NA,URM-2-1935,NA,iucn,NA,NE
NA,URM-2-3855,NA,iucn,NA,NE
NA,URM-2-4175,NA,iucn,NA,NE
NA,URM-2-1077,NA,iucn,NA,NE
NA,URM-2-187,NA,iucn,NA,NE
NA,URM-2-351,NA,iucn,NA,NE
NA,URM-2-602,NA,iucn,NA,NE
NA,URM-2-738,NA,iucn,NA,NE
NA,W-Sca-344129,NA,iucn,NA,NE
NA,W-Sca-344271,NA,iucn,NA,NE
NA,SLB-119334,NA,iucn,NA,NE
NA,SLB-119529,NA,iucn,NA,NE
NA,SLB-119543,NA,iucn,NA,NE
NA,SLB-119544,NA,iucn,NA,NE
NA,SLB-119568,NA,iucn,NA,NE
NA,W-Msc-545036,NA,iucn,NA,NE
NA,SLB-56831,NA,iucn,NA,NE
NA,SLB-97619,NA,iucn,NA,NE
NA,SLB-158004,NA,iucn,NA,NE
NA,W-Ase-255042,NA,iucn,NA,NE
NA,W-Msc-579084,NA,iucn,NA,NE
NA,W-Oph-243915,NA,iucn,NA,NE
NA,W-Msc-506939,NA,iucn,NA,NE
NA,SLB-190206,NA,iucn,NA,NE
NA,SLB-190276,NA,iucn,NA,NE
NA,W-Msc-420571,NA,iucn,NA,NE
NA,W-Msc-536436,NA,iucn,NA,NE
NA,W-Msc-558916,NA,iucn,NA,NE
NA,ITS-612378,NA,iucn,NA,NE
NA,ITS-660125,NA,iucn,NA,NE
NA,ITS-96617,NA,iucn,NA,NE
NA,WBD-Eup-90,NA,iucn,NA,NE
NA,W-Pol-130871,NA,iucn,NA,NE
NA,W-Pol-131009,NA,iucn,NA,NE
NA,W-Pol-131220,NA,iucn,NA,NE
NA,URM-M-1439,NA,iucn,NA,NE
NA,W-Hyd-292482,NA,iucn,NA,NE
NA,SLB-69728,NA,iucn,NA,NE
NA,W-Ase-380614,NA,iucn,NA,NE
NA,W-Msc-506773,NA,iucn,NA,NE
NA,W-Ase-292746,NA,iucn,NA,NE
NA,W-Ase-292882,NA,iucn,NA,NE
NA,W-Ech-220659,NA,iucn,NA,NE
NA,W-Ech-513143,NA,iucn,NA,NE
NA,URM-2-1092,NA,iucn,NA,NE
NA,URM-2-1136,NA,iucn,NA,NE
NA,URM-2-615,NA,iucn,NA,NE
NA,W-Nem-147240,NA,iucn,NA,NE
NA,W-Pol-332941,NA,iucn,NA,NE
NA,W-Bra-235579,NA,iucn,NA,NE
NA,SLB-97620,NA,iucn,NA,NE
NA,SLB-101854,NA,iucn,NA,NE
NA,SLB-154005,NA,iucn,NA,NE
NA,W-Bch-440206,NA,iucn,NA,NE
NA,W-Ase-178726,NA,iucn,NA,NE
NA,SLB-188852,NA,iucn,NA,NE
NA,W-Pho-128553,NA,iucn,NA,NE
NA,W-Msc-430414,NA,iucn,NA,NE
NA,SLB-77390,NA,iucn,NA,NE
NA,W-Msc-445374,NA,iucn,NA,NE
NA,W-Msc-581826,NA,iucn,NA,NE
NA,ITS-551983,NA,iucn,NA,NE
NA,ITS-660028,NA,iucn,NA,NE
NA,ITS-94279,NA,iucn,NA,NE
NA,ITS-96477,NA,iucn,NA,NE
NA,ITS-96124,NA,iucn,NA,NE
NA,ITS-96549,NA,iucn,NA,NE
NA,ITS-98012,NA,iucn,NA,NE
NA,SLB-9723,NA,iucn,NA,NE
NA,W-Oct-287556,NA,iucn,NA,NE
NA,URM-Cn-10268,NA,iucn,NA,NE
NA,URM-Cn-6268,NA,iucn,NA,NE
NA,W-Ase-254775,NA,iucn,NA,NE
NA,W-Ase-368527,NA,iucn,NA,NE
NA,W-Oph-243318,NA,iucn,NA,NE
NA,W-Oph-243431,NA,iucn,NA,NE
NA,ITS-158597,NA,iucn,NA,NE
NA,URM-2-3295,NA,iucn,NA,NE
NA,URM-2-547,NA,iucn,NA,NE
NA,URM-2-646,NA,iucn,NA,NE
NA,ITS-Mam-612597,NA,iucn,NA,NE
NA,SLB-97520,NA,iucn,NA,NE
NA,SLB-56007,NA,iucn,NA,NE
NA,SLB-154625,NA,iucn,NA,NE
NA,W-Bch-440471,NA,iucn,NA,NE
NA,SLB-75788,NA,iucn,NA,NE
NA,ITS-660135,NA,iucn,NA,NE
NA,ITS-96170,NA,iucn,NA,NE
NA,URM-Cn-10281,NA,iucn,NA,NE
NA,W-Oph-242631,NA,iucn,NA,NE
NA,SLB-67618,NA,iucn,NA,NE
NA,URM-2-853,NA,iucn,NA,NE
NA,URM-2-1097,NA,iucn,NA,NE
NA,URM-2-41,NA,iucn,NA,NE
NA,SLB-96837,NA,iucn,NA,NE
NA,URM-2-614,NA,iucn,NA,NE
NA,W-Msc-385818,NA,iucn,NA,NE
NA,SLB-119475,NA,iucn,NA,NE
NA,SLB-119577,NA,iucn,NA,NE
NA,W-Por-164605,NA,iucn,NA,NE
NA,SLB-166541,NA,iucn,NA,NE
NA,W-Oph-244366,NA,iucn,NA,NE
NA,W-Bch-211050,NA,iucn,NA,NE
NA,SLB-189632,NA,iucn,NA,NE
NA,SLB-190381,NA,iucn,NA,NE
NA,SLB-190383,NA,iucn,NA,NE
NA,SLB-190484,NA,iucn,NA,NE
NA,ITS-660123,NA,iucn,NA,NE
NA,W-Oph-244054,NA,iucn,NA,NE
NA,W-Ech-591102,NA,iucn,NA,NE
NA,W-Ech-513483,NA,iucn,NA,NE
NA,W-Ech-513000,NA,iucn,NA,NE
NA,W-Oph-382690,NA,iucn,NA,NE
NA,W-Oph-243420,NA,iucn,NA,NE
NA,W-Bry-470797,NA,iucn,NA,NE
NA,URM-2-1151,NA,iucn,NA,NE
NA,URM-2-137,NA,iucn,NA,NE
NA,URM-2-687,NA,iucn,NA,NE
NA,URM-2-696,NA,iucn,NA,NE
NA,SLB-130155,NA,iucn,NA,NE
NA,W-Bch-440444,NA,iucn,NA,NE
NA,W-Msc-445308,NA,iucn,NA,NE
NA,SLB-74686,NA,iucn,NA,NE
NA,W-Msc-254477,NA,iucn,NA,NE
NA,W-Msc-581807,NA,iucn,NA,NE
NA,ITS-552848,NA,iucn,NA,NE
NA,ITS-657028,NA,iucn,NA,NE
NA,SLB-65739,NA,iucn,NA,NE
NA,SLB-65922,NA,iucn,NA,NE
NA,W-Ech-513214,NA,iucn,NA,NE
NA,SLB-65694,NA,iucn,NA,NE
NA,SLB-65492,NA,iucn,NA,NE
NA,URM-2-37,NA,iucn,NA,NE
NA,SLB-130283,NA,iucn,NA,NE
NA,SLB-100444,NA,iucn,NA,NE
NA,W-Bch-440391,NA,iucn,NA,NE
NA,W-Bch-107451,NA,iucn,NA,NE
NA,Hex-3591,NA,iucn,NA,NE
NA,W-Por-134131,NA,iucn,NA,NE
NA,URM-2-2829,NA,iucn,NA,NE
NA,URM-2-620,NA,iucn,NA,NE
NA,URM-2-627,NA,iucn,NA,NE
NA,SLB-119333,NA,iucn,NA,NE
NA,SLB-119637,NA,iucn,NA,NE
NA,SLB-156238,NA,iucn,NA,NE
