"country","commodity","year","tonnes","product"
"Argentina","Hake liver oil",2009,0,"fish_oil"
"Argentina","Hake liver oil",2010,0,"fish_oil"
"Argentina","Hake liver oil",2011,0,"fish_oil"
"Argentina","Hake liver oil",1976,,"fish_oil"
"Argentina","Hake liver oil",1977,,"fish_oil"
"Argentina","Hake liver oil",1978,,"fish_oil"
"Argentina","Hake liver oil",1979,,"fish_oil"
"Argentina","Hake liver oil",1980,,"fish_oil"
"Argentina","Hake liver oil",1981,,"fish_oil"
"Argentina","Hake liver oil",1982,,"fish_oil"
"Argentina","Hake liver oil",1983,,"fish_oil"
"Argentina","Hake liver oil",1984,,"fish_oil"
"Argentina","Hake liver oil",1985,,"fish_oil"
"Argentina","Hake liver oil",1986,,"fish_oil"
"Argentina","Hake liver oil",1987,,"fish_oil"
"Argentina","Hake liver oil",1988,,"fish_oil"
"Argentina","Hake liver oil",1989,,"fish_oil"
"Argentina","Hake liver oil",1990,,"fish_oil"
"Argentina","Hake liver oil",1991,,"fish_oil"
"Argentina","Hake liver oil",1992,,"fish_oil"
"Argentina","Hake liver oil",1993,,"fish_oil"
"Argentina","Hake liver oil",1994,,"fish_oil"
"Argentina","Hake liver oil",1995,,"fish_oil"
"Argentina","Hake liver oil",1996,,"fish_oil"
"Argentina","Hake liver oil",1997,,"fish_oil"
"Argentina","Hake liver oil",1998,,"fish_oil"
"Argentina","Hake liver oil",1999,,"fish_oil"
"Argentina","Hake liver oil",2000,,"fish_oil"
"Argentina","Hake liver oil",2001,,"fish_oil"
"Argentina","Hake liver oil",2002,,"fish_oil"
"Argentina","Hake liver oil",2003,,"fish_oil"
"Argentina","Hake liver oil",2004,,"fish_oil"
"Argentina","Miscellaneous corals and shells",2001,0,"shells"
"Argentina","Miscellaneous corals and shells",2002,0.1,"shells"
"Argentina","Miscellaneous corals and shells",2003,26,"shells"
"Argentina","Miscellaneous corals and shells",2004,0,"shells"
"Argentina","Miscellaneous corals and shells",2005,0,"shells"
"Argentina","Miscellaneous corals and shells",2006,0,"shells"
"Argentina","Miscellaneous corals and shells",2007,0,"shells"
"Argentina","Miscellaneous corals and shells",2008,0,"shells"
"Argentina","Miscellaneous corals and shells",2009,0,"shells"
"Argentina","Miscellaneous corals and shells",2010,0,"shells"
"Argentina","Miscellaneous corals and shells",2011,0,"shells"
"Argentina","Miscellaneous corals and shells",1976,,"shells"
"Argentina","Miscellaneous corals and shells",1977,,"shells"
"Argentina","Miscellaneous corals and shells",1978,,"shells"
"Argentina","Miscellaneous corals and shells",1979,,"shells"
"Argentina","Miscellaneous corals and shells",1980,,"shells"
"Argentina","Miscellaneous corals and shells",1981,,"shells"
"Argentina","Miscellaneous corals and shells",1982,,"shells"
"Argentina","Miscellaneous corals and shells",1983,,"shells"
"Argentina","Miscellaneous corals and shells",1984,,"shells"
"Argentina","Miscellaneous corals and shells",1985,,"shells"
"Argentina","Miscellaneous corals and shells",1986,,"shells"
"Argentina","Miscellaneous corals and shells",1987,,"shells"
"Argentina","Miscellaneous corals and shells",1988,,"shells"
"Argentina","Miscellaneous corals and shells",1989,,"shells"
"Argentina","Miscellaneous corals and shells",1990,,"shells"
"Argentina","Miscellaneous corals and shells",1991,,"shells"
"Argentina","Miscellaneous corals and shells",1992,,"shells"
"Argentina","Miscellaneous corals and shells",1993,,"shells"
"Argentina","Miscellaneous corals and shells",1994,,"shells"
"Argentina","Miscellaneous corals and shells",1995,,"shells"
"Argentina","Miscellaneous corals and shells",1996,,"shells"
"Argentina","Miscellaneous corals and shells",1997,,"shells"
"Argentina","Miscellaneous corals and shells",1998,,"shells"
"Argentina","Miscellaneous corals and shells",1999,,"shells"
"Argentina","Miscellaneous corals and shells",2000,,"shells"
"Argentina","Natural sponges nei",2001,0.1,"sponges"
"Argentina","Natural sponges nei",2002,0,"sponges"
"Argentina","Natural sponges nei",2003,0,"sponges"
"Argentina","Natural sponges nei",2004,0,"sponges"
"Argentina","Natural sponges nei",2005,0,"sponges"
"Argentina","Natural sponges nei",2006,0,"sponges"
"Argentina","Natural sponges nei",2007,0,"sponges"
"Argentina","Natural sponges nei",2008,0,"sponges"
"Argentina","Natural sponges nei",2009,0,"sponges"
"Argentina","Natural sponges nei",2010,0,"sponges"
"Argentina","Natural sponges nei",2011,0,"sponges"
"Argentina","Natural sponges nei",1976,,"sponges"
"Argentina","Natural sponges nei",1977,,"sponges"
"Argentina","Natural sponges nei",1978,,"sponges"
"Argentina","Natural sponges nei",1979,,"sponges"
"Argentina","Natural sponges nei",1980,,"sponges"
"Argentina","Natural sponges nei",1981,,"sponges"
"Argentina","Natural sponges nei",1982,,"sponges"
"Argentina","Natural sponges nei",1983,,"sponges"
"Argentina","Natural sponges nei",1984,,"sponges"
"Argentina","Natural sponges nei",1985,,"sponges"
"Argentina","Natural sponges nei",1986,,"sponges"
"Argentina","Natural sponges nei",1987,,"sponges"
"Argentina","Natural sponges nei",1988,,"sponges"
"Argentina","Natural sponges nei",1989,,"sponges"
"Argentina","Natural sponges nei",1990,,"sponges"
"Argentina","Natural sponges nei",1991,,"sponges"
"Argentina","Natural sponges nei",1992,,"sponges"
"Argentina","Natural sponges nei",1993,,"sponges"
"Argentina","Natural sponges nei",1994,,"sponges"
"Argentina","Natural sponges nei",1995,,"sponges"
"Argentina","Natural sponges nei",1996,,"sponges"
"Argentina","Natural sponges nei",1997,,"sponges"
"Argentina","Natural sponges nei",1998,,"sponges"
"Argentina","Natural sponges nei",1999,,"sponges"
"Argentina","Natural sponges nei",2000,,"sponges"
"Argentina","Ornamental fish nei",1976,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1977,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1978,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1979,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1980,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1981,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1982,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1983,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1986,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1987,1,"ornamentals"
"Argentina","Ornamental fish nei",1988,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1989,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1990,1,"ornamentals"
"Argentina","Ornamental fish nei",1991,8,"ornamentals"
"Argentina","Ornamental fish nei",1992,1,"ornamentals"
"Argentina","Ornamental fish nei",1993,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1994,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1995,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1996,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1997,0.1,"ornamentals"
"Argentina","Ornamental fish nei",1998,0.1,"ornamentals"
"Argentina","Ornamental fish nei",2000,0.1,"ornamentals"
"Argentina","Ornamental fish nei",2001,1,"ornamentals"
"Argentina","Ornamental fish nei",2002,1,"ornamentals"
"Argentina","Ornamental fish nei",2003,2,"ornamentals"
"Argentina","Ornamental fish nei",2004,1,"ornamentals"
"Argentina","Ornamental fish nei",2005,2,"ornamentals"
"Argentina","Ornamental fish nei",2006,2,"ornamentals"
"Argentina","Ornamental fish nei",2007,1,"ornamentals"
"Argentina","Ornamental fish nei",2008,1,"ornamentals"
"Argentina","Ornamental fish nei",2009,1,"ornamentals"
"Argentina","Ornamental fish nei",2010,1,"ornamentals"
"Argentina","Ornamental fish nei",2011,1,"ornamentals"
"Argentina","Ornamental fish nei",1984,,"ornamentals"
"Argentina","Ornamental fish nei",1985,,"ornamentals"
"Argentina","Ornamental fish nei",1999,,"ornamentals"
"Argentina","Other seaweeds and aquatic plants and products thereof",1991,276,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1992,74,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1993,239,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1994,704,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1995,375,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1996,211,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1997,198,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1998,229,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1999,120,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2000,18,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2001,1,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2002,0.1,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2003,59,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2004,42,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2005,88,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2006,169,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2007,84,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2008,116,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2009,126,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2010,125,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",2011,119,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Argentina","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1999,1,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2000,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2001,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2002,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2003,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2004,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2005,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2006,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2007,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2008,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2009,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Armenia","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2011,0.1,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2002,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2003,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2005,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2006,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2007,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2008,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2009,,"seaweeds"
"Aruba","Other seaweeds and aquatic plants and products thereof",2010,,"seaweeds"
"Australia","Agar agar nei",1995,7,"seaweeds"
"Australia","Agar agar nei",1996,4,"seaweeds"
"Australia","Agar agar nei",1997,4,"seaweeds"
"Australia","Agar agar nei",1998,2,"seaweeds"
"Australia","Agar agar nei",1999,0.1,"seaweeds"
"Australia","Agar agar nei",2000,0.1,"seaweeds"
"Australia","Agar agar nei",2001,0.1,"seaweeds"
"Australia","Agar agar nei",2002,0.1,"seaweeds"
"Australia","Agar agar nei",2003,0.1,"seaweeds"
"Australia","Agar agar nei",2004,0.1,"seaweeds"
"Australia","Agar agar nei",2005,4,"seaweeds"
"Australia","Agar agar nei",2006,55,"seaweeds"
"Australia","Agar agar nei",2007,200,"seaweeds"
"Australia","Agar agar nei",2008,122,"seaweeds"
"Australia","Agar agar nei",2009,1,"seaweeds"
"Australia","Agar agar nei",2010,0.1,"seaweeds"
"Australia","Agar agar nei",2011,0.1,"seaweeds"
"Australia","Agar agar nei",1976,,"seaweeds"
"Australia","Agar agar nei",1977,,"seaweeds"
"Australia","Agar agar nei",1978,,"seaweeds"
"Australia","Agar agar nei",1979,,"seaweeds"
"Australia","Agar agar nei",1980,,"seaweeds"
"Australia","Agar agar nei",1981,,"seaweeds"
"Australia","Agar agar nei",1982,,"seaweeds"
"Australia","Agar agar nei",1983,,"seaweeds"
"Australia","Agar agar nei",1984,,"seaweeds"
"Australia","Agar agar nei",1985,,"seaweeds"
"Australia","Agar agar nei",1986,,"seaweeds"
"Australia","Agar agar nei",1987,,"seaweeds"
"Australia","Agar agar nei",1988,,"seaweeds"
"Australia","Agar agar nei",1989,,"seaweeds"
"Australia","Agar agar nei",1990,,"seaweeds"
"Australia","Agar agar nei",1991,,"seaweeds"
"Australia","Agar agar nei",1992,,"seaweeds"
"Australia","Agar agar nei",1993,,"seaweeds"
