term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(rgn_code)NC,0.0011395111290801439,9.29309131407675e-4,1.2261916843043008,0.22417786084215915,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(rgn_code)NV,0.0019878274186865743,0.0016436126187213353,1.209425746702422,0.23051112518882988,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(rgn_code)SG,-4.235660269145966e-4,9.110308725659217e-4,-0.4649304866273317,0.6434039998664781,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(rgn_code)WV,0.001878990880093399,0.0017419528217628704,1.0786692134358984,0.28438621304962436,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2002,-3.3700867797927375e-5,2.3323577912000778e-4,-0.14449270144177634,0.8855207914611485,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2003,-7.414384594253894e-5,2.3668832903543205e-4,-0.31325518349254844,0.7550051848848707,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2004,-6.47475358454799e-5,2.3627790832575927e-4,-0.2740312723448172,0.7848562703473709,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2005,-6.432250063091236e-5,2.3613914748581283e-4,-0.2723923640605878,0.7861109618629784,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2006,-6.591564344277104e-5,2.3728755926576405e-4,-0.2777880292027656,0.7819823857095878,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2007,-7.891066357893296e-5,2.3963987037039922e-4,-0.3292885422486865,0.742907032346194,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2008,2.536356856766882e-5,2.5046394106816716e-4,0.10126634780040365,0.9196244642747935,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2009,1.387406853666028e-4,2.6456544281189503e-4,0.5244097032931352,0.601627067903131,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2010,2.7592926727979997e-4,2.6866073694524196e-4,1.027054680252885,0.30788110794619195,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2011,2.669684731653894e-4,2.723357052260871e-4,0.9802918531881746,0.3302706706417172,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2012,2.661844036803787e-4,2.7266375839225685e-4,0.976236831949786,0.3322616859236628,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
factor(year)2013,2.62936115813905e-4,2.740337478602867e-4,0.9595026812097621,0.34056174011242246,0.6054935496408345,-1118.3118052314874,12,6,37,TRUE,4.854861370052892e-4,0.5154746981339442,3.1890116775785184e-4,prs_ecol_soc,CSS,3,NA
(Intercept),-1.6948592312563573e-4,1.9885321874557794e-4,-0.8523167198137431,0.3968645882995562,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)CC,-1.155784173199961e-5,1.7069462367457242e-4,-0.06771063717879315,0.9462036647452916,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)HG,-3.17859918652812e-7,1.706946236745723e-4,-0.0018621554200723331,0.9985193656725615,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)NC,-1.0055362020478864e-5,1.7069462367457237e-4,-0.058908487004542764,0.9531881931802352,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)NV,-6.914871872091488e-5,1.706946236745726e-4,-0.40510191377055993,0.6866037422388886,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)SG,-0.0015497310595395087,1.7069462367457245e-4,-9.078968195823526,1.4892610438619292e-13,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(rgn_code)WV,-3.0235074024428303e-4,1.7069462367457245e-4,-1.771296211535705,0.08074325651997377,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2002,1.2612998397290945e-7,2.3261756142041118e-4,5.422203861253362e-4,0.9995688702786971,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2003,-1.3210445964546847e-5,2.3261756142041053e-4,-0.056790406897403424,0.9548694639811739,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2004,-6.390364175381015e-6,2.3261756142041101e-4,-0.027471546586423343,0.9781596360490816,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2005,-6.86140837225447e-6,2.3261756142041055e-4,-0.02949651922390254,0.9765502041649625,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2006,-1.3979258190153927e-6,2.3261756142041072e-4,-0.006009545498110159,0.995221725225755,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2007,-1.847834195002037e-6,2.3261756142041074e-4,-0.007943657321995728,0.9936839143135159,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2008,1.4510217992147966e-4,2.3261756142041082e-4,0.6237799890750114,0.534743396423784,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2009,2.9947492979384157e-4,2.3261756142041093e-4,1.2874132458666736,0.20207335608748134,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2010,4.470804348650412e-4,2.3261756142041093e-4,1.9219547833580388,0.05856897361061617,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2011,4.47080434865041e-4,2.3261756142041088e-4,1.9219547833580384,0.058568973610616255,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2012,4.470804348650411e-4,2.32617561420411e-4,1.921954783358038,0.05856897361061632,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
factor(year)2013,4.470804348650411e-4,2.3261756142041093e-4,1.9219547833580384,0.058568973610616255,0.6022981416758174,-1119.6962523648378,12,6,36,TRUE,4.892501514102335e-4,0.5077590937779537,3.217660447055337e-4,intercept only,CSS,3,NA
(Intercept),-0.09375264174752948,0.013276473252840842,-7.061562205721214,9.054128298305754e-10,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
prs_omit_soc,0.0030998210590174355,4.277330571025527e-4,7.247092567536174,4.127921184641436e-10,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)CC,-0.0200152007738051,0.0029548080621107147,-6.773773576178615,3.043823896203201e-9,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)HG,0.001109812377508317,0.0010438695760750642,1.0631714947390238,0.29130691438803064,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)NC,-0.02019739372173844,0.0029230878188224963,-6.909608938767543,1.7191361137283464e-9,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)NV,-0.022269700041366216,0.0032447610186009486,-6.8632789637519425,2.0894217091881263e-9,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)SG,-0.0735829003061019,0.010354589380402205,-7.106307899120545,7.493458834670179e-10,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(rgn_code)WV,-0.059065556775835894,0.00819186482974239,-7.210269945053931,4.825263186184846e-10,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2002,-5.623743799451438e-4,0.0014100952081107477,-0.3988201482498588,0.6912226948204478,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2003,5.978482879456642e-4,0.0014394793892361613,0.4153225759369181,0.6791582457461638,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2004,-0.0023006210410200043,0.0014499838760447842,-1.5866528442340744,0.11703525599446875,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2005,1.456123930594295e-4,0.0014337421718518468,0.1015610727773697,0.9193913530141768,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2006,-7.391746899119065e-5,0.0014709071582266013,-0.05025298067099573,0.9600619000335803,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2007,-7.347152451826807e-4,0.0014136019593007749,-0.5197469063682544,0.6048566885751236,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2008,-0.002646724536518723,0.001481772103573029,-1.7861886656771437,0.07833827200300734,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2009,0.0017038290478007562,0.001495892374724092,1.139005102633147,0.2585294582676091,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2010,0.0011198048504835489,0.0014607218760824916,0.7666105839988872,0.4458546051430238,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2011,0.0016486935204530271,0.0014169619620344428,1.1635411285747355,0.24850542006758755,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2012,0.0012724632863935527,0.0015342117893660822,0.8293921968356919,0.40966235053440814,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
factor(year)2013,0.001502921917987967,0.0014934582660549056,1.006336736786131,0.31767102558972543,0.45431250439854676,-789.6340411070477,12,6,37,TRUE,0.003063702256273315,0.2968374922002127,0.001902813024252866,prs_ecol_only,CW,3,NA
(Intercept),-0.030628066035980048,0.012266616198001483,-2.4968634822837346,0.014851360460498009,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
pressures,0.0010672227664457526,3.973526376821697e-4,2.6858328477975064,0.009001704465578625,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)CC,-0.006338145246980624,0.0027083480843785937,-2.340225498907706,0.02208709957025538,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)HG,0.0010911543014536177,0.001351158775988916,0.8075692663543553,0.42203591364707205,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)NC,6.19242141906957e-4,0.0013528351872536136,0.4577365726005978,0.6485394610159065,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)NV,7.970859924745312e-4,0.0013321272103561127,0.5983557623310232,0.5515066895946843,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)SG,-0.004802251051386722,0.0025476749459575907,-1.8849543812512184,0.063528729403852,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(rgn_code)WV,-0.002682520051717151,0.001600917666345758,-1.675613998214068,0.09821274245397696,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2002,-6.042537483279653e-4,0.001772405342568546,-0.3409230009723898,0.7341683440866722,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2003,-9.582688975961209e-4,0.0017835040946974677,-0.5372955971590692,0.5927434231617577,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2004,-0.004051065571540233,0.0017910437073650769,-2.26184629380152,0.026770217308959718,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2005,-0.0010425815270966698,0.0017907956873223934,-0.582188986983514,0.562283606288439,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2006,-0.002117700330081653,0.0018100653656840378,-1.1699579309288413,0.2459302822939041,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2007,-0.0010199120058327783,0.0017798800906265117,-0.5730228745205935,0.568439629511265,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2008,-0.005194044562047164,0.0017940541827750796,-2.8951436427705377,0.005032259823807214,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2009,-0.0012492321404943402,0.0017892617339022494,-0.6981830085696048,0.48734319081300725,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2010,-0.0012667415356228111,0.001777497508110805,-0.7126544649669604,0.4783951956349418,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2011,5.662930168467308e-4,0.001771961786793188,0.3195853438078825,0.7502211635774366,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2012,-0.002588630198658391,0.0017824891726278224,-1.4522557771512974,0.1508355343205076,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
factor(year)2013,-0.0016866742316163945,0.0017774522784641021,-0.9489279977034607,0.34587608523196023,0.13821347834322184,-748.0505786600459,12,6,37,TRUE,0.0037492920652759396,0.04545107378154103,0.0022138944243221227,prs_ecol_soc,CW,3,NA
(Intercept),0.0020658929437907896,0.0015786495974153296,1.3086456596658356,0.19481626757619852,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)CC,4.302595577539896e-5,0.0013551050400124201,0.031751011548894106,0.9747584668435302,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)HG,1.035627721965086e-4,0.0013551050400124188,0.07642416575733457,0.9392936114807069,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)NC,-3.847681991416278e-4,0.0013551050400124197,-0.28393975948764927,0.7772714869323543,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)NV,1.801337296913096e-5,0.0013551050400124214,0.013292971716027151,0.9894308209312028,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)SG,0.001082251094677241,0.0013551050400124204,0.798647383576495,0.4271214985114956,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(rgn_code)WV,-1.7372560998005676e-4,0.0013551050400124204,-0.12820084410464924,0.8983474474450339,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2002,-7.262220644931938e-4,0.0018466968852936104,-0.39325461058419997,0.6952934814019995,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2003,-0.001505601716387578,0.0018466968852936052,-0.8152944472791501,0.41759261772605616,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2004,-0.004753907993442359,0.0018466968852936091,-2.5742762828597763,0.012101821840666634,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2005,-0.0017408501371425954,0.0018466968852936057,-0.9426832042692368,0.34899538808291,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2006,-0.0031117421068282596,0.0018466968852936068,-1.6850313289684913,0.09631257233636104,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2007,-0.001474243983548249,0.001846696885293607,-0.7983140033909022,0.42731363950509305,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2008,-0.005950248122271571,0.0018466968852936076,-3.222103296787408,0.0019121022588232306,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2009,-0.0019185332754510297,0.0018466968852936085,-1.0388999357336328,0.3023276060959986,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2010,-0.0016478925236391483,0.0018466968852936085,-0.8923459701277116,0.3751802253048494,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2011,6.257525709772839e-4,0.001846696885293608,0.33884963794575035,0.7357092578046311,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2012,-0.0031115693542168063,0.0018466968852936087,-1.6849377821537257,0.09633070199041231,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
factor(year)2013,-0.0020663006156806667,0.0018466968852936085,-1.1189170416303287,0.26689465001881685,0.06384012750398838,-742.6362750590948,12,6,36,TRUE,0.0038840435142633535,0.009417604443594685,0.0022363938476439352,intercept only,CW,3,NA
(Intercept),0.16589857311274558,0.88931252600234,0.1865469879958815,0.8525478348960053,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
prs_omit_soc,0.019657140885471793,0.06756344630559671,0.29094343110563714,0.7719428050541844,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)CC,-0.4653218959664988,0.22043144337019302,-2.1109597108840603,0.03829826428579298,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)HG,-0.6666006852794221,0.7427897105144272,-0.8974285397919155,0.37252337634349453,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)NC,-0.47211333689627394,0.5055489241567656,-0.933862806025627,0.35353983457072913,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)NV,-0.7759098275198092,0.9892334350484083,-0.7843546326169615,0.435441186192841,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)PO,-0.6043862301335944,0.21321753718452313,-2.834599058381137,0.00597112678251598,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(rgn_code)WV,-0.6920569223182751,0.7849226222691443,-0.8816880832375522,0.38092067259020546,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2002,0.40787981221319103,0.2728367741684173,1.4949590774791015,0.1393567151356426,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2003,0.6910741626206325,0.2993919447708756,2.30825903866422,0.023901314210989424,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2004,0.7590185372355536,0.301087909326165,2.520920016131626,0.01395261527950123,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2005,0.5203723287676031,0.28686309443860086,1.8140093265952748,0.07390149645143858,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2006,-0.029624557808078433,0.2867600481225293,-0.10330782827676259,0.9180099113086503,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2007,-0.10652209528113973,0.29798650059559967,-0.3574728891014492,0.721798252436471,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2008,-0.11423712511901114,0.33868232858591285,-0.3372987471651709,0.736886829288226,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2009,8.081379142963451e-4,0.41319195864991476,0.0019558413405161555,0.9984449503964392,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2010,-0.07981221538785516,0.4658049926340054,-0.17134255031604095,0.8644418231102047,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2011,0.24829526192811083,0.49033574527533236,0.5063780569142243,0.6141601451402529,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
factor(year)2012,0.08432912307356254,0.5035015177069959,0.1674853403771395,0.8674643143754227,0.2285693079876293,165.42714329430387,12,6,37,TRUE,0.5651218218136653,0.11402136311568513,0.44227935279121633,prs_ecol_only,FIS,3,NA
