term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,goal,model,lag,model_error
factor(rgn_code)SG,-0.05743418261671357,0.08950300669726083,-0.6417011532470819,0.5241199588264305,0.6178606262006558,-200.8844314474863,10,5,32,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)WV,-0.10183124311221861,0.09357746706370729,-1.088202601625156,0.28193954662826226,0.6178606262006558,-200.8844314474863,10,5,32,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
(Intercept),-0.0850672854466954,0.019783075130231722,-4.300003153539001,5.4260179011939216e-5,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2002,0.010920229878851695,0.021871012468796615,0.4993015249948576,0.6191326708627609,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2003,0.0025765684348225655,0.021871012468796584,0.11780746037699721,0.9065576062915963,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2004,-0.036642597505842825,0.02187101246879665,-1.6753955747645786,0.09831851381408702,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2005,-0.08751971405501098,0.02187101246879664,-4.0016306597545634,1.5426691376757725e-4,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2006,-0.10239384333973531,0.021871012468796608,-4.681714826225841,1.351892531149439e-5,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2007,-0.09573756442355502,0.02187101246879668,-4.377372312330925,4.112832355600496e-5,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2008,-0.06224334810088394,0.021871012468796636,-2.8459289751531394,0.005804634129279591,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2009,-0.007978965893783028,0.021871012468796636,-0.36481922842696995,0.7163462384138674,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2010,0.026219788896627426,0.021871012468796656,1.1988374536402997,0.2346338800747205,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(year)2011,0.044170497529021975,0.021871012468796663,2.019590889632565,0.047255742547378056,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)CC,-0.005031265117998336,0.018651662103079777,-0.2697488883399603,0.7881470663621774,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)HG,0.00305498892083386,0.018651662103079773,0.1637917791964191,0.8703670631211193,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)NC,-0.007363411173790726,0.01865166210307978,-0.39478579083710036,0.6942013373481823,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)NV,0.08076537977450553,0.018651662103079766,4.330197455226767,4.871275674213123e-5,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)PO,0.01552425748563603,0.01865166210307978,0.8323256876432824,0.40805576834612,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)SG,0.05214350236460906,0.01865166210307978,2.795649099604859,0.0066800314464799965,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
factor(rgn_code)WV,0.016083747198738077,0.018651662103079773,0.8623224627301349,0.3914547385548022,0.6060300026863592,-272.0108966501388,10,7,34,SAL,intercept only,5,NA
(Intercept),0.0778218330536169,0.071038144864098,1.095493599987678,0.2775377689531674,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
res_reg,-0.6442627645440551,0.24550788306535887,-2.624203982780219,0.010920752244787653,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2002,-0.018026259318766034,0.020027830493745565,-0.9000605095192614,0.37157079519693736,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2003,-0.038052703349083575,0.020029334255923924,-1.8998486351501682,0.06210632671469529,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2004,-0.054924581060750294,0.020030372434849376,-2.742064893670726,0.007969351265880737,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2005,-0.0896056962935394,0.020030372434849363,-4.473491273564194,3.351306788152999e-5,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2006,-0.09373098810181107,0.02002820573953246,-4.679949333494271,1.604573853602736e-5,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2007,-0.08618264767149093,0.020033923136054316,-4.3018357955257995,6.114518598494337e-5,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2008,-0.03305036696643672,0.020756190744803386,-1.5923137040312352,0.11640035630394625,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2009,0.01892681490547798,0.02075699679118953,0.9118281944096853,0.36539101733260104,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2010,0.06186723300215738,0.021880168176702644,2.827548330639971,0.00630785271025698,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)CC,-0.032033820499970105,0.020038556563363858,-1.598609181189077,0.11499178294465764,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)HG,-0.019865514877374896,0.01951343462862919,-1.0180429665738675,0.3126138124434799,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NC,-0.03461466973753672,0.020316403581622376,-1.703779391784092,0.09343006089217569,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NV,0.08234727154158057,0.018313165285591716,4.496615973120119,3.088105647118558e-5,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)PO,-0.1677871887202458,0.06977952231137034,-2.4045333525148744,0.019193556327420563,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)SG,0.0699814734791676,0.017976132086500646,3.8930217658848245,2.447618720628024e-4,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)WV,0.024988979280859382,0.017945681601211145,1.392478694103928,0.1687515709203649,0.6433537901822165,-257.4921982968987,9,7,33,SAL,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
(Intercept),-0.7455974099167637,0.20521269566986025,-3.633290852122802,7.277219074028155e-4,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
res_soc,0.9671669096224259,0.315359020047076,3.066875681811954,0.003692220545793488,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2002,-0.016151927277681038,0.022605697473202655,-0.7145069200730447,0.4786875625622691,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2003,-0.038702044181180145,0.022633112887554173,-1.7099744243515964,0.09431469970701811,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2004,-0.040899877452679284,0.02267803969596129,-1.8035014490235284,0.07815930813878169,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2005,-0.08044099674145457,0.022741853707424566,-3.537134561515224,9.672349606083495e-4,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2006,-0.08740388138632163,0.022822331564339576,-3.829752500962357,4.0290108520129144e-4,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2007,-0.08351586661198777,0.02270792813844534,-3.677828558502103,6.371634110437089e-4,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2008,-0.04223900040234675,0.022632519681349213,-1.8662968594325207,0.06867365815040019,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2009,0.007946641123144454,0.022598805875899915,0.3516398683533542,0.7267868228189676,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2010,0.03890803793604311,0.0226062987153679,1.7211149169498139,0.09225547796582274,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)HG,-0.0677589848917675,0.030517099065159474,-2.2203612717935584,0.03159156507234969,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NC,-0.1226268733909047,0.04335029171782903,-2.8287439030190176,0.007011602730035819,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NV,-0.02415793175825555,0.044344929788986985,-0.5447732553238848,0.5886601646099252,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)SG,-0.09370762402987654,0.057575460208927495,-1.6275618760116568,0.11075875186233752,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)WV,-0.14874664978256633,0.06105248189867854,-2.436373512700487,0.018951414299739976,0.6440706922738446,-188.6424102191898,9,5,29,SAL,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
(Intercept),-0.6119270413784023,0.35504816031006886,-1.7235043292267653,0.09198186393314517,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
res_reg,-0.16870597043782215,0.36400673417413626,-0.463469366358248,0.6453654516100085,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
res_soc,0.8236361740901752,0.4440323627222334,1.8549012262095068,0.07047509523867991,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2002,-0.015856850095342996,0.022819024896571508,-0.6948960425441072,0.4908585474991639,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2003,-0.03791590535882352,0.02290070813891526,-1.6556651929200774,0.10507086150984238,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2004,-0.039756802592157484,0.023015665296959014,-1.7273801160729612,0.09127691683193104,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2005,-0.07900368387309167,0.023156134161418963,-3.4117820929160865,0.001415990484535024,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2006,-0.0857558443208397,0.023301648763154777,-3.6802479168958744,6.450000737000429e-4,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2007,-0.08173804110998696,0.023232161852358657,-3.518314035062065,0.0010396625064661986,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2008,-0.03754929095603165,0.024978513956965077,-1.503263605702264,0.14008062760790482,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2009,0.012199001413334618,0.024579811307770257,0.4963016705290258,0.6222091915924031,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2010,0.04579870167717625,0.027228200359541335,1.6820319034095625,0.09981218267807408,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)HG,-0.05552765127571056,0.04055477296422321,-1.3692013841304498,0.17804587345063963,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NC,-0.1049914647776458,0.05797638350127323,-1.8109350469461425,0.07714081199508507,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NV,-0.002057438870659353,0.06539153649244053,-0.03146338167015237,0.9750455843776576,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)SG,-0.061541265320761485,0.09050966392520653,-0.6799413747864168,0.5001860362358089,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)WV,-0.1152158077142665,0.09502257277985507,-1.212509873640176,0.2319371148822856,0.637603595447919,-184.82989212033223,9,5,30,SAL,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),6,NA
(Intercept),-0.10218921000227041,0.019308118968571233,-5.2925512924697,1.6227245962341976e-6,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2002,-0.018042365887879813,0.020942595437346275,-0.8615152759769893,0.3922215739995225,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2003,-0.03869696611362752,0.02094259543734612,-1.847763627454729,0.0693321872237072,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2004,-0.05576212265465762,0.020942595437346206,-2.662617573904854,0.009829113447187517,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2005,-0.09044323788744693,0.02094259543734623,-4.318626034582253,5.6681559863073526e-5,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2006,-0.09340885671953932,0.02094259543734621,-4.460233068961764,3.444671469683953e-5,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2007,-0.08747922648513595,0.020942595437346202,-4.177095754289236,9.255323303409012e-5,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2008,-0.04735300033931473,0.02094259543734617,-2.2610855698846115,0.027216199196206735,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2009,0.0046161282480431595,0.020942595437346185,0.22041815503972265,0.8262582458631517,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(year)2010,0.03874625303958258,0.020942595437346178,1.8501170571479302,0.06898740176482823,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)CC,-0.008466688572948666,0.018731626809273184,-0.4519996399222085,0.6528216692321739,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)HG,4.4164746105370485e-4,0.01873162680927318,0.02357763506344602,0.9812640331372611,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)NC,-0.009462651409736851,0.018731626809273177,-0.505169759470775,0.6152023426313957,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)NV,0.0923333443920134,0.018731626809273184,4.92927524833579,6.309445874522835e-6,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)PO,0.00919179270000604,0.018731626809273174,0.49070979224589306,0.625336638808607,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)SG,0.06604502798780344,0.018731626809273188,3.5258564918188267,7.930253172088401e-4,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
factor(rgn_code)WV,0.022167108372156463,0.018731626809273184,1.1834054029510415,0.24109484548974783,0.6100303163894962,-252.5197452794868,9,7,32,SAL,intercept only,6,NA
(Intercept),0.012424350985238166,0.02991280789217748,0.41535221400887834,0.6788014234117297,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
res_reg,-0.14942724624759424,0.10002564081767325,-1.4938894170142858,0.13845043197584822,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2002,-0.022618412412189592,0.015103819501084947,-1.497529311083521,0.13750269972920665,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2003,0.025774980500014626,0.01510415050232781,1.706483293849744,0.09111781689885247,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2004,0.03913571507055679,0.01510437903178596,2.591017809351765,0.011045004836216123,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2005,0.028442018329006773,0.015104379031785986,1.8830312897440382,0.06269244192143095,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2006,-0.028803570968047535,0.015103902096821003,-1.9070284475764692,0.05947585530107065,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2007,-0.011877102419732843,0.015105160694384384,-0.7862943440349078,0.4336117671131472,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2008,0.020002562008672262,0.015266181086187974,1.310253159958224,0.1932044291208317,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2009,-0.06256467508594996,0.0152663630038749,-4.09820433786815,8.646695150861559e-5,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2010,0.02064961378454317,0.015524531854587702,1.3301279534842103,0.1865951345468559,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2011,0.017720953491899897,0.015570181178867621,1.1381340581926804,0.25786781963427263,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2012,0.05413000581958293,0.018573106583384194,2.91442928928263,0.004424527966409053,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2013,0.025067868696805672,0.01812186214228257,1.3832943049663993,0.16975021165370396,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2014,0.06939930496332954,0.017790648246788377,3.9008868030347186,1.7675728548608463e-4,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(year)2015,0.06247297896394459,0.018167592044687653,3.438704414447273,8.628913586959402e-4,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)CC,-1.052987147241478e-4,0.01126817866510642,-0.00934478568841128,0.9925632406951537,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)HG,0.0033682821019601675,0.011169767163540617,0.3015534748973659,0.7636380114065957,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NC,-0.0038156486418508546,0.011405652529620558,-0.3345401441909254,0.7386942878703786,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NV,0.00782008591977618,0.011073329228952135,0.7062091046051371,0.4817509175561717,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)PO,-0.036517977797425084,0.030173585868510513,-1.2102631074928236,0.22911889947530817,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)SG,0.009329846381744583,0.011094308608562274,0.8409578920983026,0.40243983420171703,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)WV,0.005987827849371954,0.011038574870039772,0.5424457341521279,0.588755594294593,0.48023966921458217,-464.2753735651779,14,7,43,SPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),1,NA
(Intercept),-0.07828960953753261,0.08937991931375189,-0.8759194474399918,0.3841129848992426,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
res_soc,0.07792638555097826,0.13847768088452106,0.5627360673086548,0.575438529160591,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2002,-0.013768864086913473,0.016181549914285567,-0.8508989657880608,0.3977687624792733,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2003,0.025320512852752466,0.016188937555559918,1.564062667228981,0.12237796711272993,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2004,0.046896484226408554,0.016201056055450008,2.8946560067380704,0.005077864535879816,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2005,0.03777083876826015,0.01621829484984914,2.328903199624065,0.022799551349638694,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2006,-0.01211294147371732,0.016240078081740703,-0.7458671942800774,0.45828117187946804,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2007,-0.01134752169438849,0.01620912640708193,-0.700069911814041,0.48623739435153546,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2008,0.018370131975202684,0.016188777645005533,1.134744844733236,0.2604089202571496,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2009,-0.05234427609589744,0.016179693711414374,-3.2351833742668346,0.0018677176864469963,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2010,0.013355760155547722,0.016181711871341996,0.8253613870854376,0.4120109612971241,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2011,0.006171986115741373,0.016194850011381483,0.38110795168857997,0.7042940991100415,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2012,0.03635759086893416,0.016194850011381483,2.24500942233998,0.027975472484337488,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2013,0.006186106648766439,0.016194850011381486,0.38197986671188316,0.7036502190024843,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2014,0.07743175496264834,0.016194850011381486,4.781257925095356,9.516224663050089e-6,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(year)2015,0.03901806009889508,0.01619485001138149,2.4092881423090544,0.01865655400593082,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)HG,-0.007750724575471674,0.013733478863139676,-0.5643671681961393,0.5743343373142868,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NC,-0.013957173909766299,0.022286565653960394,-0.6262595200389731,0.5332110989635597,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)NV,-0.0054976064129097085,0.022758618097970973,-0.24156152140888745,0.8098363843634142,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)SG,-0.010643373230236458,0.028319156122197875,-0.37583652508252835,0.7081914705414221,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
factor(rgn_code)WV,-0.013841096825832903,0.029973551010546138,-0.46177701203847815,0.6456938536811023,0.4912690532346541,-352.85061961256577,14,5,39,SPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),1,NA
(Intercept),0.03501755830072312,0.20504151293460163,0.1707827736907698,0.8649017258980864,0.48664002964710495,-349.7264954811336,14,5,40,SPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),1,NA
