csd_id,type,name,year,ohibc_pop,fn,rgn_id
5909826,IRI,Skway 5,2016,84,TRUE,6
5909827,IRI,Soowahlie 14,2016,247,TRUE,6
5909830,IRI,Tzeachten 13,2016,2360,TRUE,6
5909831,IRI,Yakweakwioose 12,2016,44,TRUE,6
5909832,IRI,Seabird Island,2016,769,TRUE,6
5909833,IRI,Scowlitz 1,2016,10,TRUE,6
5909834,IRI,Tseatah 2,2016,23,TRUE,6
5909835,IRI,Aitchelitch 9,2016,15,TRUE,6
5909837,IRI,Cheam 1,2016,202,TRUE,6
5909838,IRI,Schelowat 1,2016,10,TRUE,6
5909839,IRI,Chehalis 5,2016,538,TRUE,6
5909842,IRI,Douglas 8,2016,67,TRUE,6
5909843,IRI,Peters 1,2016,30,TRUE,6
5909844,IRI,Popkum 1,2016,10,TRUE,6
5909845,IRI,Skookumchuck 4,2016,86,TRUE,6
5909848,IRI,Tipella 7,2016,0,TRUE,6
5909849,IRI,Skwahla 2,2016,0,TRUE,6
5909852,IRI,Paqulh,2016,0,TRUE,6
5909875,IRI,Q'alatk�7em,2016,81,TRUE,6
5909877,IRI,Upper Sumas 6,2016,178,TRUE,6
5909878,IRI,Matsqui Main 2,2016,110,TRUE,6
5909879,IRI,Holachten 8,2016,300,TRUE,6
5909880,IRI,Lakahahmen 11,2016,177,TRUE,6
5909881,IRI,Skweahm 10,2016,213,TRUE,6
5909882,IRI,Squawkum Creek 3,2016,116,TRUE,6
5909883,IRI,Sachteen,2016,10,TRUE,6
5909884,IRI,Skowkale,2016,842,TRUE,6
5909885,IRI,Squiaala,2016,136,TRUE,6
5915001,DM,Langley,2016,117370,FALSE,6
5915002,CY,Langley,2016,25908,FALSE,6
5915004,CY,Surrey,2016,518354,FALSE,6
5915007,CY,White Rock,2016,19956,FALSE,6
5915011,DM,Delta,2016,102317,FALSE,6
5915015,CY,Richmond,2016,198558,FALSE,6
5915020,RDA,Greater Vancouver A,2016,16190,FALSE,6
5915022,CY,Vancouver,2016,632695,FALSE,6
5915025,CY,Burnaby,2016,233195,FALSE,6
5915029,CY,New Westminster,2016,71110,FALSE,6
5915034,CY,Coquitlam,2016,139602,FALSE,6
5915036,VL,Belcarra,2016,645,FALSE,6
5915038,VL,Anmore,2016,2216,FALSE,6
5915039,CY,Port Coquitlam,2016,58726,FALSE,6
5915043,CY,Port Moody,2016,33628,FALSE,6
5915046,DM,North Vancouver,2016,86175,FALSE,6
5915051,CY,North Vancouver,2016,53028,FALSE,6
5915055,DM,West Vancouver,2016,42593,FALSE,6
5915062,IM,Bowen Island,2016,3691,FALSE,6
5915065,VL,Lions Bay,2016,1339,FALSE,6
5915070,CY,Pitt Meadows,2016,18612,FALSE,6
5915075,CY,Maple Ridge,2016,82422,FALSE,6
5915801,IRI,Semiahmoo,2016,120,TRUE,6
5915802,IRI,Tsawwassen,2016,816,TRUE,6
5915803,IRI,Musqueam 2,2016,1655,TRUE,6
5915804,IRI,Coquitlam 2,2016,0,TRUE,6
5915805,IRI,Coquitlam 1,2016,54,TRUE,6
5915806,IRI,Burrard Inlet 3,2016,1859,TRUE,6
5915807,IRI,Mission 1,2016,577,TRUE,6
5915808,IRI,Capilano 5,2016,2938,TRUE,6
5915809,IRI,Barnston Island 3,2016,49,TRUE,6
5915810,IRI,Musqueam 4,2016,10,TRUE,6
5915811,IRI,Seymour Creek 2,2016,123,TRUE,6
5915813,IRI,Katzie 2,2016,40,TRUE,6
5915816,IRI,McMillan Island 6,2016,94,TRUE,6
5915825,IRI,Matsqui 4,2016,471,TRUE,6
5915830,IRI,Katzie 1,2016,262,TRUE,6
5915835,IRI,Langley 5,2016,0,TRUE,6
5915840,IRI,Whonnock 1,2016,0,TRUE,6
5917005,DM,North Saanich,2016,11219,FALSE,6
5917010,T,Sidney,2016,11640,FALSE,6
5917015,DM,Central Saanich,2016,1390,FALSE,5
5917015,DM,Central Saanich,2016,15368,FALSE,6
5917021,DM,Saanich,2016,98178,FALSE,5
5917021,DM,Saanich,2016,15519,FALSE,6
5917027,RDA,Saltspring Island,2016,10542,FALSE,6
5917029,RDA,Southern Gulf Islands,2016,24,FALSE,5
5917029,RDA,Southern Gulf Islands,2016,4702,FALSE,6
5917030,DM,Oak Bay,2016,18014,FALSE,5
5917034,CY,Victoria,2016,85406,FALSE,5
5917040,DM,Esquimalt,2016,17576,FALSE,5
5917041,CY,Colwood,2016,16783,FALSE,5
5917042,DM,Metchosin,2016,4685,FALSE,5
5917044,CY,Langford,2016,25296,FALSE,5
5917044,CY,Langford,2016,9893,FALSE,6
5917047,T,View Royal,2016,10316,FALSE,5
5917047,T,View Royal,2016,49,FALSE,6
5917049,DM,Highlands,2016,144,FALSE,5
5917049,DM,Highlands,2016,2072,FALSE,6
5917052,DM,Sooke,2016,12939,FALSE,5
5917054,RDA,Juan de Fuca (Part 1),2016,3368,FALSE,5
5917054,RDA,Juan de Fuca (Part 1),2016,1282,FALSE,6
5917056,RDA,Juan de Fuca (Part 2),2016,184,FALSE,5
5917056,RDA,Juan de Fuca (Part 2),2016,5,FALSE,6
5917801,IRI,Cole Bay 3,2016,331,TRUE,6
5917802,IRI,Union Bay 4,2016,94,TRUE,6
5917803,IRI,East Saanich 2,2016,1684,TRUE,6
5917804,IRI,South Saanich 1,2016,819,TRUE,6
5917805,IRI,Galiano Island 9,2016,0,TRUE,6
5917809,IRI,Becher Bay 1,2016,128,TRUE,5
5917812,IRI,New Songhees 1A,2016,1834,TRUE,5
5917815,IRI,Gordon River 2,2016,111,TRUE,5
5917819,IRI,T'Sou-ke,2016,224,TRUE,5
5919008,DM,North Cowichan,2016,29639,FALSE,6
5919012,CY,Duncan,2016,4936,FALSE,6
5919013,RDA,Cowichan Valley D,2016,3237,FALSE,6
5919015,RDA,Cowichan Valley G,2016,2325,FALSE,6
5919016,T,Lake Cowichan,2016,3222,FALSE,6
5919017,RDA,Cowichan Valley H,2016,2446,FALSE,6
5919021,T,Ladysmith,2016,8535,FALSE,6
5919033,RDA,Cowichan Valley F,2016,1043,FALSE,5
5919033,RDA,Cowichan Valley F,2016,583,FALSE,6
5919035,RDA,Cowichan Valley I,2016,376,FALSE,5
5919035,RDA,Cowichan Valley I,2016,829,FALSE,6
5919043,RDA,Cowichan Valley A,2016,4719,FALSE,6
5919046,RDA,Cowichan Valley B,2016,496,FALSE,5
5919046,RDA,Cowichan Valley B,2016,8038,FALSE,6
5919049,RDA,Cowichan Valley C,2016,5007,FALSE,6
5919051,RDA,Cowichan Valley E,2016,4114,FALSE,6
5919801,IRI,Halalt 2,2016,168,TRUE,6
5919802,IRI,Squaw-hay-one 11,2016,35,TRUE,6
5919803,IRI,Tsussie 6,2016,103,TRUE,6
5919804,IRI,Chemainus 13,2016,735,TRUE,6
5919808,IRI,Kil-pah-las 3,2016,0,TRUE,6
5919809,IRI,Penelakut Island 7,2016,452,TRUE,6
5919811,IRI,Shingle Point 4,2016,0,TRUE,6
5919812,IRI,Cowichan Lake,2016,21,TRUE,6
5919814,IRI,Malachan 11,2016,158,TRUE,5
5919815,IRI,Malahat 11,2016,143,TRUE,6
5919816,IRI,Oyster Bay 12,2016,77,TRUE,6
5919817,IRI,Portier Pass 5,2016,0,TRUE,6
5919818,IRI,Theik 2,2016,36,TRUE,6
5919820,IRI,Est-Patrolas 4,2016,23,TRUE,6
5919821,IRI,Tzart-Lam 5,2016,39,TRUE,6
5919822,IRI,Cowichan,2016,2082,TRUE,6
5921007,CY,Nanaimo,2016,90630,FALSE,6
5921008,DM,Lantzville,2016,3611,FALSE,6
5921010,RDA,Nanaimo A,2016,7063,FALSE,6
5921014,RDA,Nanaimo B,2016,4038,FALSE,6
5921016,RDA,Nanaimo C,2016,49,FALSE,5
5921016,RDA,Nanaimo C,2016,2761,FALSE,6
5921018,CY,Parksville,2016,12545,FALSE,6
5921023,T,Qualicum Beach,2016,8967,FALSE,6
5921030,RDA,Nanaimo E,2016,6137,FALSE,6
5921032,RDA,Nanaimo F,2016,11,FALSE,5
5921032,RDA,Nanaimo F,2016,7729,FALSE,6
5921034,RDA,Nanaimo G,2016,7484,FALSE,6
5921036,RDA,Nanaimo H,2016,220,FALSE,5
5921036,RDA,Nanaimo H,2016,3675,FALSE,6
5921804,IRI,Nanaimo Town 1,2016,360,TRUE,6
5921805,IRI,Nanoose,2016,230,TRUE,6
5921806,IRI,Qualicum,2016,74,TRUE,6
5921807,IRI,Nanaimo River,2016,371,TRUE,6
5923008,CY,Port Alberni,2016,17712,FALSE,5
5923019,DM,Ucluelet,2016,1716,FALSE,5
5923025,DM,Tofino,2016,1934,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2016,438,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2016,7,FALSE,6
5923035,RDA,Alberni-Clayoquot D,2016,1516,FALSE,5
5923035,RDA,Alberni-Clayoquot D,2016,105,FALSE,6
5923037,RDA,Alberni-Clayoquot E,2016,2760,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2016,1927,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2016,11,FALSE,6
5923047,RDA,Alberni-Clayoquot A,2016,243,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2016,678,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2016,0,FALSE,6
5923801,IRI,Ahahswinis 1,2016,119,TRUE,5
5923802,IRI,Alberni 2,2016,10,TRUE,5
5923803,IRI,Anacla 12,2016,82,TRUE,5
5923804,IRI,Clakamucus 2,2016,0,TRUE,5
5923805,IRI,Elhlateese 2,2016,5,TRUE,5
5923806,IRI,Hesquiat 1,2016,5,TRUE,5
5923807,IRI,Ittatsoo 1,2016,274,TRUE,5
5923808,IRI,Marktosis 15,2016,623,TRUE,5
5923809,IRI,Numukamis 1,2016,5,TRUE,5
5923810,IRI,Macoah 1,2016,19,TRUE,5
5923813,IRI,Opitsat 1,2016,150,TRUE,5
5923814,IRI,Sachsa 4,2016,0,TRUE,5
5923816,IRI,Tsahaheh 1,2016,543,TRUE,5
5923822,IRI,Klehkoot 2,2016,15,TRUE,5
5923823,IRI,Esowista 3,2016,94,TRUE,5
5923824,IRI,Refuge Cove 6,2016,44,TRUE,5
5923825,IRI,Tin Wis 11,2016,0,TRUE,5
5924025,VL,Gold River,2016,1219,FALSE,5
5924029,VL,Zeballos,2016,108,FALSE,5
5924030,VL,Tahsis,2016,250,FALSE,5
5924034,CY,Campbell River,2016,18796,FALSE,4
5924034,CY,Campbell River,2016,14039,FALSE,6
5924039,VL,Sayward,2016,314,FALSE,4
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2016,208,FALSE,4
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2016,25,FALSE,5
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2016,4190,FALSE,6
5924048,RDA,Strathcona A,2016,230,FALSE,4
5924048,RDA,Strathcona A,2016,537,FALSE,5
5924048,RDA,Strathcona A,2016,2,FALSE,6
5924052,RDA,Strathcona B,2016,1044,FALSE,6
5924054,RDA,Strathcona C,2016,1556,FALSE,4
5924054,RDA,Strathcona C,2016,899,FALSE,6
5924803,IRI,Ahaminaquus 12,2016,0,TRUE,5
5924804,IRI,Campbell River 11,2016,384,TRUE,4
5924805,IRI,Chenahkint 12,2016,0,TRUE,5
5924806,IRI,Houpsitas 6,2016,182,TRUE,5
5924812,IRI,Quinsam 12,2016,296,TRUE,4
5924813,IRI,Village Island 1,2016,0,TRUE,5
5924814,IRI,Yuquot 1,2016,5,TRUE,5
5924817,IRI,Cape Mudge 10,2016,148,TRUE,4
5924818,IRI,Squirrel Cove 8,2016,0,TRUE,6
5924820,IRI,Tork 7,2016,65,TRUE,6
5924833,IRI,Oclucje 7,2016,30,TRUE,5
5924835,IRI,Tsa Xana 18,2016,188,TRUE,5
5924836,IRI,Ehatis 11,2016,89,TRUE,5
5924840,IRI,Homalco 9,2016,203,TRUE,6
5926005,T,Comox,2016,14102,FALSE,6
5926010,CY,Courtenay,2016,25735,FALSE,6
5926014,VL,Cumberland,2016,3771,FALSE,6
5926021,RDA,Comox Valley A,2016,323,FALSE,5
5926021,RDA,Comox Valley A,2016,6919,FALSE,6
5926022,RDA,Comox Valley B (Lazo North),2016,7135,FALSE,6
5926024,RDA,Comox Valley C (Puntledge - Black Creek),2016,2,FALSE,5
5926024,RDA,Comox Valley C (Puntledge - Black Creek),2016,8662,FALSE,6
5926801,IRI,Comox 1,2016,223,TRUE,6
5926802,IRI,Pentledge 2,2016,0,TRUE,6
5927008,CY,Powell River,2016,13243,FALSE,6
5927010,RDA,Powell River A,2016,1117,FALSE,6
5927012,RDA,Powell River B,2016,1552,FALSE,6
5927016,RDA,Powell River C,2016,2078,FALSE,6
5927018,RDA,Powell River D,2016,1081,FALSE,6
5927020,RDA,Powell River E,2016,400,FALSE,6
5927802,IRI,Sliammon 1,2016,712,TRUE,6
5927806,IGD,Sechelt (Part),2016,21,TRUE,6
5929005,T,Gibsons,2016,4619,FALSE,6
5929011,DM,Sechelt,2016,10254,FALSE,6
5929018,RDA,Sunshine Coast A,2016,2644,FALSE,6
5929022,RDA,Sunshine Coast B,2016,2741,FALSE,6
5929024,RDA,Sunshine Coast D,2016,3434,FALSE,6
5929026,RDA,Sunshine Coast E,2016,3676,FALSE,6
5929028,RDA,Sunshine Coast F,2016,2051,FALSE,6
5929801,IRI,Chekwelp 26,2016,0,TRUE,6
5929803,IGD,Sechelt (Part),2016,675,TRUE,6
5931006,DM,Squamish,2016,19623,FALSE,6
5931012,VL,Pemberton,2016,2599,FALSE,6
5931017,RDA,Squamish-Lillooet C,2016,1565,FALSE,6
5931020,DM,Whistler,2016,11951,FALSE,6
5931021,RDA,Squamish-Lillooet D,2016,1064,FALSE,6
5931032,RDA,Squamish-Lillooet A,2016,1,FALSE,6
5931034,RDA,Squamish-Lillooet B,2016,0,FALSE,6
5931801,IRI,Cheakamus 11,2016,57,TRUE,6
5931802,IRI,Kowtain 17,2016,35,TRUE,6
5931806,IRI,Seaichem 16,2016,51,TRUE,6
5931807,IRI,Stawamus 24,2016,108,TRUE,6
5931808,IRI,Waiwakum 14,2016,161,TRUE,6
5931809,IRI,Yekwaupsum 18,2016,28,TRUE,6
5931812,IRI,Nesuch 3,2016,139,TRUE,6
5931843,IRI,Mount Currie,2016,1298,TRUE,6
5933037,RDA,Thompson-Nicola I (Blue Sky Country),2016,0,FALSE,6
5941039,RDA,Cariboo J,2016,41,FALSE,3
5941039,RDA,Cariboo J,2016,141,FALSE,4
5941039,RDA,Cariboo J,2016,0,FALSE,6
5943008,VL,Alert Bay,2016,495,FALSE,4
5943012,T,Port McNeill,2016,2365,FALSE,4
5943017,VL,Port Alice,2016,671,FALSE,4
5943023,DM,Port Hardy,2016,4184,FALSE,4
5943027,RDA,Mount Waddington B,2016,0,FALSE,3
5943027,RDA,Mount Waddington B,2016,59,FALSE,4
5943027,RDA,Mount Waddington B,2016,1,FALSE,5
5943031,RDA,Mount Waddington C,2016,755,FALSE,4
5943031,RDA,Mount Waddington C,2016,4,FALSE,5
5943033,RDA,Mount Waddington D,2016,230,FALSE,4
5943033,RDA,Mount Waddington D,2016,1,FALSE,5
5943037,RDA,Mount Waddington A,2016,10,FALSE,3
5943037,RDA,Mount Waddington A,2016,889,FALSE,4
5943804,IRI,Fort Rupert 1,2016,27,TRUE,4
5943806,IRI,Tsulquate 4,2016,437,TRUE,4
5943807,IRI,Dead Point 5,2016,10,TRUE,4
5943808,IRI,Gwayasdums 1,2016,27,TRUE,4
5943809,IRI,Hopetown 10A,2016,0,TRUE,4
5943813,IRI,Quaee 7,2016,79,TRUE,4
5943815,IRI,Kippase 2,2016,231,TRUE,4
5943816,IRI,Quatsino Subdivision 18,2016,227,TRUE,4
5943817,IRI,Thomas Point 5,2016,0,TRUE,4
5943835,IRI,Nimpkish 2,2016,0,TRUE,4
5943836,IRI,Hope Island 1,2016,0,TRUE,4
5943837,IRI,Alert Bay,2016,471,TRUE,4
5945006,RDA,Central Coast A,2016,191,FALSE,3
5945006,RDA,Central Coast A,2016,16,FALSE,4
5945010,RDA,Central Coast C,2016,542,FALSE,3
5945010,RDA,Central Coast C,2016,0,FALSE,4
5945012,RDA,Central Coast D,2016,409,FALSE,3
5945014,RDA,Central Coast E,2016,152,FALSE,3
5945801,IRI,Bella Bella 1,2016,1042,TRUE,3
5945802,IRI,Bella Coola 1,2016,826,TRUE,3
5945803,IRI,Katit 1,2016,92,TRUE,3
5947007,DM,Port Edward,2016,483,FALSE,1
5947012,CY,Prince Rupert,2016,12650,FALSE,1
5947016,RDA,Skeena-Queen Charlotte A,2016,42,FALSE,1
5947021,RDA,Skeena-Queen Charlotte C,2016,70,FALSE,1
5947023,VL,Masset,2016,820,FALSE,2
5947026,VL,Queen Charlotte,2016,877,FALSE,2
5947027,RDA,Skeena-Queen Charlotte D,2016,556,FALSE,2
5947030,VL,Port Clements,2016,291,FALSE,2
5947032,RDA,Skeena-Queen Charlotte E,2016,349,FALSE,2
5947803,IRI,Masset 1,2016,574,TRUE,2
5947804,IRI,Skidegate 1,2016,862,TRUE,2
5947806,IRI,Kulkayu (Hartley Bay) 4,2016,54,TRUE,1
5947807,IRI,Dolphin Island 1,2016,364,TRUE,1
5947809,IRI,Lax Kw'alaams 1,2016,669,TRUE,1
5947810,IRI,S1/2 Tsimpsean 2,2016,91,TRUE,1
5949005,DM,Kitimat,2016,8403,FALSE,1
5949011,CY,Terrace,2016,12065,FALSE,1
5949013,RDA,Kitimat-Stikine C (Part 1),2016,2575,FALSE,1
5949018,RDA,Kitimat-Stikine E,2016,4138,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2016,3,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2016,1,FALSE,3
5949028,RDA,Kitimat-Stikine B,2016,59,FALSE,1
5949032,DM,Stewart,2016,25,FALSE,1
5949035,NL,Nisga'a,2016,742,TRUE,1
5949039,RDA,Kitimat-Stikine A,2016,3,FALSE,1
5949802,IRI,Kitasoo 1,2016,299,TRUE,3
5949803,IRI,Kitamaat 2,2016,543,TRUE,1
5949804,IRI,Kitsumkaylum 1,2016,346,TRUE,1
5949805,IRI,Kshish 4,2016,0,TRUE,1
5949807,IRI,Kulspai 6,2016,90,TRUE,1
5949844,IRI,Kitselas 1,2016,279,TRUE,1
5951031,RDA,Bulkley-Nechako E,2016,1,FALSE,1
5951031,RDA,Bulkley-Nechako E,2016,20,FALSE,3
5951051,RDA,Bulkley-Nechako A,2016,459,FALSE,1
5951053,RDA,Bulkley-Nechako G,2016,1,FALSE,1
