csd_id,csd_name,year,area_sq_km,population,unemp_rate,med_income
5933833,Inkluckcheen (IRI),2011,4.25059,199,27.8,NA
5933834,Kumcheen 1 (IRI),2011,0.15379,39,NA,NA
5933836,Lower Hat Creek 2 (IRI),2011,8.37747,54,33.3,NA
5933837,Peq-Paq 22 (IRI),2011,1.93197,0,NA,NA
5933838,Neskonlith (IRI),2011,26.33004,237,38.1,NA
5933839,Lytton  4A (IRI),2011,1.75331,0,NA,NA
5933840,Lytton  4E (IRI),2011,1.25437,5,NA,NA
5933841,Lytton  9A (IRI),2011,1.51568,5,NA,NA
5933842,Lytton  9B (IRI),2011,0.73354,0,NA,NA
5933844,Ashcroft 4 (IRI),2011,1.40015,76,33.3,NA
5933845,105 Mile Post 2 (IRI),2011,13.61967,21,NA,NA
5933846,Oregon Jack Creek 5 (IRI),2011,4.35379,5,NA,NA
5933848,Nickel Palm 4 (IRI),2011,0.65877,10,NA,NA
5933849,Siska Flat (IRI),2011,0.63169,106,40,NA
5933850,Nickeyeah 25 (IRI),2011,0.94322,16,NA,NA
5933851,Nicomen 1 (IRI),2011,0.67587,64,28.6,NA
5933852,Nohomeen 23 (IRI),2011,0.17345,5,NA,NA
5933853,Nuuautin 2 (IRI),2011,1.92416,128,36.4,NA
5933854,Paska Island 3 (IRI),2011,0.56966,0,NA,NA
5933855,Papyum 27 (IRI),2011,0.47195,29,NA,NA
5933857,Pemynoos 9 (IRI),2011,18.98209,0,NA,NA
5933858,Seah 5 (IRI),2011,1.59652,20,NA,NA
5933859,Shackan 11 (IRI),2011,25.95505,55,50,NA
5933861,Kloklowuck 7 (IRI),2011,0.84661,5,NA,NA
5933865,Skuppah 4 (IRI),2011,0.12884,5,NA,NA
5933866,Skwayaynope 26 (IRI),2011,0.97984,5,NA,NA
5933868,Spintlum Flat 3 (IRI),2011,1.77499,5,NA,NA
5933870,Nkaih 10 (IRI),2011,1.16028,0,NA,NA
5933872,Marble Canyon 3 (IRI),2011,2.842,68,33.3,NA
5933873,Stryen 9 (IRI),2011,2.5656,75,50,NA
5933874,Tsaukan 12 (IRI),2011,0.66784,0,NA,NA
5933875,Upper Hat Creek 1 (IRI),2011,9.01286,29,NA,NA
5933876,Upper Nepa 6 (IRI),2011,2.89763,10,NA,NA
5933877,Whispering Pines 4 (IRI),2011,6.18254,60,0,NA
5933878,Yawaucht 11 (IRI),2011,1.15703,10,NA,NA
5933879,Zacht 5 (IRI),2011,0.23144,25,NA,NA
5933880,Kamloops 1 (IRI),2011,140.21796,2577,11.3,63185
5933881,Spences Bridge (IRI),2011,0.20892,0,NA,NA
5933882,Kanaka Bar (IRI),2011,1.27426,15,NA,NA
5933884,Sahhaltkum 4 (IRI),2011,13.43143,320,17.4,34457
5933886,Nekalliston 2 (IRI),2011,0.08588,0,NA,NA
5933887,North Thompson 1 (IRI),2011,12.99549,252,24,NA
5933888,Louis Creek 4 (IRI),2011,0.01772,15,NA,NA
5933889,Squaam 2 (IRI),2011,0.4564,10,NA,NA
5933895,Shawniken 4B (IRI),2011,0.03559,15,NA,NA
5933896,Nekliptum  1 (IRI),2011,0.13828,53,40,NA
5933897,Boothroyd 8A (Part) (IRI),2011,0.03101,0,NA,NA
5935010,Kelowna (CY),2011,260.91524,117312,8.1,57948
5935012,Central Okanagan (RDA),2011,1278.06184,3795,6.1,69064
5935016,Lake Country (DM),2011,162.36555,11708,7.2,66676
5935018,Peachland (DM),2011,17.7509,5200,9.9,60590
5935020,Central Okanagan J (RDA),2011,1253.17435,1947,1.4,64103
5935029,West Kelowna (DM),2011,160.23333,30892,8,68261
5935801,Duck Lake 7 (IRI),2011,2.01718,1917,9.1,38110
5935802,Tsinstikeptum  9 (IRI),2011,6.91769,5882,13.6,44127
5935803,Tsinstikeptum 10 (IRI),2011,3.46362,1186,8.8,52597
5937005,Lumby (VL),2011,5.74696,1731,12.3,52161
5937010,Coldstream (DM),2011,68.76124,10314,8.7,78417
5937014,Vernon (CY),2011,116.07553,38150,9.4,50644
5937017,North Okanagan B (RDA),2011,552.50582,3046,7,71488
5937021,North Okanagan C (RDA),2011,300.33429,3872,6.6,73083
5937022,North Okanagan D (RDA),2011,1819.66415,2848,13.9,46908
5937023,North Okanagan E (RDA),2011,2638.51251,939,18.8,29942
5937024,Spallumcheen (DM),2011,256.49519,5055,9.2,60691
5937028,Armstrong (CY),2011,5.18881,4815,7.3,50005
5937033,Enderby (CY),2011,4.26314,2932,7.9,40954
5937041,North Okanagan F (RDA),2011,1834.5755,3938,7.9,51141
5937801,Okanagan (Part) 1 (IRI),2011,90.17252,2604,17,45656
5937802,Enderby 2 (IRI),2011,23.74536,390,27.3,30077
5937803,Priest's Valley 6 (IRI),2011,0.35786,598,17.5,40818
5937805,Harris 3 (IRI),2011,0.50873,5,NA,NA
5939007,Golden (T),2011,12.05267,3701,8.4,70642
5939011,Columbia-Shuswap A (RDA),2011,13842.15254,3065,16.1,52461
5939019,Revelstoke (CY),2011,48.09902,7139,16.1,57724
5939023,Columbia-Shuswap B (RDA),2011,10127.89663,552,0,53283
5939032,Salmon Arm (CY),2011,175.97715,17464,7.6,49334
5939037,Columbia-Shuswap C (RDA),2011,623.69492,7662,10.7,50550
5939039,Columbia-Shuswap D (RDA),2011,697.86501,4047,10,44150
5939043,Columbia-Shuswap E (RDA),2011,1598.97644,1335,17.6,36477
5939044,Columbia-Shuswap F (RDA),2011,2804.29363,2368,19.1,60333
5939045,Sicamous (DM),2011,16.2838,2441,21.5,40463
5939801,Chum Creek 2 (IRI),2011,2.77396,51,NA,NA
5939802,Hustalen 1 (IRI),2011,9.14185,26,NA,NA
5939803,North Bay 5 (IRI),2011,3.66229,75,0,NA
5939804,Okanagan (Part) 1 (IRI),2011,18.38767,69,33.3,NA
5939805,Quaaout 1 (IRI),2011,17.09918,234,19,NA
5939806,Salmon River 1 (IRI),2011,16.13434,45,0,NA
5939807,Scotch Creek 4 (IRI),2011,8.4288,19,NA,NA
5939808,Switsemalph 3 (IRI),2011,5.46097,90,37.5,NA
5939811,Switsemalph (IRI),2011,4.82766,129,36.4,NA
5941005,One Hundred Mile House (DM),2011,54.14843,1886,12.5,46098
5941009,Williams Lake (CY),2011,36.2297,10832,10.1,55251
5941010,Cariboo D (RDA),2011,876.96667,2988,13.5,73380
5941012,Cariboo E (RDA),2011,1773.04856,4129,11,70539
5941013,Quesnel (CY),2011,39.07449,10007,13.4,50864
5941014,Cariboo F (RDA),2011,10314.53184,4564,7.7,60458
5941015,Cariboo G (RDA),2011,2791.2724,4955,11.2,62841
5941016,Cariboo H (RDA),2011,2769.60319,1569,20.6,34011
5941017,Cariboo L (RDA),2011,1392.30027,4177,7.7,38902
5941019,Cariboo A (RDA),2011,804.38175,6250,10.2,62919
5941021,Cariboo B (RDA),2011,1449.15863,4006,11.7,59939
5941025,Wells (DM),2011,159.95202,245,25.8,44904
5941026,Cariboo C (RDA),2011,7540.7427,1225,10.2,57182
5941027,Cariboo I (RDA),2011,12140.37964,1511,13.1,58378
5941039,Cariboo J (RDA),2011,26659.97155,600,14.3,29528
5941041,Cariboo K (RDA),2011,13879.60955,494,0,35226
5941801,Alkali Lake 1 (IRI),2011,2.58876,353,41.9,30320
5941802,Canim Lake 1 (IRI),2011,17.33801,224,21.7,NA
5941803,Canim Lake 4 (IRI),2011,0.12861,0,NA,NA
5941804,Canoe Creek 3 (IRI),2011,28.30657,0,NA,NA
5941805,Deep Creek 2 (IRI),2011,15.67439,111,27.3,NA
5941806,Dog Creek 1 (IRI),2011,1.36455,80,25,NA
5941807,Dog Creek 2 (IRI),2011,2.19369,30,NA,NA
5941808,Lohbiee 3 (IRI),2011,2.74717,118,0,NA
5941809,Quesnel 1 (IRI),2011,5.55592,73,40,NA
5941810,Soda Creek 1 (IRI),2011,4.02852,33,NA,NA
5941811,Johny Sticks 2 (IRI),2011,3.06582,20,NA,NA
5941812,Williams Lake 1 (IRI),2011,16.68439,227,31.6,NA
5941813,Canim Lake 2 (IRI),2011,0.56417,5,NA,NA
5941817,Alexis Creek 14 (IRI),2011,1.68953,0,NA,NA
5941818,Alexis Creek 16 (IRI),2011,0.39063,0,NA,NA
5941819,Alexis Creek 24 (IRI),2011,0.74127,0,NA,NA
5941820,Alexis Creek 25 (IRI),2011,0.32837,0,NA,NA
5941821,Anahim's Flat 1 (IRI),2011,38.922110000000004,475,34.4,31666
5941827,Charley Boy's Meadow 3 (IRI),2011,4.77442,0,NA,NA
5941828,Chilco Lake 1 (IRI),2011,1.00925,43,0,NA
5941829,Chilco Lake 1A (IRI),2011,6.79965,0,NA,NA
5941831,Tanakut 4 (IRI),2011,2.17042,5,NA,NA
5941833,Kluskus 1 (IRI),2011,4.47108,39,NA,NA
5941834,Louis Squinas Ranch 14 (IRI),2011,3.56684,0,NA,NA
5941835,Coglistiko River 29 (IRI),2011,0.67324,0,NA,NA
5941837,Nazco 20 (IRI),2011,4.77454,132,40,NA
5941838,Puntzi Lake 2 (IRI),2011,0.23273,5,NA,NA
5941839,Redstone Flat 1 (IRI),2011,3.44705,185,66.7,NA
5941840,Squinas 2 (IRI),2011,4.21963,161,41.7,NA
5941841,Stone 1 (IRI),2011,15.75072,201,40,NA
5941842,Alexis Creek 17 (IRI),2011,1.70316,0,NA,NA
5941843,Seymour Meadows 19 (IRI),2011,1.60596,0,NA,NA
5941844,Agats Meadow 8 (IRI),2011,1.21153,0,NA,NA
5941845,Thomas Squinas Ranch 2A (IRI),2011,2.68933,20,NA,NA
5941846,Toby's Meadow 4 (IRI),2011,0.73037,0,NA,NA
5941847,Alexis Creek  6 (IRI),2011,0.93449,0,NA,NA
5941848,Alexis Creek 21 (IRI),2011,3.61658,0,NA,NA
5941849,Baptiste Meadow 2 (IRI),2011,2.06484,5,NA,NA
5941850,Toosey 1 (IRI),2011,22.52941,113,28.6,NA
5941851,Towdystan Lake 3 (IRI),2011,2.76245,10,NA,NA
5941852,Trout Lake Alec 16 (IRI),2011,1.01213,21,NA,NA
5941854,Ulkatcho 13 (IRI),2011,2.03606,0,NA,NA
5941855,Windy Mouth 7 (IRI),2011,0.02582,5,NA,NA
5941856,Alexis Creek 34 (IRI),2011,1.31554,0,NA,NA
5941858,Cahoose 10 (IRI),2011,2.14579,0,NA,NA
5941859,Blackwater Meadow 11 (IRI),2011,0.61036,0,NA,NA
5941860,Cahoose 12 (IRI),2011,0.68317,0,NA,NA
5941861,Betty Creek 18 (IRI),2011,1.2889,0,NA,NA
5941862,Salmon River Meadow 7 (IRI),2011,1.00412,0,NA,NA
5941863,Tzetzi Lake 11 (IRI),2011,0.7376,0,NA,NA
5941864,Sundayman's Meadow 3 (IRI),2011,0.48833,5,NA,NA
5941865,Tatelkus Lake 28 (IRI),2011,1.17695,0,NA,NA
5941866,Euchinico Creek 17 (IRI),2011,4.21019,0,NA,NA
5941868,Sandy Harry 4 (IRI),2011,2.14582,5,NA,NA
5941871,Fishtrap 19 (IRI),2011,0.27722,20,NA,NA
5941872,Swan Lake  3 (IRI),2011,1.02938,5,NA,NA
5941873,Alkali Lake 4A (IRI),2011,1.30034,5,NA,NA
5941876,Lezbye  6 (IRI),2011,0.89343,0,NA,NA
5941879,Michel Gardens 36 (IRI),2011,0.04143,10,NA,NA
5941880,Ulkatcho 14A (IRI),2011,2.66651,138,30.8,NA
5941881,Baezaeko River 27 (IRI),2011,0.21586,0,NA,NA
5941882,Alexandria (IRI),2011,8.58222,52,0,NA
5941883,Anahim's Meadow (IRI),2011,4.20483,0,NA,NA
5941884,Garden (IRI),2011,2.03642,10,NA,NA
5941885,Little Springs (IRI),2011,4.73,10,NA,NA
5943008,Alert Bay (VL),2011,1.68955,445,0,48994
5943012,Port McNeill (T),2011,13.92058,2505,5.7,68059
5943017,Port Alice (VL),2011,6.99671,805,8.8,62453
5943023,Port Hardy (DM),2011,38.9215,4008,8.6,60247
5943027,Mount Waddington B (RDA),2011,2601.69119,81,0,NA
5943031,Mount Waddington C (RDA),2011,1568.37152,756,11.8,66919
5943033,Mount Waddington D (RDA),2011,3445.98652,272,11.8,NA
5943037,Mount Waddington A (RDA),2011,13042.77484,981,23.8,26630
5943804,Fort Rupert 1 (IRI),2011,0.04769,46,0,NA
5943806,Tsulquate 4 (IRI),2011,0.51405,491,34.5,33111
5943807,Dead Point 5 (IRI),2011,0.41844,10,NA,NA
5943808,Gwayasdums 1 (IRI),2011,0.31803,38,40,NA
5943809,Hopetown 10A (IRI),2011,0.03103,0,NA,NA
5943813,Quaee 7 (IRI),2011,2.25727,91,0,NA
5943815,Kippase 2 (IRI),2011,0.13957,211,11.8,NA
5943816,Quatsino Subdivision 18 (IRI),2011,0.24158,214,23.5,NA
5943817,Thomas Point 5 (IRI),2011,0.22766,0,NA,NA
5943836,Hope Island 1 (IRI),2011,35.19009,15,NA,NA
5943837,Alert Bay (IRI),2011,2.48277,537,20.5,25625
5945006,Central Coast A (RDA),2011,20370.34922,129,0,NA
5945010,Central Coast C (RDA),2011,4043.17186,588,0,63222
5945012,Central Coast D (RDA),2011,307.53772,384,8.5,68436
5945014,Central Coast E (RDA),2011,362.28268,95,0,NA
5945801,Bella Bella 1 (IRI),2011,6.1504200000000004,1095,20,35750
5945802,Bella Coola 1 (IRI),2011,16.38857,852,18.4,25929
5945803,Katit 1 (IRI),2011,6.66164,63,0,NA
5947007,Port Edward (DM),2011,183.68621,544,13.2,57366
5947012,Prince Rupert (CY),2011,54.97256,12508,14.6,54375
5947016,Skeena-Queen Charlotte A (RDA),2011,3054.26616,29,NA,NA
5947021,Skeena-Queen Charlotte C (RDA),2011,6891.88618,147,0,NA
5947023,Masset (VL),2011,20.6785,884,7.2,36803
5947026,Queen Charlotte (VL),2011,35.4434,944,17.1,75438
5947027,Skeena-Queen Charlotte D (RDA),2011,6510.10025,524,0,64842
5947030,Port Clements (VL),2011,13.15741,378,0,36554
5947032,Skeena-Queen Charlotte E (RDA),2011,3457.79178,317,0,89162
5947803,Masset 1 (IRI),2011,3.20601,614,19,29841
5947804,Skidegate 1 (IRI),2011,5.12466,709,6,32277
5947806,Kulkayu (Hartley Bay) 4 (IRI),2011,1.13905,20,NA,NA
5947807,Dolphin Island 1 (IRI),2011,15.63567,405,39.1,28745
5947809,Lax Kw'alaams 1 (IRI),2011,111.04234,678,20.6,26765
5947810,S1/2 Tsimpsean 2 (IRI),2011,33.63325,83,NA,NA
5949005,Kitimat (DM),2011,257.76166,8335,11.8,65998
5949011,Terrace (CY),2011,59.07438,11486,7.8,58592
5949013,Kitimat-Stikine C (Part 1) (RDA),2011,9836.84465,2696,7.3,58444
5949018,Kitimat-Stikine E (RDA),2011,17.31739,3988,8.1,55236
5949020,Kitimat-Stikine C (Part 2) (RDA),2011,18612.54746,5,NA,NA
5949022,Hazelton (VL),2011,3.04599,270,0,NA
5949024,New Hazelton (DM),2011,24.62569,666,25.9,50285
5949028,Kitimat-Stikine B (RDA),2011,7488.31907,1507,12.2,48645
5949032,Stewart (DM),2011,562.35819,494,8.1,87734
5949035,Nisga'a (NL),2011,2053.04365,1909,26.9,41649
5949038,Kitimat-Stikine F (RDA),2011,13212.77488,328,0,61993
5949039,Kitimat-Stikine A (RDA),2011,25754.90724,35,NA,NA
5949041,Kitimat-Stikine D (RDA),2011,28673.00571,248,20,NA
5949802,Kitasoo 1 (IRI),2011,3.27237,322,7.7,36672
5949803,Kitamaat 2 (IRI),2011,1.56549,514,30,39591
5949804,Kitsumkaylum 1 (IRI),2011,4.95283,302,24,51214
5949805,Kshish 4 (IRI),2011,2.89823,0,NA,NA
5949807,Kulspai 6 (IRI),2011,0.07159,95,28.6,NA
5949810,Coryatsaqua (Moricetown) 2 (IRI),2011,1.46789,88,20,NA
5949811,Hagwilget 1 (IRI),2011,1.28124,238,42.1,NA
5949812,Gitanmaax 1 (IRI),2011,11.90607,627,30.2,33379
5949813,Kispiox 1 (IRI),2011,13.53574,536,31.6,18151
5949814,Gitsegukla 1 (IRI),2011,11.95951,448,54.2,22183
5949815,Gitanyow 1 (IRI),2011,5.08977,383,59.1,20966
5949816,Gitwangak 1 (IRI),2011,19.63344,500,56.2,21894
5949817,Moricetown 1 (IRI),2011,6.11286,259,28,32153
5949818,Sik-e-dakh 2 (IRI),2011,4.40311,222,38.5,NA
5949819,Babine 17 (IRI),2011,1.13881,175,26.7,NA
5949820,Bulkley River 19 (IRI),2011,2.33662,38,NA,NA
5949830,Kluachon Lake 1 (IRI),2011,0.15165,0,NA,NA
5949832,Iskut 6 (IRI),2011,0.58082,207,25,NA
5949843,Guhthe Tah 12 (IRI),2011,0.31009,157,28.6,NA
5949844,Kitselas 1 (IRI),2011,4.09574,220,26.7,NA
5949845,Dease Lake 9 (IRI),2011,1.05285,58,0,NA
5949846,Tahltan 1 (IRI),2011,1.96994,0,NA,NA
5949847,Telegraph Creek (IRI),2011,1.45678,5,NA,NA
5951007,Vanderhoof (DM),2011,57.99405,4480,9.9,63520
5951009,Fraser Lake (VL),2011,5.3986,1167,7.7,68948
5951013,Fort St. James (DM),2011,24.63734,1691,11,55625
5951015,Bulkley-Nechako C (RDA),2011,27192.30712,1429,9.9,69615
5951017,Bulkley-Nechako D (RDA),2011,4715.65797,1734,11.2,60925
5951019,Bulkley-Nechako F (RDA),2011,5576.10384,3702,8.4,66833
5951022,Burns Lake (VL),2011,7.47832,2029,12.1,53615
5951028,Bulkley-Nechako B (RDA),2011,3833.08413,2102,8,59738
5951031,Bulkley-Nechako E (RDA),2011,17734.75289,1507,10.5,61101
5951032,Granisle (VL),2011,80.95899,303,0,38590
5951034,Houston (DM),2011,74.22518,3147,6.7,71224
5951038,Telkwa (VL),2011,7.28583,1350,9.4,63715
5951043,Smithers (T),2011,15.33428,5404,7.8,65291
5951051,Bulkley-Nechako A (RDA),2011,3717.86486,5391,7.4,72741
5951053,Bulkley-Nechako G (RDA),2011,15047.38989,975,19.4,67501
5951801,Ye Koo Che 3 (IRI),2011,2.01235,88,42.9,NA
5951802,Nautley (Fort Fraser) 1 (IRI),2011,5.18899,201,0,NA
5951803,Nak'azdli (Necoslie 1) (IRI),2011,3.22014,534,26.9,31449
5951804,Sowchea 3 (IRI),2011,1.11359,0,NA,NA
5951805,Binche 2 (Pinchie 2) (IRI),2011,4.66447,111,33.3,NA
5951806,Seaspunkut 4 (IRI),2011,2.39771,15,NA,NA
5951807,Stellaquo (Stella) 1 (IRI),2011,9.06451,205,23.8,NA
5951809,Stony Creek 1 (IRI),2011,26.56752,332,48.5,16095
5951810,Tache 1 (IRI),2011,10.28947,409,43.3,26358
5951811,Tacla Lake (Ferry Landing) 9 (IRI),2011,0.72507,0,NA,NA
5951813,Laketown 3 (IRI),2011,2.43768,10,NA,NA
5951814,Dzitline Lee 9 (IRI),2011,5.44239,15,NA,NA
5951815,Burns Lake 18 (IRI),2011,0.55557,55,28.6,NA
5951818,Cheslatta 1 (IRI),2011,10.9006,84,0,NA
5951819,Omineca 1 (IRI),2011,0.56549,10,NA,NA
5951820,Palling 1 (IRI),2011,0.31758,5,NA,NA
5951821,Duncan Lake 2 (IRI),2011,0.66607,10,NA,NA
5951822,Francois Lake 7 (IRI),2011,1.37904,10,NA,NA
5951823,Skins Lake 16A (IRI),2011,0.67264,0,NA,NA
5951824,Skins Lake 16B (IRI),2011,0.62558,20,NA,NA
5951825,Tatla West 11 (IRI),2011,0.45216,5,NA,NA
5951826,Uncha Lake 13A (IRI),2011,0.37581,5,NA,NA
5951827,Woyenne 27 (IRI),2011,0.14596,301,50,35906
5951828,Babine  6 (IRI),2011,2.20332,93,62.5,NA
5951829,Babine 25 (IRI),2011,0.5266,81,66.7,NA
5951830,Jean Baptiste 28 (IRI),2011,1.41526,5,NA,NA
5951833,Tatla't East 2 (IRI),2011,0.70111,0,NA,NA
5951840,Williams Prairie Meadow 1A (IRI),2011,0.67881,10,NA,NA
5951844,Poison Creek 17A (IRI),2011,0.21934,0,NA,NA
5951845,Tadinlay 15 (IRI),2011,1.81507,0,NA,NA
5951846,Nedoats 11 (IRI),2011,3.99781,0,NA,NA
5951847,Babine Lake 21B (IRI),2011,0.02066,0,NA,NA
5951848,North Tacla Lake (IRI),2011,2.03553,183,20,NA
5951849,Mission Lands 17 (IRI),2011,0.47544,0,NA,NA
5953007,Valemount (VL),2011,5.2232,1020,8.5,45489
5953012,McBride (VL),2011,4.65787,586,23.6,31120
5953019,Fraser-Fort George H (RDA),2011,15160.8135,1665,11.7,45034
5953023,Prince George (CY),2011,330.41576,71974,9.9,63653
5953033,Mackenzie (DM),2011,223.00499,3507,8.4,57094
5953038,Fraser-Fort George A (RDA),2011,1447.93787,3362,8.8,80982
5953042,Fraser-Fort George C (RDA),2011,2857.74852,3434,9.8,85884
5953044,Fraser-Fort George D (RDA),2011,681.01389,4175,10.7,70900
5953046,Fraser-Fort George E (RDA),2011,624.62261,479,18.6,48145
5953048,Fraser-Fort George F (RDA),2011,12706.3655,1207,15.6,48658
5953050,Fraser-Fort George G (RDA),2011,18023.01624,317,16.7,71844
5953801,Fort George (Shelley) 2 (IRI),2011,5.70406,80,NA,NA
5953802,McLeod Lake 1 (IRI),2011,10.27097,73,22.2,NA
5955003,Tumbler Ridge (DM),2011,1571.0375,2710,9.6,85808
5955005,Pouce Coupe (VL),2011,2.0583,738,0,64140
5955010,Chetwynd (DM),2011,63.04796,2635,5.6,78110
5955014,Dawson Creek (CY),2011,24.36653,11583,6.8,58416
5955021,Peace River D (RDA),2011,11824.00678,5479,7.1,74948
5955023,Peace River E (RDA),2011,16703.78637,2764,6.1,89974
5955025,Hudson's Hope (DM),2011,896.90311,970,5.5,60583
5955030,Taylor (DM),2011,18.07823,1373,8.3,80614
5955034,Fort St. John (CY),2011,22.68873,18609,5.3,81298
5955040,Peace River B (RDA),2011,88004.92311,5552,5,88610
5955042,Peace River C (RDA),2011,606.08119,6398,7.3,94017
5955801,East Moberly Lake 169 (IRI),2011,31.35397,324,17.9,44851
5955802,West Moberly Lake 168A (IRI),2011,19.95496,95,37.5,NA
5955803,Blueberry River 205 (IRI),2011,13.7174,210,25,NA
5955804,Doig River 206 (IRI),2011,11.75939,120,0,NA
5955807,Fort Ware 1 (IRI),2011,4.32148,250,23.5,23896
5955808,Halfway River 168 (IRI),2011,40.95582,170,15.4,NA
5955812,Ingenika Point (S-É),2011,5.69558,102,22.2,NA
5957022,Stikine Region (RDA),2011,121810.53704,402,15.9,47367
5957802,Unnamed 10 (IRI),2011,0.03142,15,NA,NA
5957803,Five Mile Point  3 (IRI),2011,11.58292,49,0,NA
5957804,Good Hope Lake (S-É),2011,0.5198,0,NA,NA
5957813,Lower Post (S-É),2011,0.55757,105,25,NA
5957814,Liard River 3 (IRI),2011,3.58581,58,0,NA
5959007,Northern Rockies (RGM),2011,86304.82388,4987,4.5,86470
5959805,Fontas 1 (IRI),2011,0.1169,5,NA,NA
5959806,Fort Nelson 2 (IRI),2011,95.77637,457,25.6,45298
5959809,Kahntah 3 (IRI),2011,0.22173,0,NA,NA
5959810,Prophet River 4 (IRI),2011,4.41983,129,25,NA
5901003,Elkford (DM),2016,110.22737,2499,5.8,110379
5901006,Sparwood (DM),2016,193.81455,3784,6.4,103538
5901012,Fernie (CY),2016,14.27255,5249,7.2,90112
5901017,East Kootenay A (RDA),2016,4629.60255,1943,6.4,98901
5901019,East Kootenay B (RDA),2016,2857.6666,1976,7,78387
5901022,Cranbrook (CY),2016,32.1402,20047,7.8,67942
5901028,Kimberley (CY),2016,60.90053,7425,9.1,67072
5901035,East Kootenay C (RDA),2016,4572.18508,6036,6.9,86688
5901037,East Kootenay E (RDA),2016,4297.8506,1753,12.2,73728
5901039,Invermere (DM),2016,12.00838,3391,5.7,74606
5901040,Radium Hot Springs (VL),2016,6.38457,776,12.3,78976
5901043,Canal Flats (VL),2016,15.35052,668,8.5,66304
5901046,East Kootenay F (RDA),2016,6171.18858,2726,5.6,81835
5901048,East Kootenay G (RDA),2016,4706.67486,1462,10.1,66859
5901801,Tobacco Plains 2 (IRI),2016,42.2509,75,0,NA
5901802,Isidore's Ranch 4 (IRI),2016,2.75636,0,NA,NA
5901803,Kootenay 1 (IRI),2016,76.86497,170,19,57984
5901804,Columbia Lake 3 (IRI),2016,36.19009,140,0,44608
5901805,Cassimayooks (Mayook) 5 (IRI),2016,0.61793,0,NA,NA
5901806,Shuswap (IRI),2016,10.81049,319,7.3,52352
5903004,Creston (T),2016,8.46591,5351,6.1,46421
5903010,Central Kootenay A (RDA),2016,1913.89489,1930,11.9,49536
5903011,Salmo (VL),2016,2.47961,1141,10.3,47296
5903013,Central Kootenay B (RDA),2016,1620.89879,4657,9,54565
5903015,Nelson (CY),2016,16.08708,10572,8.7,56714
5903017,Central Kootenay C (RDA),2016,775.22135,1482,6,55936
5903019,Slocan (VL),2016,0.93039,272,20,37888
5903023,Kaslo (VL),2016,3.32928,968,7,44096
5903027,Silverton (VL),2016,0.8358,195,0,46976
5903032,New Denver (VL),2016,2.03911,473,7.7,40576
5903039,Central Kootenay D (RDA),2016,5987.65681,1343,10.1,45525
5903041,Central Kootenay E (RDA),2016,884.35417,3772,7.7,54967
5903043,Central Kootenay F (RDA),2016,416.23786,3963,9.6,73545
5903045,Castlegar (CY),2016,22.89582,8039,7.7,68800
5903047,Central Kootenay G (RDA),2016,1517.07951,1623,11.7,46720
5903050,Nakusp (VL),2016,8.9233,1605,8,50970
5903052,Central Kootenay H (RDA),2016,3386.4643,4667,10.6,44105
5903056,Central Kootenay I (RDA),2016,113.62208,2534,7.5,67797
5903058,Central Kootenay J (RDA),2016,1807.96121,3137,10.9,77568
5903060,Central Kootenay K (RDA),2016,4647.13792,1681,9.9,50880
5903807,Creston 1 (IRI),2016,7.56743,112,16.7,30016
5905005,Fruitvale (VL),2016,2.70165,1920,8.9,73370
5905009,Montrose (VL),2016,1.46166,996,5.4,83136
5905014,Trail (CY),2016,37.05638,7709,9.7,55424
5905018,Warfield (VL),2016,1.88776,1680,4.7,79360
5905023,Rossland (CY),2016,59.8219,3729,7.2,81897
5905026,Kootenay Boundary A (RDA),2016,244.08547,1891,5.2,83584
5905030,Kootenay Boundary B / Lower Columbia-Old-Glory (RDA),2016,780.67484,1442,9.8,71296
5905032,Grand Forks (CY),2016,10.86955,4049,9.3,49097
5905037,Midway (VL),2016,12.57255,649,5.4,49920
5905042,Greenwood (CY),2016,2.419,665,13.3,38784
5905050,Kootenay Boundary C / Christina Lake (RDA),2016,556.45915,1337,10.2,55501
5905052,Kootenay Boundary D / Rural Grand Forks (RDA),2016,2126.77756,3225,4.9,55322
5905054,Kootenay Boundary E / West Boundary (RDA),2016,4315.55142,2155,6.4,39369
5907005,Osoyoos (T),2016,10.29141,5085,7.5,52352
5907009,Keremeos (VL),2016,2.17667,1502,17.7,43922
5907014,Oliver (T),2016,6.02449,4928,6.5,54656
5907022,Okanagan-Similkameen A (RDA),2016,272.90002,1858,9.7,66752
5907024,Princeton (T),2016,61.34811,2828,6.7,51913
5907026,Okanagan-Similkameen B (RDA),2016,241.11528,1047,13,47104
5907028,Okanagan-Similkameen C (RDA),2016,446.38384,3557,9.2,56099
5907035,Summerland (DM),2016,76.94674,11615,7.9,66461
5907041,Penticton (CY),2016,46.6191,33761,8.8,54219
5907047,Okanagan-Similkameen D (RDA),2016,942.96981,5874,7.1,70473
5907049,Okanagan-Similkameen E (RDA),2016,544.69113,1903,6.9,72448
5907051,Okanagan-Similkameen F (RDA),2016,609.56235,2014,6.5,94464
5907053,Okanagan-Similkameen G (RDA),2016,2128.17483,2236,7.5,42069
5907055,Okanagan-Similkameen H (RDA),2016,4782.27361,1953,7.5,59648
5907801,Lower Similkameen 2 (IRI),2016,14.31961,58,0,NA
5907802,Osoyoos 1 (IRI),2016,130.61831,762,12.7,51392
