"stock_id","common","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q98","bbmsy_sd","bbmsy_mean","year","model"
"Ophiodon_elongatus-67","Lingcod",8.31545602482811e-01,1.12353226128975e+00,1.27989500005172e+00,1.43487137078685e+00,1.69231072513753e+00,2.22906838295192e-01,1.27609382753496e+00,1978,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.54245311322522e-01,1.13667685282454e+00,1.29048751792101e+00,1.44128386538388e+00,1.69282796931079e+00,2.17534896336895e-01,1.28639388153274e+00,1979,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.80035295206015e-01,1.15196163575964e+00,1.30378474936229e+00,1.45201197761437e+00,1.69753545843094e+00,2.12507186134773e-01,1.30011412163772e+00,1980,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.96221302540947e-01,1.15664033261809e+00,1.30010763629077e+00,1.44246276938163e+00,1.68144145762213e+00,2.03888556804414e-01,1.29720066857762e+00,1981,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.68243254487447e-01,1.10851430259569e+00,1.2397111068946e+00,1.36521652425715e+00,1.57852727578162e+00,1.84074758838807e-01,1.23458749221835e+00,1982,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.4238580782605e-01,1.06616206748707e+00,1.18718061377413e+00,1.29946799646685e+00,1.5011860558785e+00,1.70139586911202e-01,1.18186669682297e+00,1983,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.14867992286245e-01,1.02304381674173e+00,1.13340119125343e+00,1.23928984815647e+00,1.42773345629563e+00,1.57764841506199e-01,1.12971358220955e+00,1984,"CMSY"
"Ophiodon_elongatus-67","Lingcod",7.50176054732383e-01,9.37600161736562e-01,1.03242560126238e+00,1.12418781901436e+00,1.30512599848183e+00,1.40552995670024e-01,1.03051204676603e+00,1985,"CMSY"
"Ophiodon_elongatus-67","Lingcod",7.33707239640542e-01,9.116560304842e-01,1.00267524370509e+00,1.09200177797227e+00,1.26404994592374e+00,1.34983129599914e-01,1.00141226374819e+00,1986,"CMSY"
"Ophiodon_elongatus-67","Lingcod",7.18309175164387e-01,8.86479956077065e-01,9.74601480260832e-01,1.06048218262256e+00,1.22895035885147e+00,1.29822163061387e-01,9.737211722397e-01,1987,"CMSY"
"Ophiodon_elongatus-67","Lingcod",7.01768849483203e-01,8.60003854623172e-01,9.45074578922468e-01,1.02721456263403e+00,1.18666178110185e+00,1.24089243012304e-01,9.4394551893574e-01,1988,"CMSY"
"Ophiodon_elongatus-67","Lingcod",6.70680718221267e-01,8.1851274830498e-01,8.97153849314164e-01,9.73369707310673e-01,1.12423869389719e+00,1.15870618860555e-01,8.9639096589329e-01,1989,"CMSY"
"Ophiodon_elongatus-67","Lingcod",6.26326809377263e-01,7.60716008987228e-01,8.31323370029821e-01,9.00394945622637e-01,1.04247818042965e+00,1.05790109434596e-01,8.31266922205073e-01,1990,"CMSY"
"Ophiodon_elongatus-67","Lingcod",5.6552086158768e-01,6.85221717542669e-01,7.45972378595439e-01,8.06919214171124e-01,9.46607667821043e-01,9.57270044502116e-02,7.47939260212034e-01,1991,"CMSY"
"Ophiodon_elongatus-67","Lingcod",5.30653184037177e-01,6.4058986433451e-01,6.96324909542209e-01,7.53188917858811e-01,8.90347712280896e-01,9.00989618323391e-02,6.99371681023513e-01,1992,"CMSY"
"Ophiodon_elongatus-67","Lingcod",4.73126253127132e-01,5.67557256272279e-01,6.16555292683286e-01,6.71369847767437e-01,8.1438240624754e-01,8.49308335408323e-02,6.2324219772461e-01,1993,"CMSY"
"Ophiodon_elongatus-67","Lingcod",4.32371840537226e-01,5.16211086724268e-01,5.62100801417495e-01,6.17052455689266e-01,7.65781868513376e-01,8.30106481261127e-02,5.71669238665735e-01,1994,"CMSY"
"Ophiodon_elongatus-67","Lingcod",4.01743252800926e-01,4.77845018714743e-01,5.22608502314909e-01,5.78270635392686e-01,7.30889380573289e-01,8.24691242303578e-02,5.33990266379127e-01,1995,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.57088581488975e-01,4.27011738055598e-01,4.72966297443451e-01,5.31491364688025e-01,6.90435376500648e-01,8.46632407478638e-02,4.86183015578202e-01,1996,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.38149977539643e-01,4.06746772404399e-01,4.53637685116323e-01,5.138063520827e-01,6.7537588598285e-01,8.60171607329175e-02,4.67544506912923e-01,1997,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.4252609823694e-01,4.11413681556703e-01,4.58242588844108e-01,5.17336717879017e-01,6.78904697394199e-01,8.57932090585099e-02,4.71764347810533e-01,1998,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.41601448721255e-01,4.11030536136512e-01,4.57381050082131e-01,5.17644427450771e-01,6.78090196369471e-01,8.59316570369419e-02,4.71479126104797e-01,1999,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.272124561135e-01,3.96076077780362e-01,4.42966150582218e-01,5.05310130933838e-01,6.67839383964144e-01,8.74860427239781e-02,4.58116827099622e-01,2000,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.22286737165047e-01,3.94033451448683e-01,4.42379729369883e-01,5.05589382597527e-01,6.68275905758628e-01,8.84106883717942e-02,4.57029735999313e-01,2001,"CMSY"
"Ophiodon_elongatus-67","Lingcod",3.04901247027239e-01,3.77743910950406e-01,4.27652583821145e-01,4.94299882299442e-01,6.56655012463777e-01,9.08700390735722e-02,4.43167330737706e-01,2002,"CMSY"
"Ophiodon_elongatus-67","Lingcod",2.87806313680667e-01,3.62870328716255e-01,4.15150668236889e-01,4.85600775065414e-01,6.50066413045476e-01,9.40696062200531e-02,4.31060601827983e-01,2003,"CMSY"
"Ophiodon_elongatus-67","Lingcod",2.65894396692623e-01,3.4349818506069e-01,4.0046317016043e-01,4.75545979822762e-01,6.42790542604912e-01,9.84222188805347e-02,4.16582776486699e-01,2004,"CMSY"
"Ophiodon_elongatus-67","Lingcod",2.38680733318867e-01,3.17338522626437e-01,3.81188432449815e-01,4.62154355286092e-01,6.33894041520199e-01,1.04440815453854e-01,3.97193590619587e-01,2005,"CMSY"
"Ophiodon_elongatus-67","Lingcod",2.15247923714982e-01,2.98975266217571e-01,3.70426451123524e-01,4.58264118341309e-01,6.304843485663e-01,1.11490990699837e-01,3.85738793927088e-01,2006,"CMSY"
"Ophiodon_elongatus-67","Lingcod",1.8824422754651e-01,2.77617062101282e-01,3.58920060339928e-01,4.54535702523007e-01,6.29816650319953e-01,1.19962420542758e-01,3.72531846888839e-01,2007,"CMSY"
"Ophiodon_elongatus-67","Lingcod",1.59914829615606e-01,2.58424982996114e-01,3.52143458351537e-01,4.54906696118233e-01,6.3400759283385e-01,1.29931812444159e-01,3.63017122790183e-01,2008,"CMSY"
"Ophiodon_elongatus-67","Lingcod",1.32888631753116e-01,2.43829490861873e-01,3.51269039908167e-01,4.62634920641634e-01,6.41849109360427e-01,1.41456165954517e-01,3.58682101229176e-01,2009,"CMSY"
"Ophiodon_elongatus-67","Lingcod",1.11749629330956e-01,2.40846071312056e-01,3.64397005414798e-01,4.84079069383548e-01,6.58650023999426e-01,1.53988492501213e-01,3.66347036212612e-01,2010,"CMSY"
"Ophiodon_elongatus-67","Lingcod",9.95001807611159e-02,2.51563565266122e-01,3.92536024777314e-01,5.21112038107479e-01,6.8857867687381e-01,1.67434446323168e-01,3.87982198804859e-01,2011,"CMSY"
"Ophiodon_elongatus-67","Lingcod",8.49553897098893e-02,2.64416271393732e-01,4.25957757129096e-01,5.63303247830108e-01,7.19269317833248e-01,1.82952977253586e-01,4.12981847927054e-01,2012,"CMSY"
"Ophiodon_elongatus-67","Lingcod",6.60568154239675e-02,2.77612818149783e-01,4.61386082396572e-01,6.1038520721019e-01,7.49190670703552e-01,2.00872097795516e-01,4.39605277281939e-01,2013,"CMSY"
"Ophiodon_elongatus-67","Lingcod",5.01628342320866e-02,2.97697413854719e-01,5.04841290367076e-01,6.69058665661921e-01,7.88550707636535e-01,2.21697845806528e-01,4.74415559109391e-01,2014,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.0690441660173e+00,1.28712550831933e+00,1.4500620912955e+00,1.63666598064318e+00,1.91470618775268e+00,2.29696536501071e-01,1.46553370792609e+00,1955,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.22898487939314e+00,1.48325212659839e+00,1.64370792081212e+00,1.79300881800341e+00,1.96514597174112e+00,2.02116250450345e-01,1.63132660808707e+00,1956,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.35377997556206e+00,1.61539421567285e+00,1.75334025535023e+00,1.8611795947203e+00,1.97899955111255e+00,1.6947499985736e-01,1.72774662337898e+00,1957,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.4346460438274e+00,1.67498747843853e+00,1.78295875221739e+00,1.86892394531182e+00,1.9776231394624e+00,1.42676520985579e-01,1.76174520113313e+00,1958,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.5054145547932e+00,1.72065275553011e+00,1.81210322409532e+00,1.88796623683076e+00,1.98228124173641e+00,1.24628736841214e-01,1.7946644336271e+00,1959,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.56751772944262e+00,1.75943843434179e+00,1.84005881401509e+00,1.90835839208147e+00,1.98736561420695e+00,1.1033805420776e-01,1.82488582766788e+00,1960,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.61143697568505e+00,1.78080589849246e+00,1.85400055914913e+00,1.91774477680774e+00,1.98923820675445e+00,1.00088930616696e-01,1.84127325209457e+00,1961,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.63335696688223e+00,1.78709007776392e+00,1.85650693296124e+00,1.91813506649722e+00,1.98871251774872e+00,9.44327964629039e-02,1.84573814598129e+00,1962,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.64804410652793e+00,1.79203763971218e+00,1.85980053987547e+00,1.91970267348099e+00,1.98955667659834e+00,9.11102440067141e-02,1.84983195261142e+00,1963,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.64836446461916e+00,1.78756661305392e+00,1.85352782400987e+00,1.91442579369754e+00,1.98785880474118e+00,9.01035712724033e-02,1.8454085788689e+00,1964,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.66675904195428e+00,1.80478750164472e+00,1.8700749803648e+00,1.92749148580345e+00,1.99097728050086e+00,8.65499802528451e-02,1.8602490909211e+00,1965,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.66606341497048e+00,1.80080618163574e+00,1.86594493758911e+00,1.92463173130652e+00,1.99007096567221e+00,8.67440279353942e-02,1.8569539134756e+00,1966,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.63912935414401e+00,1.76984599016197e+00,1.83602539857368e+00,1.89776387721825e+00,1.98317065045573e+00,9.03986706542384e-02,1.83018385934809e+00,1967,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.65855821084292e+00,1.79404206758372e+00,1.86058745874471e+00,1.92017571435678e+00,1.98934132912232e+00,8.83596943836828e-02,1.85171993322394e+00,1968,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.65407452322432e+00,1.78866438664873e+00,1.85486498675915e+00,1.91491744496802e+00,1.98812523347746e+00,8.88343475521305e-02,1.84694598542218e+00,1969,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.62362465273978e+00,1.75578186208502e+00,1.82291749577562e+00,1.88669377628783e+00,1.97947936053579e+00,9.31002639919576e-02,1.81797906387124e+00,1970,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.62903480185297e+00,1.76780724991021e+00,1.83713729457977e+00,1.90128620178209e+00,1.98477280265472e+00,9.40680769504556e-02,1.82996503922443e+00,1971,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.57292393660815e+00,1.70901255177908e+00,1.77968133275245e+00,1.84946497573294e+00,1.96429831778621e+00,1.00737550669723e-01,1.77748391947148e+00,1972,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.49879138092054e+00,1.63638151420265e+00,1.70928195459374e+00,1.78386686358832e+00,1.92233845277915e+00,1.07900165845048e-01,1.70994500202527e+00,1973,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.45158103888663e+00,1.59316269607516e+00,1.66995009078019e+00,1.74745124612772e+00,1.89682071677918e+00,1.13385427568889e-01,1.67093639938035e+00,1974,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.39679160117656e+00,1.54016190676012e+00,1.61906583680074e+00,1.70051973888142e+00,1.85841917793978e+00,1.17622288593755e-01,1.62132370439408e+00,1975,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.35024014212018e+00,1.49856152287287e+00,1.58042630805901e+00,1.66496640714872e+00,1.82764282108796e+00,1.21816223175224e-01,1.58283551944365e+00,1976,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.16694684379576e+00,1.31912020830676e+00,1.40812965527589e+00,1.5011225782765e+00,1.67895947444897e+00,1.31792925104957e-01,1.41206008650997e+00,1977,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.5238383018573e-01,1.12903526464483e+00,1.23496211098367e+00,1.34285701743408e+00,1.53871718437713e+00,1.52646672014699e-01,1.23775463912425e+00,1978,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.33112294313286e-01,1.12340513998205e+00,1.23837651745208e+00,1.35692460087007e+00,1.57497573929733e+00,1.6688308577352e-01,1.24266024802019e+00,1979,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.03587907175312e-01,1.10991087719955e+00,1.23409073751366e+00,1.36400434492622e+00,1.59945144663735e+00,1.80743334722121e-01,1.23932745888238e+00,1980,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.14545814015963e-01,1.13491545858128e+00,1.26793174194817e+00,1.40651739970786e+00,1.64965257625109e+00,1.91908690921947e-01,1.27219842490141e+00,1981,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.93245439714682e-01,1.22354646934451e+00,1.36618923744226e+00,1.51130883202068e+00,1.75190270688424e+00,1.99667071465858e-01,1.36857380813625e+00,1982,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.12407908753461e+00,1.36266316183737e+00,1.510532342161e+00,1.65562929442699e+00,1.87725132836205e+00,1.99690244152318e-01,1.50764403134547e+00,1983,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.25769202788165e+00,1.50004861662015e+00,1.64377398399188e+00,1.77532182343871e+00,1.95095133567913e+00,1.85562746871513e-01,1.63254021484621e+00,1984,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.2981858904724e+00,1.52507007940748e+00,1.64832497356578e+00,1.75575984947267e+00,1.91959713045479e+00,1.62074371495685e-01,1.63578664788974e+00,1985,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.20489280180866e+00,1.39132637233829e+00,1.49220294214062e+00,1.59159505632188e+00,1.7677942710643e+00,1.45035003756679e-01,1.49067372286619e+00,1986,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.06895181836276e+00,1.23411652161717e+00,1.33778120134689e+00,1.44675317357495e+00,1.63907534779849e+00,1.49494889419954e-01,1.34249467983787e+00,1987,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.39288707194064e-01,1.10714859309082e+00,1.22269845394491e+00,1.34510295158009e+00,1.55921714638532e+00,1.64321227882109e-01,1.22969533975578e+00,1988,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",7.75358285910579e-01,9.63027084671872e-01,1.0971670622494e+00,1.23865645098302e+00,1.47778623914819e+00,1.87214290375106e-01,1.10523972193869e+00,1989,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",7.24826951629123e-01,9.37901422548404e-01,1.09116020515638e+00,1.25110653522494e+00,1.51535387547174e+00,2.11498369675409e-01,1.09872390025965e+00,1990,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",7.53223779321807e-01,9.87703528293223e-01,1.16082847093541e+00,1.33534778341198e+00,1.61717575467415e+00,2.32556803082483e-01,1.16584136448745e+00,1991,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",6.06431451238986e-01,8.75123452464633e-01,1.06496764113782e+00,1.25116193770713e+00,1.53399579457203e+00,2.50408180736989e-01,1.06498002371227e+00,1992,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",5.45785884008662e-01,8.57786548993438e-01,1.07398624627466e+00,1.27727199185187e+00,1.57299537165594e+00,2.78065259177527e-01,1.06733532264019e+00,1993,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",5.94762900419552e-01,9.51001551972708e-01,1.19320495462953e+00,1.41160354679845e+00,1.713466871619e+00,3.03696388449617e-01,1.17793671569442e+00,1994,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",6.6100466204707e-01,1.05459264045562e+00,1.314481437767e+00,1.5313374558593e+00,1.8083726241561e+00,3.13576672172023e-01,1.28543413030997e+00,1995,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",7.23945774044497e-01,1.14667826024671e+00,1.40861625020858e+00,1.60928800867408e+00,1.84835942568812e+00,3.07791114286081e-01,1.36569748730128e+00,1996,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",7.73352524950842e-01,1.21615715268821e+00,1.46864168046002e+00,1.6441033673703e+00,1.85198430917479e+00,2.93316911393792e-01,1.41427993244753e+00,1997,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.12818794404837e-01,1.36598572083941e+00,1.60539652271892e+00,1.76314771514805e+00,1.94491101639247e+00,2.79781187377024e-01,1.54589726731556e+00,1998,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.74349838606674e-01,1.41358404702832e+00,1.61630432679018e+00,1.74397308005501e+00,1.91429847628955e+00,2.48197608741357e-01,1.55946454957372e+00,1999,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.00263642068869e+00,1.41946307158613e+00,1.58838122602477e+00,1.7019827351485e+00,1.87621579251742e+00,2.2412182557811e-01,1.54185250903849e+00,2000,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.98360491420956e-01,1.38689615426261e+00,1.53417870126163e+00,1.64371648146526e+00,1.82161137691571e+00,2.07949528745194e-01,1.49810839588706e+00,2001,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.05717037421368e-01,1.26300045291062e+00,1.39825905808507e+00,1.51186594336808e+00,1.70159859790181e+00,1.99013236032842e-01,1.37350319983605e+00,2002,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.39800048910159e-01,1.30536430109544e+00,1.44938801972134e+00,1.5665785195234e+00,1.76055231813294e+00,2.06567863156379e-01,1.42206152352254e+00,2003,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.02340552704616e+00,1.39644582673937e+00,1.54655382180228e+00,1.66663681905417e+00,1.8575561779763e+00,2.10624386840074e-01,1.51722757551173e+00,2004,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.08736514457724e+00,1.4486608947838e+00,1.59121324828191e+00,1.70475515548054e+00,1.88343547952613e+00,2.01033332922473e-01,1.56208455233777e+00,2005,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.16759454327828e+00,1.50940148450026e+00,1.64390511814762e+00,1.75130180083749e+00,1.9174131905972e+00,1.89674605221083e-01,1.61619206471782e+00,2006,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.21768041362288e+00,1.53045842533152e+00,1.6513992196287e+00,1.75056250660479e+00,1.91258972027824e+00,1.74251989273366e-01,1.62821587939068e+00,2007,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.22252783293638e+00,1.49931755953504e+00,1.60715287225818e+00,1.70196390301333e+00,1.86543518572458e+00,1.60270873169891e-01,1.59129043854415e+00,2008,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.24121981038609e+00,1.49154434882638e+00,1.59590764406921e+00,1.69041559272661e+00,1.85820005272344e+00,1.54203097734475e-01,1.58414839470448e+00,2009,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.20219726226627e+00,1.42288874803152e+00,1.52136112598038e+00,1.61503527905614e+00,1.78792615667025e+00,1.46765537485645e-01,1.51512690593625e+00,2010,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",1.09712981219891e+00,1.2797468959256e+00,1.37921882333271e+00,1.48089467542593e+00,1.66502593994479e+00,1.45629580887825e-01,1.38039680914665e+00,2011,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",9.91751877816411e-01,1.1601094355887e+00,1.26900169167347e+00,1.38414269506955e+00,1.57955892030093e+00,1.54787442272374e-01,1.27431160620796e+00,2012,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",8.75257135348269e-01,1.03755268558819e+00,1.16249456493971e+00,1.29594846372754e+00,1.50310686975868e+00,1.70340729500963e-01,1.17029479428442e+00,2013,"CMSY"
"Pandalus_jordani-67","Ocean shrimp",6.23233772983872e-01,7.9250782272278e-01,9.50395996771056e-01,1.11079597290333e+00,1.33946196489028e+00,2.00924236135282e-01,9.5679031436856e-01,2014,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.01537649030967e+00,1.2099469592946e+00,1.35478841197486e+00,1.55120837748453e+00,1.83424384827417e+00,2.26372305760716e-01,1.38287201437163e+00,1950,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.11655611579716e+00,1.33222268263975e+00,1.47738656956321e+00,1.63892702319981e+00,1.87835999147857e+00,2.06256366019009e-01,1.48822863426821e+00,1951,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.21886024625242e+00,1.44064941902942e+00,1.57689682949208e+00,1.71270608625119e+00,1.91831757014022e+00,1.84109880873299e-01,1.57675049151241e+00,1952,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.31323978569524e+00,1.53563280953229e+00,1.65691564361458e+00,1.77442195650236e+00,1.95413456257208e+00,1.66787901706323e-01,1.65036646852219e+00,1953,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.39162979830385e+00,1.60317994457722e+00,1.70967833972982e+00,1.81101110137512e+00,1.94398081107525e+00,1.44231795228709e-01,1.70140719712363e+00,1954,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.46024477895568e+00,1.6587037284606e+00,1.75235428566218e+00,1.83970908865029e+00,1.96283454238234e+00,1.3050497047434e-01,1.74333214344844e+00,1955,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.51307525561567e+00,1.69818095429247e+00,1.78375946469016e+00,1.85892982832209e+00,1.96834301287499e+00,1.17529688052582e-01,1.77227412460686e+00,1956,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.54839142331771e+00,1.71871950890085e+00,1.80472217399567e+00,1.87293927920052e+00,1.97553897513063e+00,1.12185586906062e-01,1.7912965597555e+00,1957,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.56914414200365e+00,1.73128532121135e+00,1.80998529126135e+00,1.8805796726243e+00,1.98318423587732e+00,1.06989064525286e-01,1.80191936075336e+00,1958,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.57978034784745e+00,1.74066734779263e+00,1.82088695823462e+00,1.88917428541417e+00,1.97791799045339e+00,1.04199810076396e-01,1.81132069755484e+00,1959,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.59727130995049e+00,1.75255246681122e+00,1.82265354592947e+00,1.88606485732533e+00,1.98239166840553e+00,9.91078710619173e-02,1.81531357428872e+00,1960,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63400473786609e+00,1.75429087574703e+00,1.82615587628316e+00,1.89078841632663e+00,1.98575504465854e+00,9.53337638649197e-02,1.82066637006384e+00,1961,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63513107737923e+00,1.76323080285369e+00,1.83318190458581e+00,1.9003047989024e+00,1.98382930015547e+00,9.51385752154698e-02,1.8278915165449e+00,1962,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63438172787069e+00,1.76863901977225e+00,1.82987884512163e+00,1.89672462340412e+00,1.97581955171344e+00,9.09185541740685e-02,1.82661440150977e+00,1963,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.61673398263301e+00,1.76389120394713e+00,1.83595554553409e+00,1.89811672162813e+00,1.98211166243328e+00,9.6002677068301e-02,1.82577503477454e+00,1964,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.61427169679376e+00,1.76541865040537e+00,1.83294463445422e+00,1.89880854684672e+00,1.9794369988653e+00,9.54670803109178e-02,1.82565248930008e+00,1965,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63178405146474e+00,1.76191756294946e+00,1.83638377306375e+00,1.9034194909416e+00,1.98099563997432e+00,9.50678505195883e-02,1.82706290865608e+00,1966,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.620656499824e+00,1.76300126396902e+00,1.83739947356512e+00,1.89739890255056e+00,1.98612936481396e+00,9.52711382070496e-02,1.82806395297678e+00,1967,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.62725267404362e+00,1.77083709663625e+00,1.84163046136186e+00,1.90268825260371e+00,1.98712381370773e+00,9.37576603741416e-02,1.83129003739221e+00,1968,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63602360438918e+00,1.76912546464079e+00,1.83605654396621e+00,1.89975163518754e+00,1.98415737004479e+00,9.22798309588549e-02,1.82973384049501e+00,1969,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.62722732170283e+00,1.7693494909389e+00,1.83685165774748e+00,1.89827980913163e+00,1.98227470885365e+00,9.21567733473907e-02,1.82908275496276e+00,1970,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.62743561656893e+00,1.77399027186931e+00,1.84065674176219e+00,1.90253492067805e+00,1.9871234909392e+00,9.43339373036913e-02,1.83234120569679e+00,1971,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.62784487092591e+00,1.77218070129994e+00,1.8385484500944e+00,1.9019569465514e+00,1.98353383277656e+00,9.43174879269093e-02,1.8312027463793e+00,1972,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63298106552023e+00,1.77654420632917e+00,1.84397205763143e+00,1.90835369449741e+00,1.98722119036171e+00,9.30588924537645e-02,1.83665143259891e+00,1973,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63649139298003e+00,1.7774992132196e+00,1.8498393157355e+00,1.91490912863813e+00,1.9873390813987e+00,9.49785071530237e-02,1.83975111023806e+00,1974,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.63031291609941e+00,1.7728692059682e+00,1.84119586903495e+00,1.91070783522828e+00,1.98775198428497e+00,9.61732855926584e-02,1.83595274162947e+00,1975,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.61234360741838e+00,1.74770673308586e+00,1.82184901083314e+00,1.88998816234228e+00,1.97740248448387e+00,9.92195625903611e-02,1.81440920946021e+00,1976,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.55759784815571e+00,1.69252340841531e+00,1.76744617816377e+00,1.8445057480309e+00,1.96272583092112e+00,1.06024486583793e-01,1.76638705635365e+00,1977,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.51580199325676e+00,1.65609744751442e+00,1.73771889983521e+00,1.81802462516022e+00,1.95470818765035e+00,1.14076130054674e-01,1.7364317349183e+00,1978,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.47902323997919e+00,1.61655794149919e+00,1.69581794325828e+00,1.7825101979335e+00,1.92134775131218e+00,1.17204422351368e-01,1.69880648890778e+00,1979,"CMSY"
"Panopea_abrupta-67","Pacific geoduck",1.45168298280263e+00,1.59121305313842e+00,1.67661514809255e+00,1.76535848256899e+00,1.90327679213007e+00,1.18946613344357e-01,1.67803564591793e+00,1980,"CMSY"
