iucn_sid,am_sid,cat_ts_score,year,pr_score,cat_ts
NA,ITS-97953,NA,NA,NA,NE
NA,ITS-97954,NA,NA,NA,NE
NA,W-Pol-326964,NA,NA,NA,NE
NA,W-Pol-330562,NA,NA,NA,NE
NA,W-Hyd-418901,NA,NA,NA,NE
NA,W-Hyd-284054,NA,NA,NA,NE
NA,W-Hyd-196554,NA,NA,NA,NE
NA,W-Hyd-196556,NA,NA,NA,NE
NA,SLB-64977,NA,NA,NA,NE
NA,W-Msc-506181,NA,NA,NA,NE
NA,W-Msc-140472,NA,NA,NA,NE
NA,W-Msc-506105,NA,NA,NA,NE
NA,W-Msc-420690,NA,NA,NA,NE
NA,W-Ase-368322,NA,NA,NA,NE
NA,W-Msc-507737,NA,NA,NA,NE
NA,W-Ase-381961,NA,NA,NA,NE
NA,W-Oph-243913,NA,NA,NA,NE
NA,W-Ase-255116,NA,NA,NA,NE
NA,W-Ase-292869,NA,NA,NA,NE
NA,W-Ase-368510,NA,NA,NA,NE
NA,W-Por-134257,NA,NA,NA,NE
NA,URM-2-2128,NA,NA,NA,NE
NA,URM-2-1864,NA,NA,NA,NE
NA,URM-2-3773,NA,NA,NA,NE
NA,URM-2-4065,NA,NA,NA,NE
NA,URM-2-4198,NA,NA,NA,NE
NA,URM-2-1071,NA,NA,NA,NE
NA,SLB-83781,NA,NA,NA,NE
NA,W-Msc-386440,NA,NA,NA,NE
NA,W-Msc-386048,NA,NA,NA,NE
NA,W-Msc-386437,NA,NA,NA,NE
NA,W-Msc-159928,NA,NA,NA,NE
NA,W-Msc-386377,NA,NA,NA,NE
NA,ITS-64279,NA,NA,NA,NE
NA,W-Cha-105414,NA,NA,NA,NE
NA,SLB-119335,NA,NA,NA,NE
NA,W-Msc-183000,NA,NA,NA,NE
NA,Chn-0721ac0c-7d19-46fa-9dcc-02da54310867,NA,NA,NA,NE
NA,W-Msc-545044,NA,NA,NA,NE
NA,W-Msc-544977,NA,NA,NA,NE
NA,W-Bry-173982,NA,NA,NA,NE
NA,SLB-145429,NA,NA,NA,NE
NA,W-Ase-370831,NA,NA,NA,NE
NA,W-Pho-128555,NA,NA,NA,NE
NA,SLB-75746,NA,NA,NA,NE
NA,W-Msc-430397,NA,NA,NA,NE
NA,W-Iso-261827,NA,NA,NA,NE
NA,W-Bch-444382,NA,NA,NA,NE
NA,ITS-96038,NA,NA,NA,NE
NA,ITS-97950,NA,NA,NA,NE
NA,SLB-120057,NA,NA,NA,NE
NA,W-Bch-441490,NA,NA,NA,NE
NA,WBD-Eup-97,NA,NA,NA,NE
NA,ITS-89654,NA,NA,NA,NE
NA,W-Pol-266009,NA,NA,NA,NE
NA,W-Pol-266010,NA,NA,NA,NE
NA,W-Hyd-284249,NA,NA,NA,NE
NA,W-Hyd-117320,NA,NA,NA,NE
NA,W-Oct-290417,NA,NA,NA,NE
NA,W-Hyd-117628,NA,NA,NA,NE
NA,W-Hyd-135451,NA,NA,NA,NE
NA,W-Hyd-135407,NA,NA,NA,NE
NA,URM-Cn-4450,NA,NA,NA,NE
NA,W-Oct-286695,NA,NA,NA,NE
NA,W-Msc-505780,NA,NA,NA,NE
NA,W-Msc-504512,NA,NA,NA,NE
NA,W-Msc-546021,NA,NA,NA,NE
NA,W-Msc-420752,NA,NA,NA,NE
NA,W-Msc-542155,NA,NA,NA,NE
NA,W-Oph-244889,NA,NA,NA,NE
NA,W-Oph-245866,NA,NA,NA,NE
NA,SLB-68942,NA,NA,NA,NE
NA,W-Ase-380657,NA,NA,NA,NE
NA,W-Ase-368808,NA,NA,NA,NE
NA,W-Oph-242666,NA,NA,NA,NE
NA,W-Ase-240758,NA,NA,NA,NE
NA,W-Ech-568594,NA,NA,NA,NE
NA,W-Ech-513094,NA,NA,NA,NE
NA,W-Por-164219,NA,NA,NA,NE
NA,URM-2-2048,NA,NA,NA,NE
NA,URM-2-2005,NA,NA,NA,NE
NA,URM-2-3514,NA,NA,NA,NE
NA,URM-2-3648,NA,NA,NA,NE
NA,URM-2-988,NA,NA,NA,NE
NA,W-Gtr-114692,NA,NA,NA,NE
NA,W-Sca-344594,NA,NA,NA,NE
NA,W-Msc-449994,NA,NA,NA,NE
NA,W-Msc-536543,NA,NA,NA,NE
NA,W-Msc-545018,NA,NA,NA,NE
NA,W-Hol-529595,NA,NA,NA,NE
NA,SLB-98767,NA,NA,NA,NE
NA,W-Msc-140721,NA,NA,NA,NE
NA,W-Msc-511703,NA,NA,NA,NE
NA,W-Msc-140816,NA,NA,NA,NE
NA,W-Msc-534375,NA,NA,NA,NE
NA,W-Iso-118801,NA,NA,NA,NE
NA,ITS-96081,NA,NA,NA,NE
NA,ITS-667657,NA,NA,NA,NE
NA,ITS-667658,NA,NA,NA,NE
NA,ITS-667660,NA,NA,NA,NE
NA,W-Pol-333269,NA,NA,NA,NE
NA,W-Pol-333271,NA,NA,NA,NE
NA,W-Pol-332992,NA,NA,NA,NE
NA,W-Pol-332560,NA,NA,NA,NE
NA,W-Hyd-157917,NA,NA,NA,NE
NA,W-Hyd-418879,NA,NA,NA,NE
NA,W-Hyd-117821,NA,NA,NA,NE
NA,Hex-7312,NA,NA,NA,NE
NA,W-Hyd-117425,NA,NA,NA,NE
NA,W-Hyd-117373,NA,NA,NA,NE
NA,W-Hyd-117887,NA,NA,NA,NE
NA,W-Hyd-117699,NA,NA,NA,NE
NA,W-Hyd-117279,NA,NA,NA,NE
NA,W-Hyd-117743,NA,NA,NA,NE
NA,URM-Cn-10292,NA,NA,NA,NE
NA,W-Hyd-287252,NA,NA,NA,NE
NA,W-Msc-506763,NA,NA,NA,NE
NA,W-Msc-504729,NA,NA,NA,NE
NA,W-Ase-254837,NA,NA,NA,NE
NA,W-Ase-345389,NA,NA,NA,NE
NA,W-Ase-380747,NA,NA,NA,NE
NA,W-Ase-378630,NA,NA,NA,NE
NA,W-Oph-242670,NA,NA,NA,NE
NA,W-Ase-369041,NA,NA,NA,NE
NA,W-Ase-254842,NA,NA,NA,NE
NA,W-Oph-242740,NA,NA,NA,NE
NA,W-Oph-124854,NA,NA,NA,NE
NA,W-Oph-124918,NA,NA,NA,NE
NA,W-Hol-529459,NA,NA,NA,NE
NA,W-Oph-242906,NA,NA,NA,NE
NA,W-Ech-569742,NA,NA,NA,NE
NA,W-Bry-111700,NA,NA,NA,NE
NA,W-Por-167343,NA,NA,NA,NE
NA,W-Por-169914,NA,NA,NA,NE
NA,W-Bry-111663,NA,NA,NA,NE
NA,SLB-66824,NA,NA,NA,NE
NA,W-Bry-111418,NA,NA,NA,NE
NA,URM-2-4064,NA,NA,NA,NE
NA,URM-2-4194,NA,NA,NA,NE
NA,W-Msc-386035,NA,NA,NA,NE
NA,W-Msc-386400,NA,NA,NA,NE
NA,W-Msc-386343,NA,NA,NA,NE
NA,W-Msc-386360,NA,NA,NA,NE
NA,W-Sca-344183,NA,NA,NA,NE
NA,W-Msc-395234,NA,NA,NA,NE
NA,W-Msc-536893,NA,NA,NA,NE
NA,SLB-119368,NA,NA,NA,NE
NA,W-Msc-413442,NA,NA,NA,NE
NA,W-Pol-329812,NA,NA,NA,NE
NA,W-Msc-146791,NA,NA,NA,NE
NA,W-Msc-545059,NA,NA,NA,NE
NA,ITS-682581,NA,NA,NA,NE
NA,W-Msc-507364,NA,NA,NA,NE
NA,SLB-190422,NA,NA,NA,NE
NA,W-Msc-399334,NA,NA,NA,NE
NA,W-Msc-509649,NA,NA,NA,NE
NA,W-Msc-575295,NA,NA,NA,NE
NA,W-Msc-578323,NA,NA,NA,NE
NA,W-Iso-256048,NA,NA,NA,NE
NA,ITS-96596,NA,NA,NA,NE
NA,ITS-95933,NA,NA,NA,NE
NA,ITS-97074,NA,NA,NA,NE
NA,W-Bch-440384,NA,NA,NA,NE
NA,W-Bch-441601,NA,NA,NA,NE
NA,SLB-27845,NA,NA,NA,NE
NA,W-Pol-131121,NA,NA,NA,NE
NA,W-Pol-334720,NA,NA,NA,NE
NA,URM-M-1442,NA,NA,NA,NE
NA,W-Hyd-117782,NA,NA,NA,NE
NA,W-Hyd-117370,NA,NA,NA,NE
NA,W-Hyd-117598,NA,NA,NA,NE
NA,W-Hyd-284982,NA,NA,NA,NE
NA,W-Hyd-117768,NA,NA,NA,NE
NA,W-Hyd-285860,NA,NA,NA,NE
NA,URM-Cn-6244,NA,NA,NA,NE
NA,SLB-69078,NA,NA,NA,NE
NA,W-Ase-380775,NA,NA,NA,NE
NA,SLB-66328,NA,NA,NA,NE
NA,W-Hol-225804,NA,NA,NA,NE
NA,W-Ase-255123,NA,NA,NA,NE
NA,URM-2-1797,NA,NA,NA,NE
NA,URM-2-2581,NA,NA,NA,NE
NA,URM-2-2765,NA,NA,NA,NE
NA,URM-2-3504,NA,NA,NA,NE
NA,URM-2-3862,NA,NA,NA,NE
NA,URM-2-4084,NA,NA,NA,NE
NA,URM-2-973,NA,NA,NA,NE
NA,URM-2-1124,NA,NA,NA,NE
NA,URM-2-3,NA,NA,NA,NE
NA,URM-2-11,NA,NA,NA,NE
NA,URM-2-63,NA,NA,NA,NE
NA,URM-2-311,NA,NA,NA,NE
NA,URM-2-333,NA,NA,NA,NE
NA,URM-2-437,NA,NA,NA,NE
NA,URM-2-588,NA,NA,NA,NE
NA,W-Sca-344168,NA,NA,NA,NE
NA,W-Msc-343681,NA,NA,NA,NE
NA,W-Msc-449949,NA,NA,NA,NE
NA,W-Msc-464366,NA,NA,NA,NE
NA,W-Pol-328709,NA,NA,NA,NE
NA,SLB-97303,NA,NA,NA,NE
NA,SLB-111574,NA,NA,NA,NE
NA,SLB-153747,NA,NA,NA,NE
NA,Chn-f41af29f-5e40-4cb4-8862-220e6e64b329,NA,NA,NA,NE
NA,W-Oph-243916,NA,NA,NA,NE
NA,W-Msc-403752,NA,NA,NA,NE
NA,W-Msc-141630,NA,NA,NA,NE
NA,ITS-551539,NA,NA,NA,NE
NA,ITS-96093,NA,NA,NA,NE
NA,ITS-96111,NA,NA,NA,NE
NA,ITS-97045,NA,NA,NA,NE
NA,ITS-98155,NA,NA,NA,NE
NA,ITS-87294,NA,NA,NA,NE
NA,ITS-85107,NA,NA,NA,NE
NA,W-Pol-327435,NA,NA,NA,NE
NA,Hex-5992,NA,NA,NA,NE
NA,W-Hyd-284646,NA,NA,NA,NE
NA,URM-Cn-4415,NA,NA,NA,NE
NA,W-Hyd-285265,NA,NA,NA,NE
NA,W-Hyd-287481,NA,NA,NA,NE
NA,W-Oct-287562,NA,NA,NA,NE
NA,W-Msc-397161,0.4,NA,0.4,NE
NA,W-Msc-505934,NA,NA,NA,NE
NA,W-Msc-156225,NA,NA,NA,NE
NA,W-Oph-243980,NA,NA,NA,NE
NA,W-Ase-368805,NA,NA,NA,NE
NA,W-Oph-125033,NA,NA,NA,NE
NA,SLB-66324,NA,NA,NA,NE
NA,W-Oph-244266,NA,NA,NA,NE
NA,SLB-66452,NA,NA,NA,NE
NA,W-Por-170653,NA,NA,NA,NE
NA,URM-2-1836,NA,NA,NA,NE
NA,URM-2-3547,NA,NA,NA,NE
NA,URM-2-4053,NA,NA,NA,NE
NA,URM-2-630,NA,NA,NA,NE
NA,W-Msc-140151,NA,NA,NA,NE
NA,W-Sca-344446,NA,NA,NA,NE
NA,W-Sca-344207,NA,NA,NA,NE
NA,W-Cha-105431,NA,NA,NA,NE
NA,SLB-119122,NA,NA,NA,NE
NA,W-Msc-449951,NA,NA,NA,NE
NA,W-Msc-450000,NA,NA,NA,NE
NA,SLB-119530,NA,NA,NA,NE
NA,W-Por-134380,NA,NA,NA,NE
NA,W-Bra-235453,NA,NA,NA,NE
NA,SLB-113180,NA,NA,NA,NE
NA,SLB-118397,NA,NA,NA,NE
NA,SLB-190089,NA,NA,NA,NE
NA,W-Msc-391007,NA,NA,NA,NE
NA,W-Msc-403751,NA,NA,NA,NE
NA,W-Bch-442169,NA,NA,NA,NE
NA,SLB-64873,NA,NA,NA,NE
NA,W-Hyd-289899,NA,NA,NA,NE
NA,W-Msc-138821,NA,NA,NA,NE
NA,W-Oph-244022,NA,NA,NA,NE
NA,W-Msc-545994,NA,NA,NA,NE
NA,W-Oph-572090,NA,NA,NA,NE
NA,W-Oph-244043,NA,NA,NA,NE
NA,W-Oph-244260,NA,NA,NA,NE
NA,W-Oph-243327,NA,NA,NA,NE
NA,W-Oph-243405,NA,NA,NA,NE
NA,ITS-158600,NA,NA,NA,NE
NA,SLB-67642,NA,NA,NA,NE
NA,SLB-67342,NA,NA,NA,NE
NA,URM-2-1893,NA,NA,NA,NE
NA,URM-2-1935,NA,NA,NA,NE
NA,URM-2-3855,NA,NA,NA,NE
NA,URM-2-4175,NA,NA,NA,NE
NA,URM-2-1077,NA,NA,NA,NE
NA,URM-2-187,NA,NA,NA,NE
NA,URM-2-351,NA,NA,NA,NE
NA,URM-2-602,NA,NA,NA,NE
NA,URM-2-738,NA,NA,NA,NE
NA,W-Sca-344129,NA,NA,NA,NE
NA,W-Sca-344271,NA,NA,NA,NE
NA,SLB-119334,NA,NA,NA,NE
NA,SLB-119529,NA,NA,NA,NE
NA,SLB-119543,NA,NA,NA,NE
NA,SLB-119544,NA,NA,NA,NE
NA,SLB-119568,NA,NA,NA,NE
NA,W-Msc-545036,NA,NA,NA,NE
NA,SLB-56831,NA,NA,NA,NE
NA,SLB-97619,NA,NA,NA,NE
NA,SLB-158004,NA,NA,NA,NE
NA,W-Ase-255042,NA,NA,NA,NE
NA,W-Msc-579084,NA,NA,NA,NE
NA,W-Oph-243915,NA,NA,NA,NE
NA,W-Msc-506939,NA,NA,NA,NE
NA,SLB-190206,NA,NA,NA,NE
NA,SLB-190276,NA,NA,NA,NE
NA,W-Msc-420571,NA,NA,NA,NE
NA,W-Msc-536436,NA,NA,NA,NE
NA,W-Msc-558916,NA,NA,NA,NE
NA,ITS-612378,NA,NA,NA,NE
NA,ITS-660125,NA,NA,NA,NE
NA,ITS-96617,NA,NA,NA,NE
NA,WBD-Eup-90,NA,NA,NA,NE
NA,W-Pol-130871,NA,NA,NA,NE
NA,W-Pol-131009,NA,NA,NA,NE
NA,W-Pol-131220,NA,NA,NA,NE
NA,URM-M-1439,NA,NA,NA,NE
NA,W-Hyd-292482,NA,NA,NA,NE
NA,SLB-69728,NA,NA,NA,NE
NA,W-Ase-380614,NA,NA,NA,NE
NA,W-Msc-506773,NA,NA,NA,NE
NA,W-Ase-292746,NA,NA,NA,NE
NA,W-Ase-292882,NA,NA,NA,NE
NA,W-Ech-220659,NA,NA,NA,NE
NA,W-Ech-513143,NA,NA,NA,NE
NA,URM-2-1092,NA,NA,NA,NE
NA,URM-2-1136,NA,NA,NA,NE
NA,URM-2-615,NA,NA,NA,NE
NA,W-Nem-147240,NA,NA,NA,NE
NA,W-Pol-332941,NA,NA,NA,NE
NA,W-Bra-235579,NA,NA,NA,NE
NA,SLB-97620,NA,NA,NA,NE
NA,SLB-101854,NA,NA,NA,NE
NA,SLB-154005,NA,NA,NA,NE
NA,W-Bch-440206,NA,NA,NA,NE
NA,W-Ase-178726,NA,NA,NA,NE
NA,SLB-188852,NA,NA,NA,NE
NA,W-Pho-128553,NA,NA,NA,NE
NA,W-Msc-430414,NA,NA,NA,NE
NA,SLB-77390,NA,NA,NA,NE
NA,W-Msc-445374,NA,NA,NA,NE
NA,W-Msc-581826,NA,NA,NA,NE
NA,ITS-551983,NA,NA,NA,NE
NA,ITS-660028,NA,NA,NA,NE
NA,ITS-94279,NA,NA,NA,NE
NA,ITS-96477,NA,NA,NA,NE
NA,ITS-96124,NA,NA,NA,NE
NA,ITS-96549,NA,NA,NA,NE
NA,ITS-98012,NA,NA,NA,NE
NA,SLB-9723,NA,NA,NA,NE
NA,W-Oct-287556,NA,NA,NA,NE
NA,URM-Cn-10268,NA,NA,NA,NE
NA,URM-Cn-6268,NA,NA,NA,NE
NA,W-Ase-254775,NA,NA,NA,NE
NA,W-Ase-368527,NA,NA,NA,NE
NA,W-Oph-243318,NA,NA,NA,NE
NA,W-Oph-243431,NA,NA,NA,NE
NA,ITS-158597,NA,NA,NA,NE
NA,URM-2-3295,NA,NA,NA,NE
NA,URM-2-547,NA,NA,NA,NE
NA,URM-2-646,NA,NA,NA,NE
NA,ITS-Mam-612597,NA,NA,NA,NE
NA,SLB-97520,NA,NA,NA,NE
NA,SLB-56007,NA,NA,NA,NE
NA,SLB-154625,NA,NA,NA,NE
NA,W-Bch-440471,NA,NA,NA,NE
NA,SLB-75788,NA,NA,NA,NE
NA,ITS-660135,NA,NA,NA,NE
NA,ITS-96170,NA,NA,NA,NE
NA,URM-Cn-10281,NA,NA,NA,NE
NA,W-Oph-242631,NA,NA,NA,NE
NA,SLB-67618,NA,NA,NA,NE
NA,URM-2-853,NA,NA,NA,NE
NA,URM-2-1097,NA,NA,NA,NE
NA,URM-2-41,NA,NA,NA,NE
NA,SLB-96837,NA,NA,NA,NE
NA,URM-2-614,NA,NA,NA,NE
NA,W-Msc-385818,NA,NA,NA,NE
NA,SLB-119475,NA,NA,NA,NE
NA,SLB-119577,NA,NA,NA,NE
NA,W-Por-164605,NA,NA,NA,NE
NA,SLB-166541,NA,NA,NA,NE
NA,W-Oph-244366,NA,NA,NA,NE
NA,W-Bch-211050,NA,NA,NA,NE
NA,SLB-189632,NA,NA,NA,NE
NA,SLB-190381,NA,NA,NA,NE
NA,SLB-190383,NA,NA,NA,NE
NA,SLB-190484,NA,NA,NA,NE
NA,ITS-660123,NA,NA,NA,NE
NA,W-Oph-244054,NA,NA,NA,NE
NA,W-Ech-591102,NA,NA,NA,NE
NA,W-Ech-513483,NA,NA,NA,NE
NA,W-Ech-513000,NA,NA,NA,NE
NA,W-Oph-382690,NA,NA,NA,NE
NA,W-Oph-243420,NA,NA,NA,NE
NA,W-Bry-470797,NA,NA,NA,NE
NA,URM-2-1151,NA,NA,NA,NE
NA,URM-2-137,NA,NA,NA,NE
NA,URM-2-687,NA,NA,NA,NE
NA,URM-2-696,NA,NA,NA,NE
NA,SLB-130155,NA,NA,NA,NE
NA,W-Bch-440444,NA,NA,NA,NE
NA,W-Msc-445308,NA,NA,NA,NE
NA,SLB-74686,NA,NA,NA,NE
NA,W-Msc-254477,NA,NA,NA,NE
NA,W-Msc-581807,NA,NA,NA,NE
NA,ITS-552848,NA,NA,NA,NE
NA,ITS-657028,NA,NA,NA,NE
NA,SLB-65739,NA,NA,NA,NE
NA,SLB-65922,NA,NA,NA,NE
NA,W-Ech-513214,NA,NA,NA,NE
NA,SLB-65694,NA,NA,NA,NE
NA,SLB-65492,NA,NA,NA,NE
NA,URM-2-37,NA,NA,NA,NE
NA,SLB-130283,NA,NA,NA,NE
NA,SLB-100444,NA,NA,NA,NE
NA,W-Bch-440391,NA,NA,NA,NE
NA,W-Bch-107451,NA,NA,NA,NE
NA,Hex-3591,NA,NA,NA,NE
NA,W-Por-134131,NA,NA,NA,NE
NA,URM-2-2829,NA,NA,NA,NE
NA,URM-2-620,NA,NA,NA,NE
NA,URM-2-627,NA,NA,NA,NE
NA,SLB-119333,NA,NA,NA,NE
NA,SLB-119637,NA,NA,NA,NE
NA,SLB-156238,NA,NA,NA,NE
